delta_true,N,order,replicate,log_bf10_bridge,bf10_bridge,bridge_alt_logml,bridge_null_logml
1,50,d1,4,0.4845918473537054,1.6235122327824267,37.82759454284194,37.34300269548824
1,50,d2,4,0.4813982135349093,1.6183355997455846,37.83210108971376,37.35070287617885
1,50,d3,4,0.44783898405565736,1.5649266972162037,37.79976313108119,37.351924147025535
1,100,d0,4,4.844070113957997,126.9851453612336,73.63238679506668,68.78831668110868
1,100,d1,4,4.981522348477242,145.69601301427687,73.76553359889304,68.7840112504158
1,100,d2,4,5.0069462239956835,149.44765892380056,73.77084633812962,68.76390011413393
1,100,d3,4,5.009760104107755,149.86877893178334,73.78526414942327,68.77550404531551
1,200,d0,4,7.358126164375534,1568.893957450746,154.6133384000675,147.25521223569197
1,200,d1,4,7.491496328313701,1792.7326024335027,154.75212013539024,147.26062380707654
1,200,d2,4,7.528275895591094,1859.8960826269715,154.77649851972578,147.24822262413468
1,200,d3,4,7.522122647348766,1848.4868183418885,154.7740444008764,147.25192175352763
1,20,d0,5,-0.950169654710189,0.38667541658366356,10.429055095779884,11.379224750490073
1,20,d1,5,-1.0432455471510522,0.35230938768134923,10.33732009822221,11.380565645373263
1,20,d2,5,-1.0968560148215953,0.3339192723328978,10.286899376963827,11.383755391785423
1,20,d3,5,-1.1075630517807173,0.33036305857256987,10.27323725248536,11.380800304266078
1,50,d0,5,0.39189015556461015,1.4797751574079565,37.74663579673653,37.35474564117192
1,50,d1,5,0.4444464682599545,1.559626654000199,37.798631635032244,37.35418516677229
1,50,d2,5,0.46260048913849516,1.5881987130177737,37.81049139707294,37.34789090793444
1,50,d3,5,0.4409247759046906,1.5541437888845069,37.80295822881332,37.362033452908626
1,100,d0,5,4.843378898964829,126.89740165322708,73.61097852852093,68.7675996295561
1,100,d1,5,4.999575804679083,148.35021628589072,73.75936132358312,68.75978551890404
1,100,d2,5,5.010325380096674,149.9535201028202,73.77974106400215,68.76941568390548
1,100,d3,5,5.00706330441831,149.46515734320903,73.77090324416629,68.76383993974798
1,200,d0,5,7.347978750009361,1553.0542423618783,154.60352525754607,147.2555465075367
1,200,d1,5,7.509973736948609,1826.1655815062918,154.75466909766186,147.24469536071325
1,200,d2,5,7.532390064431411,1867.5637714039472,154.7832951710216,147.25090510659018
1,200,d3,5,7.521621975307227,1847.5615643165293,154.76962398693928,147.24800201163205
1,20,d0,6,-0.959188194201257,0.3832038468430843,10.422600263374335,11.381788457575592
1,20,d1,6,-1.0268723885492825,0.35812528756154444,10.344894449545286,11.371766838094569
1,20,d2,6,-1.0842376741326962,0.33815947537590785,10.297754034848511,11.381991708981207
1,20,d3,6,-1.097000579709178,0.33387100281995374,10.278628955652378,11.375629535361556
1,50,d0,6,0.4142058852870818,1.5131686339745398,37.756559745825996,37.342353860538914
1,50,d1,6,0.45606120891297763,1.5778469201056369,37.809839337041595,37.35377812812862
1,50,d2,6,0.4637111942308536,1.589963713432022,37.804917316100834,37.34120612186998
1,50,d3,6,0.451561877234127,1.5707636105028029,37.79447111626253,37.3429092390284
1,100,d0,6,4.8635697348207,129.48560735156323,73.62903774685715,68.76546801203645
1,100,d1,6,4.996973441772695,147.96465708594715,73.7587581369285,68.76178469515581
1,100,d2,6,5.008844529316065,149.7316256523556,73.78037501011515,68.77153048079909
1,100,d3,6,5.0103727790398125,149.96062790964288,73.77603456896797,68.76566178992816
1,200,d0,6,7.364578758257096,1579.050124573869,154.61391201778815,147.24933325953106
1,200,d1,6,7.500525886086649,1808.993488862377,154.74980158954165,147.249275703455
1,200,d2,6,7.507571311639538,1821.783620868889,154.76139993236916,147.25382862072962
1,200,d3,6,7.491960624401628,1793.5651544278721,154.7572256599232,147.26526503552157
1,20,d0,7,-0.9262684740654006,0.39602874813370686,10.460844031630291,11.387112505695692
1,20,d1,7,-1.0496729513729655,0.3500522144884017,10.330573358055686,11.380246309428651
1,20,d2,7,-1.098584372113585,0.33334263898139843,10.281160149987802,11.379744522101387
1,20,d3,7,-1.1164411959806664,0.3274430291016351,10.264685959059245,11.381127155039911
1,50,d0,7,0.41895650299145615,1.5203742216214013,37.75519251791517,37.33623601492371
1,50,d1,7,0.4821274925175132,1.619516248344056,37.81818989965119,37.336062407133674
1,50,d2,7,0.4490082713953214,1.5667576164174741,37.79321467185507,37.34420640045975
1,50,d3,7,0.47428974305619676,1.606872499733658,37.80297345021939,37.328683707163194
1,100,d0,7,4.85008303134336,127.7509967425454,73.60723844017059,68.75715540882723
1,100,d1,7,5.013118488551399,150.37294202041213,73.7782330973101,68.76511460875871
1,100,d2,7,5.025704576090831,152.27750941648202,73.7899351584425,68.76423058235167
1,100,d3,7,5.035650447339705,153.799598623767,73.79131544434807,68.75566499700837
1,200,d0,7,7.3729291987772285,1592.2910957477093,154.62654278800682,147.2536135892296
1,200,d1,7,7.4903083370497825,1790.6041163250522,154.7448578784987,147.2545495414489
1,200,d2,7,7.51635727547162,1837.8602668697488,154.77165344260933,147.25529616713771
1,200,d3,7,7.510130727105434,1826.4522940322533,154.75997550555232,147.24984477844689
1,20,d0,8,-0.9336392076707405,0.3931204570174116,10.45224513786324,11.38588434553398
1,20,d1,8,-1.043962900744047,0.35205674790311053,10.341505647407189,11.385468548151236
1,20,d2,8,-1.089710353300374,0.33631389180933385,10.293878376811728,11.383588730112102
1,20,d3,8,-1.1196641281171225,0.3263894012378641,10.261965846928142,11.381629975045264
1,50,d0,8,0.42181278689157864,1.5247230498201565,37.77432017858423,37.352507391692654
1,50,d1,8,0.45811960232008175,1.5810980947537012,37.809620016238426,37.351500413918345
1,50,d2,8,0.4413797814845921,1.554851093882076,37.802028893660605,37.36064911217601
1,50,d3,8,0.4558222972846053,1.5774699991558239,37.80836246087487,37.35254016359026
1,100,d0,8,4.848915263283345,127.60190028090068,73.62630336821033,68.77738810492698
1,100,d1,8,4.983668437766369,146.0090254234279,73.75987717394418,68.77620873617781
1,100,d2,8,5.024147646939767,152.04060858977604,73.78950558604355,68.76535793910378
1,100,d3,8,5.018619359039434,151.20240338755423,73.79256331561693,68.7739439565775
1,200,d0,8,7.379354558654342,1602.5550786463925,154.6398189797744,147.26046442112005
1,200,d1,8,7.490671342179695,1791.254232795589,154.74256654675003,147.25189520457033
1,200,d2,8,7.514044638052354,1833.6148733652767,154.7708298127825,147.25678517473014
1,200,d3,8,7.522612342085409,1849.392234278201,154.7745780945848,147.2519657524994
1,20,d0,9,-0.906911397023487,0.40376938346181646,10.465530327671413,11.3724417246949
1,20,d1,9,-1.045870529590788,0.351385794463658,10.344299546590406,11.390170076181194
1,20,d2,9,-1.0784190793527753,0.34013282382412274,10.296967588854908,11.375386668207684
1,20,d3,9,-1.1050056316796866,0.3312090169736358,10.271288319223112,11.376293950902799
1,50,d0,9,0.44120970042578733,1.5545866656494993,37.774463725893504,37.33325402546772
1,50,d1,9,0.47854036675327194,1.6137172469758267,37.82628084747791,37.34774048072464
1,50,d2,9,0.458206753278084,1.5812358949719778,37.802232465920554,37.34402571264247
1,50,d3,9,0.4522291256910691,1.5718120498439991,37.801626756237354,37.349397630546285
1,100,d0,9,4.850039459409601,127.74543050584444,73.6288653972616,68.778825937852
1,100,d1,9,4.9837219568477735,146.01683990145534,73.76240594756904,68.77868399072126
1,100,d2,9,5.010346889529714,149.9567455527086,73.78414101650067,68.77379412697096
1,100,d3,9,4.995783606959463,147.78870828158242,73.78436792566748,68.78858431870802
1,200,d0,9,7.35281127424696,1560.577578340917,154.60991329617903,147.25710202193207
1,200,d1,9,7.50193204949008,1811.5390185994002,154.74607517155616,147.24414312206608
1,200,d2,9,7.5261338752685845,1855.9164112103992,154.77201189120515,147.24587801593657
1,200,d3,9,7.523698896032585,1851.402790801489,154.77452254226625,147.25082364623367
1,20,d0,10,-0.9224038155968817,0.3975622252630314,10.45066962078177,11.373073436378652
1,20,d1,10,-1.0339543909304734,0.3555980031024836,10.342448765015927,11.3764031559464
1,20,d2,10,-1.0773417171647424,0.34049946753599164,10.296394428998441,11.373736146163184
1,20,d3,10,-1.1088158121548837,0.32994945195278674,10.262121650342563,11.370937462497446
1,50,d0,10,0.4401702526057889,1.5529715934659387,37.780095653710646,37.33992540110486
1,50,d1,10,0.47184472850535997,1.6029484721975324,37.81868627248285,37.34684154397749
1,50,d2,10,0.4747838184733766,1.6076666120938623,37.82135802637475,37.34657420790138
1,50,d3,10,0.44610817048519635,1.5622204435377782,37.79976901874531,37.35366084826011
1,100,d0,10,4.843443056820689,126.90554337960641,73.62285494686746,68.77941189004677
1,100,d1,10,5.000936511472489,148.55221483222422,73.7707869430594,68.76985043158692
1,100,d2,10,5.014007988372086,150.50675823130018,73.79125171136535,68.77724372299326
1,100,d3,10,5.005280536599301,149.19893304919734,73.78005522438892,68.77477468778962
1,200,d0,10,7.367285236732698,1583.329578260311,154.62666839938754,147.25938316265484
1,200,d1,10,7.473542901427777,1760.8341091666634,154.74095056030563,147.26740765887786
1,200,d2,10,7.51205436075486,1829.96910056336,154.77531667509982,147.26326231434496
1,200,d3,10,7.501350264099642,1810.4853981843723,154.7602765316595,147.25892626755987
1,20,d0,11,-0.9215602758954855,0.39789772626813097,10.452389670942411,11.373949946837897
1,20,d1,11,-1.0374071559438374,0.35437232396723684,10.335442725697861,11.372849881641699
1,20,d2,11,-1.0759304579218227,0.34098033979465997,10.305155331415506,11.381085789337329
1,20,d3,11,-1.0992624455998072,0.33311668479150797,10.264977438082722,11.36423988368253
1,50,d0,11,0.42171131995934275,1.5245683486984387,37.75299189642648,37.33128057646714
1,50,d1,11,0.4777114005830043,1.6123800842776,37.814552973725995,37.33684157314299
1,50,d2,11,0.4812916222497492,1.6181631084673842,37.80876338320771,37.32747176095796
1,50,d3,11,0.4731786500747148,1.6050881064740545,37.80063402550229,37.327455375427576
1,100,d0,11,4.854184732824507,128.27606930440513,73.63053460876674,68.77634987594223
1,100,d1,11,4.995094578326601,147.68691270402383,73.77657013994339,68.78147556161679
1,100,d2,11,5.0225943460790035,151.80462710415182,73.79904442769487,68.77645008161586
1,100,d3,11,5.009026869481048,149.75893023096523,73.78995245314799,68.78092558366694
1,200,d0,11,7.357058847760243,1567.2203441588426,154.6233824415389,147.26632359377865
1,200,d1,11,7.502234138413115,1812.0863471373477,154.75452092529525,147.25228678688214
1,200,d2,11,7.502151804305356,1811.937156766586,154.767530483825,147.26537867951964
1,200,d3,11,7.509305868886088,1824.946351025397,154.7717886524162,147.26248278353012
1,20,d0,12,-0.9477822174901895,0.3875996827399702,10.437537238799017,11.385319456289206
1,20,d1,12,-1.0311581085292723,0.35659374708231845,10.351016551465896,11.382174659995169
1,20,d2,12,-1.0806245991614212,0.339383480792811,10.292480094667301,11.373104693828722
1,20,d3,12,-1.1103572042830159,0.32944126222530484,10.268082470394921,11.378439674677937
1,50,d0,12,0.4124734404567647,1.5105494222722002,37.75816799689315,37.345694556436385
1,50,d1,12,0.4652398802810822,1.5923961275061584,37.81822706867753,37.35298718839645
1,50,d2,12,0.4599476024770581,1.5839909856160113,37.80479999066003,37.34485238818297
1,50,d3,12,0.4524999994432619,1.5722378701408495,37.795255235374476,37.342755235931214
1,100,d0,12,4.845383485831775,127.15203364874061,73.61529736328364,68.76991387745187
1,100,d1,12,5.004825816723908,149.13110475155875,73.77442502164898,68.76959920492507
1,100,d2,12,5.014272068999176,150.54650939892088,73.78434792375292,68.77007585475374
1,100,d3,12,5.010059843965337,149.91370731131292,73.78597653060788,68.77591668664255
1,200,d0,12,7.379245185559455,1602.3798118226268,154.62029856057498,147.24105337501553
1,200,d1,12,7.5008043456445535,1809.4972905304771,154.74345867203482,147.24265432639027
1,200,d2,12,7.508502916607966,1823.481594338949,154.75602502267554,147.24752210606758
1,200,d3,12,7.5185402943762085,1841.876732991992,154.76396353610275,147.24542324172654
1,20,d0,13,-0.9152539734055409,0.4004149184353813,10.4714508898457,11.386704863251241
1,20,d1,13,-1.0439558810417058,0.35205921924536204,10.335034553860936,11.378990434902642
1,20,d2,13,-1.066789331500356,0.3441115738874599,10.308124269964765,11.37491360146512
1,20,d3,13,-1.0966729501104044,0.3339804067636562,10.28591504951232,11.382587999622725
1,50,d0,13,0.420954915765563,1.52341559483467,37.76399006866599,37.34303515290043
1,50,d1,13,0.46428052115473406,1.5908691803109505,37.80342894489023,37.339148423735494
1,50,d2,13,0.4800379310100027,1.6161357026897956,37.815680507421455,37.33564257641145
1,50,d3,13,0.4495955470225539,1.567678005213878,37.79225851865233,37.34266297162978
1,100,d0,13,4.868707318790527,130.15256233381902,73.63855704720099,68.76984972841046
1,100,d1,13,4.986047864524593,146.3568568610688,73.76218895901286,68.77614109448827
1,100,d2,13,5.0224410288014525,151.78135461608744,73.79399339534287,68.77155236654141
1,100,d3,13,4.993901457754603,147.51080948733795,73.77638831045067,68.78248685269607
1,200,d0,13,7.356020557747627,1565.5939594035676,154.61979140331545,147.26377084556782
1,200,d1,13,7.489580676110592,1789.3016375909685,154.74387397783315,147.25429330172256
1,200,d2,13,7.51593379515586,1837.082133997218,154.76888429707793,147.25295050192207
1,200,d3,13,7.5153655923128895,1836.038595204841,154.77061589541273,147.25525030309984
1,20,d0,14,-0.9274603490918025,0.3955570125398501,10.45765030469217,11.385110653783972
1,20,d1,14,-1.0304351756000347,0.3568516336505589,10.357304370429784,11.387739546029819
1,20,d2,14,-1.09108282242655,0.3358526279837071,10.286107955382912,11.377190777809462
1,20,d3,14,-1.1193125675902618,0.32650416704010593,10.264103770210726,11.383416337800988
1,50,d0,14,0.40953839297837646,1.5061223879553916,37.75214127787601,37.34260288489763
1,50,d1,14,0.47917839005897633,1.614747164709035,37.83345727351675,37.35427888345777
1,50,d2,14,0.46100032505210464,1.5856593667023777,37.80755328395085,37.34655295889875
1,50,d3,14,0.44730541925264333,1.5640919301322438,37.80512287987114,37.3578174606185
1,100,d0,14,4.847939765601552,127.47748561595893,73.61970228211511,68.77176251651356
1,100,d1,14,4.989609988751823,146.87912781147153,73.7620415622839,68.77243157353207
1,100,d2,14,5.0128147297409384,150.32727185112788,73.78238529490966,68.76957056516872
1,100,d3,14,4.9964984075638625,147.89438550415719,73.7705775736256,68.77407916606174
1,200,d0,14,7.344049521993753,1546.9639111087558,154.6085835906813,147.26453406868754
1,200,d1,14,7.485603445331634,1782.199305214838,154.7485688774357,147.26296543210407
1,200,d2,14,7.504464871685059,1816.1331404236282,154.7760012410016,147.27153636931655
1,200,d3,14,7.509165869927699,1824.6908783205115,154.7728976891713,147.2637318192436
1,20,d0,15,-0.9222215915263732,0.39763467727104873,10.460887432151159,11.383109023677532
1,20,d1,15,-1.0158350861968461,0.36209991889456816,10.35069032720129,11.366525413398136
1,20,d2,15,-1.0924062726663042,0.3354084377393567,10.278730357047003,11.371136629713307
1,20,d3,15,-1.1074742455627682,0.3303923981691018,10.264160276683816,11.371634522246584
1,50,d0,15,0.4263445176797305,1.5316483641867433,37.767818731904555,37.341474214224824
1,50,d1,15,0.45687061603980794,1.5791245576425288,37.80366051660198,37.34678990056217
1,50,d2,15,0.47385176438061904,1.6061688779413203,37.813994497782836,37.34014273340222
1,50,d3,15,0.45510381016276824,1.5763370143425843,37.80500753361308,37.34990372345031
1,100,d0,15,4.8330144182813655,125.58896831395207,73.61215601191697,68.7791415936356
1,100,d1,15,5.001487068261426,148.63402378078135,73.76667333535319,68.76518626709176
1,100,d2,15,5.0135195961156285,150.43326984307615,73.79011538997653,68.7765957938609
1,100,d3,15,5.021894821466162,151.69847316412495,73.79541435900173,68.77351953753556
1,200,d0,15,7.374602812250657,1594.9582068131363,154.63032921139293,147.25572639914228
1,200,d1,15,7.502760400448409,1813.0402303607686,154.7497172632042,147.24695686275578
1,200,d2,15,7.522820283452745,1849.7768394144098,154.77590022938344,147.2530799459307
1,200,d3,15,7.515641946944271,1836.546063091342,154.77117587824452,147.25553393130025
1,20,d0,16,-0.9031744382844362,0.4052810757946282,10.472611922691096,11.375786360975532
1,20,d1,16,-1.0360527028673872,0.3548526298541076,10.345576219945908,11.381628922813295
1,20,d2,16,-1.0813516529287046,0.33913682043308424,10.299697588210924,11.381049241139628
1,20,d3,16,-1.1085725420008448,0.3300297285708451,10.263439761266003,11.372012303266848
1,50,d0,16,0.39530179306453306,1.4848322353797911,37.73934521724464,37.34404342418011
1,50,d1,16,0.4541024150406727,1.574759268251109,37.814401079569905,37.36029866452923
1,50,d2,16,0.4390239452275253,1.5511924305986973,37.79312088389837,37.35409693867084
1,50,d3,16,0.44289836400820803,1.5572140573034472,37.80678533306909,37.36388696906088
1,100,d0,16,4.862548018285338,129.35337732774457,73.62764490682062,68.76509688853528
1,100,d1,16,5.006176044301753,149.3326016846541,73.76446541328995,68.7582893689882
1,100,d2,16,5.023438080037167,151.93276387211554,73.78796160801211,68.76452352797494
1,100,d3,16,5.004637860821489,149.1030773142301,73.7775495507234,68.77291168990192
1,200,d0,16,7.360117321523177,1572.0209840355399,154.6251838385263,147.26506651700313
1,200,d1,16,7.481483957880386,1774.872658916329,154.74621718796294,147.26473323008256
1,200,d2,16,7.5079985376217735,1822.5621004472464,154.76286722941552,147.25486869179375
1,200,d3,16,7.520778831039479,1846.0044598983416,154.77285439467613,147.25207556363665
1,20,d0,17,-0.9212547382808687,0.39801931756468784,10.453898499187575,11.375153237468444
1,20,d1,17,-1.0375449149417726,0.35432350935339446,10.34272271600485,11.380267630946623
1,20,d2,17,-1.079560663536581,0.33974475512074365,10.297216868372722,11.376777531909303
1,20,d3,17,-1.1081023547740525,0.3301849408202299,10.267505662164142,11.375608016938195
1,50,d0,17,0.4061989321198638,1.501101139989618,37.75703792454754,37.350838992427676
1,50,d1,17,0.4786832277132902,1.6139478006390944,37.82388298005875,37.34519975234546
1,50,d2,17,0.4546986997896596,1.5756985531989067,37.80486795093317,37.35016925114351
1,50,d3,17,0.45840262808040677,1.5815456495759017,37.7997149049139,37.34131227683349
1,100,d0,17,4.866718524878706,129.89397293598495,73.63074435961371,68.76402583473501
1,100,d1,17,5.009735086970949,149.8650296909356,73.77442717292331,68.76469208595236
1,100,d2,17,5.027513314419565,152.5531888251663,73.78859832509657,68.76108501067701
1,100,d3,17,5.005695267223345,149.260823248801,73.77365110126327,68.76795583403992
1,200,d0,17,7.373638738050346,1593.4212897254681,154.6219876883649,147.24834895031455
1,200,d1,17,7.501252289280757,1810.3080248945905,154.74586727063542,147.24461498135466
1,200,d2,17,7.522100322587022,1848.4455517747167,154.76426571059906,147.24216538801204
1,200,d3,17,7.522270192422781,1848.759573587667,154.7690904540399,147.24682026161713
1,20,d0,18,-0.9300970960947677,0.39451540260694523,10.44344408762404,11.373541183718809
1,20,d1,18,-1.0346278147736818,0.35535861554228926,10.340194646953583,11.374822461727264
1,20,d2,18,-1.0860957410967629,0.33753173579781315,10.283971111152072,11.370066852248835
1,20,d3,18,-1.0994947994177693,0.3330392928494746,10.278141512026771,11.37763631144454
1,50,d0,18,0.40604820948190223,1.5008749071155878,37.74771360117249,37.34166539169059
1,50,d1,18,0.48392731595495064,1.6224337163211962,37.82281932008061,37.33889200412566
1,50,d2,18,0.4566472243090516,1.578771833673793,37.799210378105556,37.342563153796505
1,50,d3,18,0.4594889403548663,1.583264635536384,37.801256060783125,37.34176712042826
1,100,d0,18,4.851927582413552,127.98685744198403,73.61992538373508,68.76799780132153
1,100,d1,18,4.989120481672671,146.8072470331384,73.7578701757426,68.76874969406992
1,100,d2,18,5.02802494734388,152.63126002947476,73.7870400873758,68.75901514003192
1,100,d3,18,5.032963060513978,153.38683448549392,73.792281972916,68.75931891240202
1,200,d0,18,7.356309914713904,1566.0470404700031,154.61326582806234,147.25695591334843
1,200,d1,18,7.497868822374642,1804.1932579916217,154.74528598619955,147.2474171638249
1,200,d2,18,7.517406553039393,1839.7897045012664,154.76337588986976,147.24596933683037
1,200,d3,18,7.520254624575102,1845.0370260168957,154.76959255270637,147.24933792813127
1,20,d0,19,-0.9386425748547929,0.3911584434535648,10.454119440010988,11.392762014865781
1,20,d1,19,-1.0498806400781024,0.34997952014640243,10.335150815868015,11.385031455946118
1,20,d2,19,-1.0780578421908746,0.34025571463509774,10.307253983671746,11.38531182586262
1,20,d3,19,-1.1086368251647816,0.33000851389757985,10.276516589575245,11.385153414740026
1,50,d0,19,0.41089092215334944,1.5081608406488,37.753388323112006,37.342497400958656
1,50,d1,19,0.4588323874702809,1.5822254797405566,37.79604115971473,37.33720877224445
1,50,d2,19,0.47619945509994466,1.6099440954973692,37.81573837679051,37.33953892169057
1,50,d3,19,0.45823202020987,1.5812758484562224,37.80213853989873,37.34390651968886
1,100,d0,19,4.843591158691964,126.92433971990836,73.61080312645048,68.76721196775851
1,100,d1,19,4.983940964381702,146.0488221915276,73.76397039464094,68.78002943025923
1,100,d2,19,5.016547116132344,150.88939970144173,73.79406390718975,68.77751679105741
1,100,d3,19,5.00060162188511,148.50247457150746,73.77598139098362,68.7753797690985
1,200,d0,19,7.363780313746844,1577.7898438695486,154.62126288575007,147.25748257200323
1,200,d1,19,7.4944789777380265,1798.087677483895,154.7526023789572,147.25812340121917
1,200,d2,19,7.507168802294842,1821.0504834946964,154.7672695280099,147.26010072571506
1,200,d3,19,7.490272357101816,1790.5396916411232,154.7480558879147,147.25778353081287
1,20,d0,20,-0.9107014425088256,0.4022419754342223,10.452883201335208,11.363584643844034
1,20,d1,20,-1.0018263868633621,0.36720816418511815,10.361253518211232,11.363079905074594
1,20,d2,20,-1.0697338997810917,0.3430998042054575,10.300120484111897,11.369854383892989
1,20,d3,20,-1.1050911827671062,0.33118068289409347,10.258174323717283,11.363265506484389
1,50,d0,20,0.40635241925173915,1.5013315573808497,37.748186549023245,37.341834129771506
1,50,d1,20,0.46513510363698174,1.5922292903243125,37.809406721660395,37.34427161802341
1,50,d2,20,0.4685978514805029,1.597752335803958,37.80187175858224,37.333273907101734
1,50,d3,20,0.46177742141684774,1.586892055729011,37.800320980448156,37.33854355903131
1,100,d0,20,4.856591538211774,128.5851766704872,73.6273481991268,68.77075666091503
1,100,d1,20,4.99902404641162,148.26838540508362,73.76834367759355,68.76931963118193
1,100,d2,20,5.017304172849663,151.0036747859602,73.7894221840367,68.77211801118703
1,100,d3,20,4.994739565356767,147.6344912402395,73.77036530026848,68.77562573491171
1,200,d0,20,7.366587908653997,1582.225862958113,154.62107790192226,147.25448999326827
1,200,d1,20,7.47561807253561,1764.4919352305242,154.74834663114464,147.27272855860903
1,200,d2,20,7.504509177262179,1816.213607033088,154.75903388624812,147.25452470898594
1,200,d3,20,7.494914649683011,1798.8712245119323,154.76824964503353,147.27333499535052
1,20,d0,21,-0.8927885376165516,0.4095122188729658,10.465516709802841,11.358305247419393
1,20,d1,21,-1.0287849745732522,0.3574409967328555,10.342829284687133,11.371614259260385
1,20,d2,21,-1.071751037946914,0.3424084220368156,10.299918987657541,11.371670025604455
1,20,d3,21,-1.104591494255338,0.3313462114295647,10.264001967703269,11.368593461958607
1,50,d0,21,0.4299607959628915,1.5371972580286164,37.76326895312642,37.33330815716353
1,50,d1,21,0.4609069238680519,1.5855112711562807,37.80495628225591,37.344049358387856
1,50,d2,21,0.46450916721359903,1.591232967866909,37.80490611072731,37.34039694351371
1,50,d3,21,0.4500215926399562,1.5683460498561383,37.793709624801046,37.34368803216109
