"","N","prior","delta","lambda","delta_median","lambda_median","b0_median","b1_median","bf10","sdr10"
"220",30,2,0.5,0.333333333333333,1.80798017215607,0.353512489674269,0.251635130621549,-0.327322994337955,0.578324124584771,0.568
"221",30,3,0.5,0.333333333333333,2.80473004126492,0.360315003538428,0.254362979448813,-0.331547421572117,0.558949392654873,0.576
"222",30,4,0.5,0.333333333333333,4.3707122779563,0.373871870987804,0.250715047017225,-0.336865909856862,0.542879790592767,0.587
"223",30,2,0.5,0.333333333333333,1.57449407972806,0.487446756550445,0.155750818593871,-0.118695060614563,0.270328529651084,0.288
"224",30,3,0.5,0.333333333333333,2.58489666940979,0.521885545829267,0.158932419101781,-0.120820621453715,0.246589884967677,0.266
"225",30,4,0.5,0.333333333333333,4.08462740833197,0.538009537909688,0.158899385620419,-0.120551275769142,0.231135669108639,0.275
"226",30,2,0.5,0.333333333333333,1.59828871630303,0.403837126988707,1.06712806664052,0.212453633978622,0.334005017900238,0.382
"227",30,3,0.5,0.333333333333333,2.55732698527439,0.427418544683091,1.06706784199744,0.215099002149366,0.306937575968269,0.362
"228",30,4,0.5,0.333333333333333,4.14726917921199,0.44825167431573,1.06775619563205,0.213478472644621,0.290120500163914,0.357
"229",30,2,0.5,0.333333333333333,1.5698762599234,0.525656566401588,-0.149272001921665,-0.678094490501103,0.248624580679923,0
"230",30,3,0.5,0.333333333333333,2.57709704037717,0.560496109093952,-0.147036391367063,-0.684485236569784,0.225649959508636,0.331
"231",30,4,0.5,0.333333333333333,4.10590250267931,0.58938790307324,-0.149774652629596,-0.677123963790981,0.20848794503286,0.31
"232",30,2,0.5,0.333333333333333,1.68423064218146,0.50161427899894,-0.0768899887341963,0.432405880162122,0.387861608248238,0
"233",30,3,0.5,0.333333333333333,2.61547842081672,0.523475113123424,-0.0737881425227605,0.42814345864809,0.363210659093371,0.296
"234",30,4,0.5,0.333333333333333,4.17683231630622,0.54545162657043,-0.0749311161969667,0.430101722630289,0.338268645581798,0.323
"235",30,2,0.5,0.333333333333333,1.55302873915599,0.52112588511508,0.834253050794887,0.394129411028571,0.237500039334016,0.246
"236",30,3,0.5,0.333333333333333,2.54883034103111,0.578181876301109,0.837537858966005,0.391237190442844,0.216102239007018,0.216
"237",30,4,0.5,0.333333333333333,4.12890681088036,0.602713755086687,0.83590444676161,0.39196656387009,0.200147715407548,0
"238",30,2,0.5,0.333333333333333,1.67892442932796,0.491061120768494,-0.387606141231963,-0.759401813225536,0.405057104638998,0.436
"239",30,3,0.5,0.333333333333333,2.67323678126536,0.521007782980812,-0.393143711230182,-0.77295937374874,0.381569766934221,0.306
"240",30,4,0.5,0.333333333333333,4.23637434471841,0.538306789201241,-0.391088966147448,-0.764628815685058,0.359852801962305,0.402
"241",30,2,0.5,0.333333333333333,1.64486512508527,0.485069622474069,0.793006122350864,-0.0987337800827177,0.390951949409339,0
"242",30,3,0.5,0.333333333333333,2.66018016444813,0.517312422920737,0.798496489022343,-0.0992972261909228,0.367944099827636,0.383
"243",30,4,0.5,0.333333333333333,4.19671203790822,0.53790805852179,0.799118670459957,-0.099392959560662,0.351920197888287,0.493
"244",30,2,0.5,0.333333333333333,1.61186506213971,0.438441417140003,0.335101303938912,-0.643856673591637,0.388140837082998,0.391
"245",30,3,0.5,0.333333333333333,2.5814216117322,0.461402515791872,0.337774771620247,-0.638881129961673,0.363488036303633,0.309
"246",30,4,0.5,0.333333333333333,4.06403133900578,0.472985900645468,0.342118190135294,-0.647790180866035,0.338344572648175,0.426
"247",30,2,0.5,0.333333333333333,1.62535589297748,0.443566251573645,0.652036169824275,0.217574650538172,0.386483986593151,0.049
"248",30,3,0.5,0.333333333333333,2.6058404891579,0.461277771457826,0.658300547283585,0.216679770726372,0.36520866064374,0.371
"249",30,4,0.5,0.333333333333333,4.16175310608789,0.485324381965112,0.661056006983078,0.222126371714497,0.339815330262978,0.402
"250",30,2,0.5,0.333333333333333,1.73358110048616,0.450556215258757,0.526527722742612,-0.168164761675628,0.6071884007389,0.542
"251",30,3,0.5,0.333333333333333,2.69096367865379,0.466553443748879,0.524668730334568,-0.165717772723672,0.575859370557192,0.512
"252",30,4,0.5,0.333333333333333,4.21993858212858,0.486292799988431,0.527455247271879,-0.167590514267882,0.549671088044578,0
"253",30,2,0.5,0.333333333333333,1.98190221137577,0.404468382009092,0.454729523796948,-1.66136467634291,1.17778279827344,0
"254",30,3,0.5,0.333333333333333,3.02629743711765,0.411049374439235,0.457070338531275,-1.67111178685536,1.19505700640972,0.762
"255",30,4,0.5,0.333333333333333,4.70669389873301,0.418820177132825,0.455486391045046,-1.67603226588109,1.17535684270353,0.715
"256",30,2,0.5,0.333333333333333,1.56924529604561,0.410075453499669,-0.089360239090759,-1.33913631873047,0.360689180483186,0.359
"257",30,3,0.5,0.333333333333333,2.50814949808164,0.44578803910451,-0.0871170779727038,-1.34498479223334,0.33373693513624,0
"258",30,4,0.5,0.333333333333333,4.03095079791014,0.459334751415889,-0.0915804140599313,-1.34538332335363,0.310240472036407,0.34
"259",30,2,0.5,0.333333333333333,1.76998818467772,0.431553007496641,0.10882936347123,-0.633114071828576,0.730452845776291,0
"260",30,3,0.5,0.333333333333333,2.78245304918436,0.448926417027211,0.107434014691387,-0.639508719138194,0.710368587781758,0
"261",30,4,0.5,0.333333333333333,4.32657406347282,0.458260185421947,0.110127907145353,-0.644049520973881,0.673308331939026,0.52
"262",30,2,0.5,0.333333333333333,1.64087737727939,0.537745456447308,-0.108377334107639,0.0263056579261651,0.321670503134071,0.324
"263",30,3,0.5,0.333333333333333,2.64456484229735,0.563351101553214,-0.11006763961465,0.0258800100270608,0.297800895128844,0.421
"264",30,4,0.5,0.333333333333333,4.24408296306499,0.581794734181653,-0.114998287204695,0.0265777960994585,0.281671082891575,0.105
"265",30,2,0.5,0.333333333333333,1.74525433775695,0.433664859154644,0.410727274394267,-0.0836595428865819,0.712293853539219,1.152
"266",30,3,0.5,0.333333333333333,2.70817492960056,0.455401112102831,0.418357955023722,-0.0823987877450458,0.706123881912249,0.525
"267",30,4,0.5,0.333333333333333,4.26822995276367,0.471797666020954,0.414432542543273,-0.083675660828412,0.672508169763403,0.491
"268",30,2,0.5,0.333333333333333,1.61405966270534,0.440746091496599,0.0583135913934419,0.379379891583027,0.335423377789422,0.339
"269",30,3,0.5,0.333333333333333,2.60570869744838,0.468285806078479,0.0557460308896198,0.379501905185181,0.316888778477619,0.283
"270",30,4,0.5,0.333333333333333,4.19135782171273,0.482419880003728,0.0516252412029836,0.377567846491418,0.295088958386613,0.305
"271",30,2,0.5,0.333333333333333,1.89888931977467,0.456518772440639,-0.253669270671754,1.91009337311832,1.12623190004095,1.419
"272",30,3,0.5,0.333333333333333,2.89943609598112,0.475541347132193,-0.254398187407313,1.91001858599074,1.12364228437253,0.647
"273",30,4,0.5,0.333333333333333,4.57307066753581,0.490525541314203,-0.253475118673415,1.91943744328386,1.09163079381843,0.643
"274",30,2,0.5,0.333333333333333,1.57193526476669,0.515142644305909,-0.0259585730749078,-0.203207504410998,0.260107263082437,0.319
"275",30,3,0.5,0.333333333333333,2.5114657297331,0.546334250529018,-0.0255936443934633,-0.204496529796895,0.236130180169008,0.294
"276",30,4,0.5,0.333333333333333,4.09976537680547,0.582586892751927,-0.022700495806025,-0.201207174644332,0.219959706566639,0
"277",30,2,0.5,0.333333333333333,1.57579849504138,0.48316199854461,-0.0361519562427724,-0.0173040092460885,0.263308313936298,0.303
"278",30,3,0.5,0.333333333333333,2.55290168271684,0.524290193755395,-0.0385687830065623,-0.0171281902125677,0.235268254671308,0
"279",30,4,0.5,0.333333333333333,4.04054053147917,0.53411932583235,-0.0359360733066344,-0.017395833122674,0.219372876991007,0.451
"280",30,2,0.5,0.333333333333333,1.73614808023814,0.321466702386235,0.0134188142874885,-0.0822222722042191,1.20569146013034,2.642
"281",30,3,0.5,0.333333333333333,2.64402908793107,0.333986466389478,0.00919922225520379,-0.0808949236868401,1.18752996631816,0.646
"282",30,4,0.5,0.333333333333333,4.16483074003688,0.338358729159139,0.0108260016783999,-0.0828190364563382,1.13715178892977,0.515
"283",30,2,0.5,0.333333333333333,1.61557120790754,0.441567373853902,-0.668418378000004,-0.404101773408395,0.37630606866776,0
"284",30,3,0.5,0.333333333333333,2.58312802231459,0.465124139890812,-0.672667486655019,-0.398567365593765,0.349416730542798,0.336
"285",30,4,0.5,0.333333333333333,4.08393354847357,0.486858537275233,-0.667871977932379,-0.401205894990815,0.327185485999261,0.397
"286",30,2,0.5,0.333333333333333,1.81502633115331,0.351487536999896,0.187437353388147,-0.281033812349239,2.17207975729223,3.09
"287",30,3,0.5,0.333333333333333,2.78360128598239,0.360740732940232,0.187080734462033,-0.287485798486008,2.19327739590859,1.027
"288",30,4,0.5,0.333333333333333,4.31015244663594,0.373251460453064,0.18879630427289,-0.279441531542683,2.13787081498524,0.545
"289",30,2,0.5,0.333333333333333,2.12659268259157,0.23585757632203,0.256271814054432,0.220109721711297,1.88963347270357,2.907
"290",30,3,0.5,0.333333333333333,3.24931643153978,0.235422740679072,0.257317091704971,0.219020761036733,1.99686499726686,1.997
"291",30,4,0.5,0.333333333333333,4.93826124152652,0.231932289068137,0.259235449629963,0.223631058981777,1.99728642305866,0
"292",30,2,0.5,0.333333333333333,1.85280722657831,0.440806651105066,0.799560688612235,-0.413206118039023,0.894157632248849,0.567
"293",30,3,0.5,0.333333333333333,2.85353738369435,0.459613946251508,0.803105457203766,-0.41838364107089,0.872672725277364,0.609
"294",30,4,0.5,0.333333333333333,4.5508497851927,0.471969526269158,0.80810514241804,-0.418306990942803,0.853053827941531,0.61
"295",30,2,0.5,0.333333333333333,2.15726969329069,0.37278689730791,0.73138169226313,-0.697726354922412,5.79552656624311,75.6
"296",30,3,0.5,0.333333333333333,3.1665204220219,0.378307747207197,0.728890795947483,-0.709265069810428,6.07757621654158,3.871
"297",30,4,0.5,0.333333333333333,4.88142594949332,0.383017722854479,0.731664405892878,-0.701869255098333,6.15608613685826,0
"298",30,2,0.5,0.333333333333333,1.85312749767032,0.491669165592064,0.3928200598702,1.87623475751416,0.616278354611802,0.865
"299",30,3,0.5,0.333333333333333,2.82250519540986,0.505375581578488,0.397329135824972,1.87774464740784,0.596898575711941,0.549
"300",30,4,0.5,0.333333333333333,4.49130964951717,0.51931433553865,0.396687975436746,1.88860025319922,0.578256133559198,0.399
"301",30,2,2.5,0.333333333333333,1.90751465437224,0.406872574416362,-2.35196058132833,-3.44710377756871,1.8175280537038,1.444
"302",30,3,2.5,0.333333333333333,2.92662328378381,0.417191088871641,-2.36547687587961,-3.47115463441539,1.8428079931918,0
"303",30,4,2.5,0.333333333333333,4.54959092088496,0.423938737128804,-2.3636414653935,-3.45934712204929,1.80956356265529,0
"304",30,2,2.5,0.333333333333333,2.46134255459888,0.347469042009333,-1.53053722107759,-4.35963552097653,39.9509134071113,43.425
"305",30,3,2.5,0.333333333333333,3.64148176727038,0.34322859806864,-1.53411803266123,-4.35699744582621,43.3434462562035,5.463
"306",30,4,2.5,0.333333333333333,5.70138819649704,0.344137033433363,-1.52948223741689,-4.34677031884496,44.4028270571482,2.55
"307",30,2,2.5,0.333333333333333,1.77505260341412,0.379009269208005,-1.02503677030363,-1.00178799643119,0.493553950661063,0.496
"308",30,3,2.5,0.333333333333333,2.74989594264531,0.390899949436123,-1.02817075669799,-0.993270018418071,0.471811687419877,0
"309",30,4,2.5,0.333333333333333,4.34988443995029,0.393288578713774,-1.03147423139526,-0.994314140554663,0.448361714497867,0.541
"310",30,2,2.5,0.333333333333333,2.15328627355798,0.384881632982678,-0.361434610954963,-1.96354666146911,7.75306351536954,7.821
"311",30,3,2.5,0.333333333333333,3.17381028850691,0.384815801360368,-0.365714416088824,-1.96765359228391,8.11663966638144,3.349
"312",30,4,2.5,0.333333333333333,4.98162535667784,0.396912456845111,-0.361803957678162,-1.9668191131042,8.20162451932102,1.616
"313",30,2,2.5,0.333333333333333,2.41722160137365,0.316343698325965,2.07843637998685,7.9945188776679,58.6107757632106,0
"314",30,3,2.5,0.333333333333333,3.60269381332994,0.30992590759338,2.0765179015761,7.98871586114994,63.4492364870233,5.927
"315",30,4,2.5,0.333333333333333,5.56589278209626,0.313482836716503,2.07765281577621,7.98904396474896,65.5682351437592,51.362
"316",30,2,2.5,0.333333333333333,1.66710805732093,0.311134945892709,1.57593058550759,1.2523783888237,0.737908335976459,0.64
"317",30,3,2.5,0.333333333333333,2.6439003868583,0.326120944163607,1.57642873305046,1.24724945231914,0.704446774689294,0.488
"318",30,4,2.5,0.333333333333333,4.06109422022477,0.328351291560532,1.57922497523862,1.25201357683308,0.665881475376316,0.496
"319",30,2,2.5,0.333333333333333,1.77164403426049,0.355021851699264,0.231824892366378,0.298442593080517,0.827581608718898,0.829
"320",30,3,2.5,0.333333333333333,2.74242611101089,0.35877744642481,0.229500195088972,0.301470172851267,0.809210751939994,0.79
"321",30,4,2.5,0.333333333333333,4.31891041675009,0.370270970049996,0.229641380867829,0.297145003546244,0.783039715362091,0
"322",30,2,2.5,0.333333333333333,2.17398346476072,0.307052883322829,3.89284665480839,2.09568963065149,39.7354038903386,48.459
"323",30,3,2.5,0.333333333333333,3.16929149161908,0.308388523077801,3.8841892070549,2.0976458023898,42.6441147056156,109.567
"324",30,4,2.5,0.333333333333333,4.844462157706,0.311469145295436,3.89963879688535,2.10997652425603,43.1909919646498,1.68
"325",30,2,2.5,0.333333333333333,3.13349598125156,0.325862663356656,3.80908663988049,2.83914012251497,327801.742220445,868.1
"326",30,3,2.5,0.333333333333333,4.82615903359107,0.313537233888654,3.78541322410839,2.82221914853331,338423.88911749,Inf
"327",30,4,2.5,0.333333333333333,7.82585967365128,0.309282340659388,3.78180824537308,2.82227697836246,353313.048932283,0
"328",30,2,2.5,0.333333333333333,2.10392184198662,0.377862174777597,0.368636414990607,-4.27457879904004,9.91187568276083,10.297
"329",30,3,2.5,0.333333333333333,3.15196610089747,0.383526283314134,0.364763944895132,-4.28250116154155,10.3943836405213,3.957
"330",30,4,2.5,0.333333333333333,4.80065239036244,0.386981580169727,0.369383460902916,-4.29104625797644,10.3937840848975,0
"331",30,2,2.5,0.333333333333333,2.5469953780891,0.336046452904338,-1.03171092159864,3.77164136145646,2193.24973456412,70.925
"332",30,3,2.5,0.333333333333333,3.73746630931612,0.328829932343872,-1.03415313706114,3.75713233683275,2394.15271578141,20.389
"333",30,4,2.5,0.333333333333333,5.78040847145744,0.33013448074923,-1.03632826493018,3.78009218482375,2479.68412511275,0
"334",30,2,2.5,0.333333333333333,2.61228570109381,0.304200439949714,2.90821502465506,-5.28731426522236,2474.75522158306,475.954
"335",30,3,2.5,0.333333333333333,3.94420361810546,0.298631144782905,2.9177418809494,-5.30058853660243,2697.01598456382,15.199
"336",30,4,2.5,0.333333333333333,6.09156443780586,0.296339488371366,2.91428670743799,-5.30095250865891,2822.8679347319,Inf
"337",30,2,2.5,0.333333333333333,1.83199038636625,0.433631568798946,-3.12195999444611,-2.44381390018731,0.64639425271285,0.743
"338",30,3,2.5,0.333333333333333,2.80014038997094,0.452676840112494,-3.14068716159061,-2.46229251094799,0.628772165116346,0.543
"339",30,4,2.5,0.333333333333333,4.37413426497401,0.457028464242775,-3.13285378494955,-2.44973057733189,0.6101581141993,0.599
"340",30,2,2.5,0.333333333333333,1.78243475767129,0.371509059059782,1.8569703713379,0.153235790454523,1.39612623489518,0.267
"341",30,3,2.5,0.333333333333333,2.7291386091413,0.383168712194925,1.8588314981473,0.152870889442929,1.37915314323009,1.427
"342",30,4,2.5,0.333333333333333,4.21171324846965,0.397603366758523,1.86187485473461,0.152299119730441,1.34049593339264,0
"343",30,2,2.5,0.333333333333333,2.44339391522715,0.353441351762862,-2.88164131131357,3.72309951845068,210.742953094284,195.07
"344",30,3,2.5,0.333333333333333,3.62423734513998,0.347009557641121,-2.88859304737085,3.7355377500113,229.874622137291,5.598
"345",30,4,2.5,0.333333333333333,5.54948377969665,0.347374112972707,-2.90376637987263,3.7506860229248,236.09144939693,7.009
"346",30,2,2.5,0.333333333333333,3.33397511913015,0.330713238778468,-6.27372685762671,1.81920695885182,238265.843845741,5864.621
"347",30,3,2.5,0.333333333333333,5.29119569875505,0.316995973817141,-6.25376959819053,1.80304286986554,240618.437152753,33.942
"348",30,4,2.5,0.333333333333333,8.70747895511559,0.313974585823265,-6.20927286715977,1.78852517907408,253760.516279876,16.765
"349",30,2,2.5,0.333333333333333,1.55870171546907,0.524896645634922,-2.46322698394133,3.86244275829671,0.250351856359081,0.27
"350",30,3,2.5,0.333333333333333,2.55208370868903,0.567585976791526,-2.45697518638748,3.8519219414059,0.223581436034985,0
"351",30,4,2.5,0.333333333333333,4.07622409255715,0.591886713429285,-2.4678351852855,3.87075102984222,0.206538226372727,0.271
"352",30,2,2.5,0.333333333333333,2.48712757415403,0.298512571471765,-1.86637807873346,0.79795236251833,15463.563194675,854.437
"353",30,3,2.5,0.333333333333333,3.65451757790168,0.294863312456513,-1.87344679325171,0.802810066887804,17163.1793466505,19.907
"354",30,4,2.5,0.333333333333333,5.73376994841235,0.29775135680946,-1.86408918436218,0.80650398584256,17955.361238824,9.639
"355",30,2,2.5,0.333333333333333,2.51712045743834,0.232492720850308,-3.55583576181661,5.21809727846799,5773.23639492195,32822.919
"356",30,3,2.5,0.333333333333333,3.72364737658873,0.22961985682243,-3.54943480653352,5.20743628857582,6354.81017468444,75.808
"357",30,4,2.5,0.333333333333333,5.70772013409101,0.230942560033385,-3.54033616152975,5.20015310955045,6714.99927867642,Inf
"358",30,2,2.5,0.333333333333333,1.62439520136889,0.345343574151802,0.946632583712839,0.772207114717185,0.545445959386618,0.542
"359",30,3,2.5,0.333333333333333,2.53110150303308,0.367207821805879,0.949743096889007,0.767623905396087,0.518599707449368,0.466
"360",30,4,2.5,0.333333333333333,3.99697013367106,0.36970780734546,0.95820887708645,0.763289574704006,0.486905113795342,0.465
"361",30,2,2.5,0.333333333333333,2.52846674510206,0.210197556988024,-0.738267198493554,0.684167069477094,236359.411140897,220.077
"362",30,3,2.5,0.333333333333333,3.79475099783046,0.207284504698094,-0.736203459416766,0.689932521715432,265310.005073772,25.213
"363",30,4,2.5,0.333333333333333,5.78776630606947,0.207418777611032,-0.73521928220456,0.67931571605454,283522.080664373,10.885
"364",30,2,2.5,0.333333333333333,2.32263566495032,0.25795454882869,0.432789833627765,-5.26693363390164,199.920406899475,168.011
"365",30,3,2.5,0.333333333333333,3.48042994341153,0.259399146793215,0.435254871554263,-5.29868558381303,220.980588044443,Inf
"366",30,4,2.5,0.333333333333333,5.29410485810468,0.259687149328634,0.438005766845259,-5.30548934155957,228.02282760439,13.497
"367",30,2,2.5,0.333333333333333,2.57790300013548,0.349470067690481,0.869072997534925,-0.169993740406889,215.790400780283,153.461
"368",30,3,2.5,0.333333333333333,3.82295816655267,0.343439855351493,0.870902082880792,-0.167890558393998,233.454099673809,21.544
"369",30,4,2.5,0.333333333333333,5.98213074072479,0.347833856074121,0.866893903837065,-0.170496980040632,242.834020102859,5.512
"370",30,2,2.5,0.333333333333333,1.94873366529837,0.36135688013551,0.247683805513011,-0.0603573099664654,1.49665404487431,1.609
"371",30,3,2.5,0.333333333333333,2.96968801661555,0.364812543519482,0.247833159265566,-0.0597062996624095,1.53603836761134,0.83
"372",30,4,2.5,0.333333333333333,4.57876524897051,0.381262933156054,0.243949455534135,-0.0614046283103844,1.49687496502424,0.91
"373",30,2,2.5,0.333333333333333,2.24031279509686,0.319278369219457,1.62374778311938,-2.47473407136108,276.562959783306,500.216
"374",30,3,2.5,0.333333333333333,3.31980076716805,0.31526692229487,1.62551056977133,-2.48235672326003,302.819684147527,12.645
"375",30,4,2.5,0.333333333333333,5.03675915524653,0.317014446620022,1.62615016268945,-2.47488533923601,309.435367315683,0
"376",30,2,2.5,0.333333333333333,1.94934889013708,0.23794756918508,3.75575515772478,1.50284086509367,1.51440047242134,1.512
"377",30,3,2.5,0.333333333333333,2.92690003663596,0.240152639399777,3.80466360164486,1.53610298409443,1.50982715104694,2.121
"378",30,4,2.5,0.333333333333333,4.5105120676073,0.240250859655129,3.81534673650091,1.538981491923,1.51825017324281,0.76
"379",30,2,2.5,0.333333333333333,1.94735759508889,0.40124994013746,-0.372199983047562,-2.86026885128826,3.08419403340909,2.736
"380",30,3,2.5,0.333333333333333,2.94243002092047,0.412475663363735,-0.375199971942039,-2.86797320261369,3.15452394855417,0.96
"381",30,4,2.5,0.333333333333333,4.54262310581879,0.423242636789337,-0.375246424627468,-2.8676243098983,3.08364124984554,0
"382",30,2,2.5,0.333333333333333,1.93551474319817,0.310351106528756,-0.237648022061707,-0.123471123082309,10.7502092373288,5.092
"383",30,3,2.5,0.333333333333333,2.82488740163145,0.314274862016259,-0.239198422248674,-0.125269134796988,11.1591755439924,0
"384",30,4,2.5,0.333333333333333,4.45313896622024,0.324595435511307,-0.237136635022602,-0.124238043191541,11.0532452630232,1.371
"385",30,2,2.5,0.333333333333333,2.22027060470568,0.399255711538733,3.83867969656429,0.0186881910323865,15.8067316796219,27.978
"386",30,3,2.5,0.333333333333333,3.26875471706244,0.397749733620717,3.85220164630645,0.0186625034175345,16.8427634439954,2.106
"387",30,4,2.5,0.333333333333333,5.04576892814853,0.403100455248649,3.85155253468745,0.0185106792380377,17.0118682811851,1.082
"388",30,2,2.5,0.333333333333333,1.83285267244063,0.353123252424004,-2.55984864797947,-4.65805796826598,0.947252124974411,0.74
"389",30,3,2.5,0.333333333333333,2.837218130348,0.360604036041307,-2.5655114938602,-4.66987313094528,0.928333302200008,0.769
"390",30,4,2.5,0.333333333333333,4.4208585043842,0.368587548631134,-2.57373216865866,-4.68924513780079,0.907807623162647,0.74
"391",30,2,2.5,0.333333333333333,1.73954423007427,0.453155615597886,4.09860794288238,-0.224978275844082,0.505144296095933,0.487
"392",30,3,2.5,0.333333333333333,2.70533332190503,0.471146199075206,4.13233555239626,-0.22686232295909,0.487049456551107,0
"393",30,4,2.5,0.333333333333333,4.30930252049829,0.484382186060965,4.11768874444918,-0.224914600182689,0.464401003239561,0
"394",30,2,2.5,0.333333333333333,2.31674955701429,0.298539117382127,1.47111421243028,-4.3546037188069,258.852856307214,161.018
"395",30,3,2.5,0.333333333333333,3.38313350303852,0.295142146809028,1.47876938969588,-4.34193987855974,281.356081488074,5.184
"396",30,4,2.5,0.333333333333333,5.20917935914055,0.299664681877809,1.48048578537314,-4.35059886493647,291.841999595237,7.112
"397",30,2,2.5,0.333333333333333,2.06454654475474,0.28920811986481,3.88246746970505,2.94095621810746,22.830855131251,13.725
"398",30,3,2.5,0.333333333333333,3.06086491029202,0.292581275705256,3.90954414078338,2.96355304575953,24.6361668268329,2.387
"399",30,4,2.5,0.333333333333333,4.64038066277422,0.294284779811349,3.92224090117344,2.9737881558207,24.5016413577884,1.158
"400",30,2,2.5,0.333333333333333,1.96017327527465,0.308506056128006,2.3615831674478,-0.45422048664514,5.60717630789492,3.2
"401",30,3,2.5,0.333333333333333,2.95996766452763,0.311696767740099,2.37096377709498,-0.455098422722499,5.73680885543529,Inf
"402",30,4,2.5,0.333333333333333,4.53528141932407,0.321297870042433,2.3852116068763,-0.454292949271805,5.76852045440934,1.058
"403",30,2,2.5,0.333333333333333,3.16422668257855,0.276191912197103,2.53768395210511,-7.07610622047891,1970.60255400686,825.066
"404",30,3,2.5,0.333333333333333,4.87152949133451,0.266346763899111,2.52912827108988,-7.01306830405494,2022.4648961499,14.356
"405",30,4,2.5,0.333333333333333,7.8932299512912,0.267219832238611,2.51554511199229,-6.99146575637415,2130.69852866721,15.424
"406",30,2,2.5,0.333333333333333,2.25329514667597,0.237092847960412,0.429777044975658,-2.90173055812808,139.900573799115,807.367
"407",30,3,2.5,0.333333333333333,3.2733368890498,0.234153881024973,0.431125934704435,-2.91577440573577,155.014952798002,5.78
"408",30,4,2.5,0.333333333333333,4.97207820989289,0.235216466228646,0.430964293369172,-2.91372453392913,159.858859517639,7.423
"409",30,2,2.5,0.333333333333333,2.06934078877559,0.323947398807592,0.358849333469152,-0.800107782895567,5.84973972948179,8.087
"410",30,3,2.5,0.333333333333333,3.06418129944207,0.324485501940397,0.361279334360628,-0.806545360147905,6.11643746468053,4.964
"411",30,4,2.5,0.333333333333333,4.71475616308238,0.329263545391078,0.360630334483228,-0.815228628066039,6.1950844185097,0.491
"412",30,2,2.5,0.333333333333333,2.87635523678542,0.266895592016992,-0.947286428336897,-1.09123906672567,8155.13675483793,344.811
"413",30,3,2.5,0.333333333333333,4.43270564067486,0.26038727463022,-0.952493140562335,-1.0905653683011,8627.96205529411,46.721
"414",30,4,2.5,0.333333333333333,7.02978584714269,0.26130094490866,-0.947177365226426,-1.09266506545642,9158.56461557965,22.824
"415",30,2,2.5,0.333333333333333,2.01650332212344,0.390366623987512,2.62976139542149,1.63448816322108,4.89401918380926,19.976
"416",30,3,2.5,0.333333333333333,3.02318392989701,0.402215932310813,2.63169883571968,1.63800752353616,5.11035026470109,1.487
"417",30,4,2.5,0.333333333333333,4.67264847727575,0.409267705961144,2.63918522477551,1.65190959954069,5.08008419996489,1.103
"418",30,2,2.5,0.333333333333333,1.59303529835333,0.477616807930461,1.02524802339049,0.362220307831732,0.276534198337228,0.215
"419",30,3,2.5,0.333333333333333,2.56285637527672,0.509917138008869,1.02240878918914,0.360231723135131,0.254183963376503,0.305
"420",30,4,2.5,0.333333333333333,4.12233326704678,0.54014536177158,1.02238695273378,0.370437542590305,0.232653071462652,0.282
"421",30,2,2.5,0.333333333333333,2.68094148883244,0.319154647466556,-0.913250221434891,9.57463708693763,9651.92211076312,33.783
"422",30,3,2.5,0.333333333333333,3.97843695700317,0.312038553471885,-0.915208949928868,9.58418423011219,10388.31605591,209.985
"423",30,4,2.5,0.333333333333333,6.21246039563143,0.314831138990787,-0.911621470209723,9.58703011919773,10959.0844613386,445.599
"424",30,2,2.5,0.333333333333333,2.13554423359552,0.242191726364637,-0.547967229790779,-0.071719050110286,69.3907686921382,17.409
"425",30,3,2.5,0.333333333333333,3.17606969224315,0.247556909384927,-0.548687843531862,-0.0708328654286852,77.5917926375104,0
"426",30,4,2.5,0.333333333333333,4.8743489319346,0.24312949999076,-0.551218622302161,-0.0714619607278345,78.2073170339631,2.546
"427",30,2,2.5,0.333333333333333,2.39556597388175,0.278291153923714,-1.05776275830073,3.85008741498972,87.5612577860451,20.744
"428",30,3,2.5,0.333333333333333,3.52898578717141,0.272161015067169,-1.05647258624969,3.86967505428162,95.6611234036066,Inf
"429",30,4,2.5,0.333333333333333,5.4565619531014,0.275443346714435,-1.06301036664028,3.88387719340251,98.1938269919731,2.915
"430",30,2,2.5,0.333333333333333,2.29144438031223,0.261101698282398,0.876928091951717,0.175829917092811,2048.12800688886,88.303
"431",30,3,2.5,0.333333333333333,3.43287411447267,0.258685393290202,0.886032749142353,0.179522996432773,2292.11455887961,94.248
"432",30,4,2.5,0.333333333333333,5.09247002003159,0.261579379042807,0.881900861536337,0.177134997992196,2382.5145782802,6.479
"433",30,2,2.5,0.333333333333333,2.04877296402671,0.274605358957446,-2.73521387364702,-7.01644241770081,6.99459211402993,5.613
"434",30,3,2.5,0.333333333333333,3.04160108325163,0.277644731482502,-2.75197392616249,-7.03573603160398,7.44625901919123,0
"435",30,4,2.5,0.333333333333333,4.68739401095173,0.283864987533789,-2.74876545471806,-7.02984648161581,7.44783511142425,1.873
"436",30,2,2.5,0.333333333333333,2.16854698632509,0.385560906012482,1.82565299801796,-1.46382814643075,17.5208325041835,7.282
"437",30,3,2.5,0.333333333333333,3.13950534597046,0.391988409233507,1.83412223198464,-1.46387964474129,18.5858785910109,1.965
"438",30,4,2.5,0.333333333333333,4.93030516150401,0.394157373803395,1.83584692893476,-1.46309440368337,18.7032796147693,1.433
