delta_true,N,order,replicate,draw_id,delta_draw
2,20,d0,1,526,1.0891517786202145
2,20,d0,1,531,0.6858313731223412
2,20,d0,1,536,0.46394024625782954
2,20,d0,1,541,2.0582663480557835
2,20,d0,1,546,0.4029252502623463
2,20,d0,1,551,3.9373179591546856
2,20,d0,1,556,2.940245155574206
2,20,d0,1,561,4.718281292340863
2,20,d0,1,566,5.131403045434898
2,20,d0,1,571,0.7430652446698699
2,20,d0,1,576,0.6288807578750494
2,20,d0,1,581,0.6285048376660427
2,20,d0,1,586,1.3730054260196374
2,20,d0,1,591,1.5307331718079626
2,20,d0,1,596,1.7596641273869658
2,20,d0,1,601,0.8438255389474155
2,20,d0,1,606,1.3665962010432269
2,20,d0,1,611,0.35488242644039963
2,20,d0,1,616,3.0315802397957126
2,20,d0,1,621,2.1065336024719414
2,20,d0,1,626,2.4374136410133076
2,20,d0,1,631,4.615967314349225
2,20,d0,1,636,0.4521732599926141
2,20,d0,1,641,0.24762369139037374
2,20,d0,1,646,1.6671542323767083
2,20,d0,1,651,0.6295588493371403
2,20,d0,1,656,2.299869106742717
2,20,d0,1,661,2.691767556978592
2,20,d0,1,666,0.9207522178014155
2,20,d0,1,671,0.15104378615058947
2,20,d0,1,676,3.442045142879449
2,20,d0,1,681,4.183956354336269
2,20,d0,1,686,2.6485925492750795
2,20,d0,1,691,2.9852423420987626
2,20,d0,1,696,3.3518009808013907
2,20,d0,1,701,2.645416636200238
2,20,d0,1,706,1.2873338939960244
2,20,d0,1,711,0.2459005535083658
2,20,d0,1,716,0.5114391229335895
2,20,d0,1,721,7.039270648308498
2,20,d0,1,726,2.5516143193926992
2,20,d0,1,731,1.7476949169584117
2,20,d0,1,736,3.1001472781627566
2,20,d0,1,741,0.7848178234988886
2,20,d0,1,746,7.0502035145217
2,20,d0,1,751,0.462580230469401
2,20,d0,1,756,3.3880838415288084
2,20,d0,1,761,1.8362019101762346
2,20,d0,1,766,0.21742890714057594
2,20,d0,1,771,1.1676124811341337
2,20,d0,1,776,2.6073169251631545
2,20,d0,1,781,3.187395079235738
2,20,d0,1,786,1.3325059360744027
2,20,d0,1,791,0.11105570874129032
2,20,d0,1,796,1.6492362733698311
2,20,d0,1,801,3.803371909489143
2,20,d0,1,806,2.1051320263022566
2,20,d0,1,811,0.07744945446018552
2,20,d0,1,816,2.2719239101107105
2,20,d0,1,821,8.284641002721985
2,20,d0,1,826,0.3851284014280693
2,20,d0,1,831,2.476208125843635
2,20,d0,1,836,1.1626877516117295
2,20,d0,1,841,4.1256901234023875
2,20,d0,1,846,1.3339560480585584
2,20,d0,1,851,8.157912015409735
2,20,d0,1,856,2.0419190037039323
2,20,d0,1,861,0.4886918237737906
2,20,d0,1,866,1.6408296239783586
2,20,d0,1,871,2.318538166490514
2,20,d0,1,876,4.168309897364836
2,20,d0,1,881,1.598908593343567
2,20,d0,1,886,1.7385173645297094
2,20,d0,1,891,0.2929130449730344
2,20,d0,1,896,0.563206668322039
2,20,d0,1,901,5.131223113746117
2,20,d0,1,906,4.660145249290434
2,20,d0,1,911,3.516733133184961
2,20,d0,1,916,0.22326027452156613
2,20,d0,1,921,0.42195367576887816
2,20,d0,1,926,0.9535069473185244
2,20,d0,1,931,0.9630640508930352
2,20,d0,1,936,5.1171088897555
2,20,d0,1,941,1.7863224478907553
2,20,d0,1,946,1.190266952142093
2,20,d0,1,951,3.488854696794836
2,20,d0,1,956,7.9873559252806094
2,20,d0,1,961,3.082630861839485
2,20,d0,1,966,1.8317465767547068
2,20,d0,1,971,0.6696547937904697
2,20,d0,1,976,0.9872923420121513
2,20,d0,1,981,1.1257133306770712
2,20,d0,1,986,2.4809533531629637
2,20,d0,1,991,1.8034262935183611
2,20,d0,1,996,1.8570385071274889
2,20,d0,1,1001,9.14295347786124
2,20,d0,1,1006,0.9102409739283578
2,20,d0,1,1011,1.5654474812147903
2,20,d0,1,1016,1.7705937556317994
2,20,d0,1,1021,0.5099914435613302
2,20,d0,1,1026,1.815899399788502
2,20,d0,1,1031,1.695489391911508
2,20,d0,1,1036,0.31841164112202525
2,20,d0,1,1041,1.269661481200484
2,20,d0,1,1046,1.746341042586985
2,20,d0,1,1051,2.1980923796597778
2,20,d0,1,1056,5.899937821334809
2,20,d0,1,1061,3.0077397944978936
2,20,d0,1,1066,0.7601205793501916
2,20,d0,1,1071,2.987591797317624
2,20,d0,1,1076,0.6372660057976042
2,20,d0,1,1081,2.5484354989537015
2,20,d0,1,1086,0.07257859928292888
2,20,d0,1,1091,0.6877814793810546
2,20,d0,1,1096,2.161350179853893
2,20,d0,1,1101,3.352150221449065
2,20,d0,1,1106,0.5287010197838296
2,20,d0,1,1111,0.5087405951833904
2,20,d0,1,1116,3.30765210743331
2,20,d0,1,1121,2.5144484286805713
2,20,d0,1,1126,5.536728123466811
2,20,d0,1,1131,9.403915015141246
2,20,d0,1,1136,0.050728362973614397
2,20,d0,1,1141,3.2629286397207466
2,20,d0,1,1146,1.7243873237233633
2,20,d0,1,1151,6.744257273957383
2,20,d0,1,1156,1.5499454504097863
2,20,d0,1,1161,2.286056392498966
2,20,d0,1,1166,1.290539535940065
2,20,d0,1,1171,2.3881826408878086
2,20,d0,1,1176,2.3778531327589847
2,20,d0,1,1181,1.124879351275367
2,20,d0,1,1186,1.401481307329061
2,20,d0,1,1191,0.83218613692855
2,20,d0,1,1196,0.4506935254864694
2,20,d0,1,1201,4.736043776544494
2,20,d0,1,1206,1.253904575843763
2,20,d0,1,1211,0.8814549201000932
2,20,d0,1,1216,0.6590383047326996
2,20,d0,1,1221,1.0329232163531799
2,20,d0,1,1226,0.4192589935139562
2,20,d0,1,1231,1.6620110855462418
2,20,d0,1,1236,0.8663990736344561
2,20,d0,1,1241,2.175222067410236
2,20,d0,1,1246,0.8612501352394064
2,20,d0,1,1251,2.5282887005385417
2,20,d0,1,1256,0.5688945019273653
2,20,d0,1,1261,4.793100628197603
2,20,d0,1,1266,1.8833528009346632
2,20,d0,1,1271,0.11165992274956998
2,20,d0,1,1276,0.3996379420637439
2,20,d0,1,1281,0.8028455586319186
2,20,d0,1,1286,1.6179590617669615
2,20,d0,1,1291,2.1620783082920374
2,20,d0,1,1296,2.849053566828838
2,20,d0,1,1301,0.8502639726767905
2,20,d0,1,1306,0.09331077842766723
2,20,d0,1,1311,2.7200652404784273
2,20,d0,1,1316,2.084470375109198
2,20,d0,1,1321,0.40576948191767465
2,20,d0,1,1326,1.0934806674617203
2,20,d0,1,1331,2.8532718596695235
2,20,d0,1,1336,0.37081167042670715
2,20,d0,1,1341,0.3860820620605389
2,20,d0,1,1346,0.33234041457232105
2,20,d0,1,1351,8.863002243686662
2,20,d0,1,1356,4.332554273829912
2,20,d0,1,1361,1.4444127968967577
2,20,d0,1,1366,2.0367693406425844
2,20,d0,1,1371,0.5094393733674816
2,20,d0,1,1376,0.13205728942261247
2,20,d0,1,1381,1.2875145406717878
2,20,d0,1,1386,3.2232044978563543
2,20,d0,1,1391,2.888117981167965
2,20,d0,1,1396,4.790687112880803
2,20,d0,1,1401,2.222569141235785
2,20,d0,1,1406,0.8735444724430884
2,20,d0,1,1411,2.667693480769842
2,20,d0,1,1416,1.4411691216909739
2,20,d0,1,1421,1.0953802575678504
2,20,d0,1,1426,0.9441547792625272
2,20,d0,1,1431,0.6187438457133075
2,20,d0,1,1436,0.5833366824227293
2,20,d0,1,1441,1.6461474282142248
2,20,d0,1,1446,2.368984961777893
2,20,d0,1,1451,2.0876582269874815
2,20,d0,1,1456,1.6150349990318567
2,20,d0,1,1461,1.0398279382347027
2,20,d0,1,1466,2.699313309536708
2,20,d0,1,1471,2.748309521999597
2,20,d0,1,1476,0.5956643217848662
2,20,d0,1,1481,6.26302091992179
2,20,d0,1,1486,1.4356346883860176
2,20,d0,1,1491,0.3044934225626277
2,20,d0,1,1496,0.9423357018946716
2,20,d0,1,1501,1.6467659953900589
2,20,d0,1,1506,1.2031158575337113
2,20,d0,1,1511,1.2578746606386753
2,20,d0,1,1516,1.3261006273819407
2,20,d0,1,1521,1.748735773092985
2,20,d0,1,1526,0.5189770505690723
2,20,d0,1,1531,2.5784321997968234
2,20,d0,1,1536,0.5273775773528914
2,20,d0,1,1541,3.1513975863301282
2,20,d0,1,1546,1.1045255592230732
2,20,d0,1,1551,1.2682708999720065
2,20,d0,1,1556,2.445059966527422
2,20,d0,1,1561,2.801132181470511
2,20,d0,1,1566,0.21197999862978512
2,20,d0,1,1571,2.7479982750120038
2,20,d0,1,1576,1.9447647874936451
2,20,d0,1,1581,2.2104574091157456
2,20,d0,1,1586,2.0620865229061547
2,20,d0,1,1591,2.1255795932124633
2,20,d0,1,1596,5.802439804792272
2,20,d0,1,1601,0.07538862876214546
2,20,d0,1,1606,1.1116148159944077
2,20,d0,1,1611,6.221567313850253
2,20,d0,1,1616,4.566722401187874
2,20,d0,1,1621,5.3552505015772045
2,20,d0,1,1626,1.3096123886227338
2,20,d0,1,1631,1.0859764383082204
2,20,d0,1,1636,2.324545609748295
2,20,d0,1,1641,0.4215132194934514
2,20,d0,1,1646,1.8743113139635463
2,20,d0,1,1651,1.6701884400061902
2,20,d0,1,1656,2.942109209548365
2,20,d0,1,1661,5.1951917836983945
2,20,d0,1,1666,6.380110267402228
2,20,d0,1,1671,4.640968469516975
2,20,d0,1,1676,0.5570071322626522
2,20,d0,1,1681,0.2350157379915321
2,20,d0,1,1686,1.431917801335663
2,20,d0,1,1691,3.365178741269473
2,20,d0,1,1696,0.7842990586403159
2,20,d0,1,1701,3.7532455448733217
2,20,d0,1,1706,0.5433015296395206
2,20,d0,1,1711,2.310710847893276
2,20,d0,1,1716,7.203789702113402
2,20,d0,1,1721,2.905757246363143
2,20,d0,1,1726,0.7749482691669899
2,20,d0,1,1731,0.8108589385717256
2,20,d0,1,1736,0.4835091305010095
2,20,d0,1,1741,5.920872731415674
2,20,d0,1,1746,0.7740334168133517
2,20,d0,1,1751,1.0343854596484314
2,20,d0,1,1756,1.7960415578862097
2,20,d0,1,1761,1.8030757460090066
2,20,d0,1,1766,0.23926135945201846
2,20,d0,1,1771,1.6412088936035951
2,20,d0,1,1776,1.5007816453192337
2,20,d0,1,1781,3.4717585310007846
2,20,d0,1,1786,0.15801962091679186
2,20,d0,1,1791,1.242938839161118
2,20,d0,1,1796,2.559051332089537
2,20,d0,1,1801,2.369283574409132
2,20,d0,1,1806,0.5128824749700516
2,20,d0,1,1811,2.817657773355095
2,20,d0,1,1816,2.8310494374380517
2,20,d0,1,1821,0.6752211848667493
2,20,d0,1,1826,7.217696760374921
2,20,d0,1,1831,0.8109217070634593
2,20,d0,1,1836,7.075259894865983
2,20,d0,1,1841,1.8364738654837969
2,20,d0,1,1846,2.7998115439262725
2,20,d0,1,1851,3.9558656774207086
2,20,d0,1,1856,0.09882919993227239
2,20,d0,1,1861,0.02069988838010464
2,20,d0,1,1866,0.7105401701196862
2,20,d0,1,1871,0.9409543953813574
2,20,d0,1,1876,6.1600547905254475
2,20,d0,1,1881,0.06092517092337399
2,20,d0,1,1886,1.5550834162159481
2,20,d0,1,1891,3.2111375369212176
2,20,d0,1,1896,1.1783312411297227
2,20,d0,1,1901,2.8897069868273433
2,20,d0,1,1906,0.5700839227805455
2,20,d0,1,1911,4.179706440739166
2,20,d0,1,1916,1.7002667203130406
2,20,d0,1,1921,1.1171970732584784
2,20,d0,1,1926,0.566339053963064
2,20,d0,1,1931,2.904812280066852
2,20,d0,1,1936,2.869521548428751
2,20,d0,1,1941,2.2098359916061
2,20,d0,1,1946,1.6949807931042256
2,20,d0,1,1951,1.5549035851532869
2,20,d0,1,1956,0.8241273427998921
2,20,d0,1,1961,0.9640482514191795
2,20,d0,1,1966,0.029301184011392065
2,20,d0,1,1971,1.6391199540080348
2,20,d0,1,1976,1.6052015679364537
2,20,d0,1,1981,0.8332451613529048
2,20,d0,1,1986,1.276920848976124
2,20,d0,1,1991,0.16839231865910964
2,20,d0,1,1996,4.206958843955208
2,20,d0,1,2001,2.946343051210101
2,20,d0,1,2006,1.9818471406167364
2,20,d0,1,2011,2.1957268103272995
2,20,d0,1,2016,2.672845640373954
2,20,d0,1,2021,1.2802713312430363
2,20,d0,1,2026,2.799628371753812
2,20,d0,1,2031,3.555716087746857
2,20,d0,1,2036,0.5795813263902152
2,20,d0,1,2041,0.9677866148161982
2,20,d0,1,2046,1.8681722713811437
2,20,d0,1,2051,0.5375691250195126
2,20,d0,1,2056,1.0073830686216598
2,20,d0,1,2061,0.8881987597217139
2,20,d0,1,2066,7.473882812771969
2,20,d0,1,2071,0.6920966938625003
2,20,d0,1,2076,3.0395889511054346
2,20,d0,1,2081,3.1186437279381893
2,20,d0,1,2086,1.2958714521636214
2,20,d0,1,2091,3.7537093878877155
2,20,d0,1,2096,1.0316080731544084
2,20,d0,1,2101,2.507750018483273
2,20,d0,1,2106,0.972894338984326
2,20,d0,1,2111,0.7904667774463164
2,20,d0,1,2116,2.7100356177082014
2,20,d0,1,2121,3.1925608181642358
2,20,d0,1,2126,1.1773728755369741
2,20,d0,1,2131,2.375273914646541
2,20,d0,1,2136,1.4737557939751098
2,20,d0,1,2141,0.21195805529058592
2,20,d0,1,2146,2.6977063111951023
2,20,d0,1,2151,2.8192769380738576
2,20,d0,1,2156,0.9579007420069315
2,20,d0,1,2161,0.42416232403434606
2,20,d0,1,2166,0.34086043992307763
2,20,d0,1,2171,1.153878580965575
2,20,d0,1,2176,0.7142011480650209
2,20,d0,1,2181,1.8541132113693903
2,20,d0,1,2186,0.9081223863174526
2,20,d0,1,2191,5.31263544719847
2,20,d0,1,2196,4.479925898221427
2,20,d0,1,2201,1.2100494342039052
2,20,d0,1,2206,4.633120862827116
2,20,d0,1,2211,1.5111580481905456
2,20,d0,1,2216,1.418939351859273
2,20,d0,1,2221,4.123561888469184
2,20,d0,1,2226,2.743653236145577
2,20,d0,1,2231,0.2190171938419604
2,20,d0,1,2236,0.4423262358421295
2,20,d0,1,2241,4.890828785283756
2,20,d0,1,2246,0.7328041751026624
2,20,d0,1,2251,1.3375049301033697
2,20,d0,1,2256,0.5796413929947769
2,20,d0,1,2261,1.42501867359075
2,20,d0,1,2266,0.8576863633948733
2,20,d0,1,2271,3.1884760862634227
2,20,d0,1,2276,2.685236895938878
2,20,d0,1,2281,0.7476674972712016
2,20,d0,1,2286,3.2233198163405885
2,20,d0,1,2291,1.4407010929108086
2,20,d0,1,2296,2.962884177019029
2,20,d0,1,2301,1.3962968343998203
2,20,d0,1,2306,0.6535258915622632
2,20,d0,1,2311,0.034795528599649385
2,20,d0,1,2316,0.7331059435611984
2,20,d0,1,2321,0.046328813617880896
2,20,d0,1,2326,2.6968182021420786
2,20,d0,1,2331,0.17052156569791932
2,20,d0,1,2336,2.2420858457753283
2,20,d0,1,2341,3.793698480252694
2,20,d0,1,2346,0.06807472246946836
2,20,d0,1,2351,4.395111586832567
2,20,d0,1,2356,1.3594985721287247
2,20,d0,1,2361,0.8985090428317144
2,20,d0,1,2366,0.795482204526962
2,20,d0,1,2371,7.0906851420658485
2,20,d0,1,2376,0.9359449002446071
2,20,d0,1,2381,1.4079681190235387
2,20,d0,1,2386,0.8029309075069053
2,20,d0,1,2391,1.84489642510009
2,20,d0,1,2396,1.7314045656549535
2,20,d0,1,2401,0.11629323547633152
2,20,d0,1,2406,0.024276804440571783
2,20,d0,1,2411,1.872838384761167
2,20,d0,1,2416,1.2547044345964515
2,20,d0,1,2421,2.9212528574817065
2,20,d0,1,2426,3.8231836228378304
2,20,d0,1,2431,0.8779359691383729
2,20,d0,1,2436,3.8952342898777386
2,20,d0,1,2441,4.9996354463468915
2,20,d0,1,2446,2.0295681126778793
2,20,d0,1,2451,0.5204575041204959
2,20,d0,1,2456,0.5146057328248352
2,20,d0,1,2461,0.6615341707676761
2,20,d0,1,2466,0.09833670567516249
2,20,d0,1,2471,1.4823763070647464
2,20,d0,1,2476,2.7471371301594245
2,20,d0,1,2481,1.5361849902078117
2,20,d0,1,2486,2.5361816545979186
2,20,d0,1,2491,0.5615256162329368
2,20,d0,1,2496,2.1957842409624173
2,20,d0,1,2501,10.148465920945327
2,20,d0,1,2506,10.141293173689162
2,20,d0,1,2511,0.929728192141565
2,20,d0,1,2516,1.5255579831601414
2,20,d0,1,2521,1.4914851472504624
2,20,d0,1,2526,3.1332439417374816
2,20,d0,1,2531,0.9010008818649817
2,20,d0,1,2536,1.8884477329865508
2,20,d0,1,2541,0.6861510153360009
2,20,d0,1,2546,4.951196440422469
2,20,d0,1,2551,1.5000120224585272
2,20,d0,1,2556,4.420637912009355
2,20,d0,1,2561,4.904624375429717
2,20,d0,1,2566,1.6273292174175076
2,20,d0,1,2571,0.6547553290697395
2,20,d0,1,2576,0.48072138393763825
2,20,d0,1,2581,7.998442556998849
2,20,d0,1,2586,0.30581432632259575
2,20,d0,1,2591,5.992930514776611
2,20,d0,1,2596,1.4927068137696962
2,20,d0,1,2601,0.9410463583628215
2,20,d0,1,2606,0.7963210581579743
2,20,d0,1,2611,0.9900455530000303
2,20,d0,1,2616,0.6356773614106833
2,20,d0,1,2621,1.5385530217613477
2,20,d0,1,2626,4.0773671816378965
2,20,d0,1,2631,2.674196372155952
2,20,d0,1,2636,1.46115423729664
2,20,d0,1,2641,0.17557802159273111
2,20,d0,1,2646,1.5904375761264626
2,20,d0,1,2651,1.8218657132903715
2,20,d0,1,2656,1.4032083639474913
2,20,d0,1,2661,0.3469913229504839
2,20,d0,1,2666,0.1620908356378528
2,20,d0,1,2671,1.8059490246275989
2,20,d0,1,2676,1.4475445845928006
2,20,d0,1,2681,2.5523666355631627
2,20,d0,1,2686,1.4329197795968143
2,20,d0,1,2691,0.15875998910790523
2,20,d0,1,2696,0.5519603934490055
2,20,d0,1,2701,0.18520391814732584
2,20,d0,1,2706,4.963466056223528
2,20,d0,1,2711,2.8782143712469237
2,20,d0,1,2716,2.1916561562489743
2,20,d0,1,2721,1.463487829305427
2,20,d0,1,2726,5.531623149706481
2,20,d0,1,2731,3.7882674823551863
2,20,d0,1,2736,0.4565070560510676
2,20,d0,1,2741,3.954902174756892
2,20,d0,1,2746,1.5895985622106616
2,20,d0,1,2751,1.8247023862486567
2,20,d0,1,2756,2.423832114401324
2,20,d0,1,2761,0.6323468886058081
2,20,d0,1,2766,0.6638088436299239
2,20,d0,1,2771,2.400731685995231
2,20,d0,1,2776,2.9012477535562
2,20,d0,1,2781,0.37410584902347155
2,20,d0,1,2786,0.8249562124585955
2,20,d0,1,2791,2.2029771259927142
2,20,d0,1,2796,0.875981452318669
2,20,d0,1,2801,0.7065045873411938
2,20,d0,1,2806,0.3794811618129892
2,20,d0,1,2811,2.3277158970533085
2,20,d0,1,2816,1.665959607624536
2,20,d0,1,2821,1.9423266235145662
2,20,d0,1,2826,3.0432277684685562
2,20,d0,1,2831,4.311930948098765
2,20,d0,1,2836,2.5789924122862935
2,20,d0,1,2841,0.51627546937912006
2,20,d0,1,2846,1.2083682405156635
2,20,d0,1,2851,1.6997372369837602
2,20,d0,1,2856,3.4093945375588346
2,20,d0,1,2861,1.4865078599166637
2,20,d0,1,2866,5.536514453387172
2,20,d0,1,2871,0.5294512598689264
2,20,d0,1,2876,1.6816549695865457
2,20,d0,1,2881,2.4057218731941488
2,20,d0,1,2886,1.7601387549766876
2,20,d0,1,2891,1.0396356726057152
2,20,d0,1,2896,1.349356165960302
2,20,d0,1,2901,1.7065894010436813
2,20,d0,1,2906,2.3597320625969447
2,20,d0,1,2911,0.8552493273672948
2,20,d0,1,2916,0.017260361179562735
2,20,d0,1,2921,2.475315463343429
2,20,d0,1,2926,1.7825858306426676
2,20,d0,1,2931,3.258371579955521
2,20,d0,1,2936,0.16426108748073917
2,20,d0,1,2941,1.2467415288579105
2,20,d0,1,2946,1.9510373852103757
2,20,d0,1,2951,0.6589077412400849
2,20,d0,1,2956,0.4321778562094089
2,20,d0,1,2961,0.007395130281043914
2,20,d0,1,2966,2.1135694369297595
2,20,d0,1,2971,1.3854658497436203
2,20,d0,1,2976,0.17311659394597187
2,20,d0,1,2981,2.9435264551968756
2,20,d0,1,2986,2.691472835037378
2,20,d0,1,2991,0.5146279530340466
2,20,d0,1,2996,0.6807178748130092
2,20,d1,1,1,3.1332068182170834
2,20,d1,1,6,0.6685590945738041
2,20,d1,1,11,1.3261477221121418
2,20,d1,1,16,1.1592318660028598
2,20,d1,1,21,1.5368002866825348
2,20,d1,1,26,2.4531436696132443
2,20,d1,1,31,0.7587589147067999
2,20,d1,1,36,0.8167479097022601
2,20,d1,1,41,2.4324016875716286
2,20,d1,1,46,0.3098913191993957
2,20,d1,1,51,5.599774917738198
2,20,d1,1,56,1.7395592122701298
2,20,d1,1,61,0.13249353241966538
2,20,d1,1,66,0.9372328562742575
2,20,d1,1,71,1.7340017402836483
2,20,d1,1,76,1.2005899653685803
2,20,d1,1,81,0.6252627278329939
2,20,d1,1,86,1.5548564883052123
2,20,d1,1,91,2.140604850145398
2,20,d1,1,96,1.8799371482089116
2,20,d1,1,101,0.6899212009850055
2,20,d1,1,106,2.3241117374754112
2,20,d1,1,111,2.0402984852967716
2,20,d1,1,116,1.8744064333461914
2,20,d1,1,121,0.6139814351661937
2,20,d1,1,126,1.5710839501710798
2,20,d1,1,131,0.897539735686342
2,20,d1,1,136,1.5325141220598908
2,20,d1,1,141,0.7627483121032343
2,20,d1,1,146,4.703592554597733
2,20,d1,1,151,0.6184829884847974
2,20,d1,1,156,4.957167078309131
2,20,d1,1,161,1.8355685270762847
2,20,d1,1,166,1.7405040973230461
2,20,d1,1,171,1.0023692576564747
2,20,d1,1,176,2.415600128493654
2,20,d1,1,181,2.4459291659508366
2,20,d1,1,186,4.289709459928138
2,20,d1,1,191,1.4186813966979883
2,20,d1,1,196,2.4169506279828403
2,20,d1,1,201,3.447786519868618
2,20,d1,1,206,3.3079248800947503
2,20,d1,1,211,2.2448545720611817
2,20,d1,1,216,1.7268390449078381
2,20,d1,1,221,1.9266642169438382
2,20,d1,1,226,1.948655193759051
2,20,d1,1,231,1.1415258845726801
2,20,d1,1,236,1.282724013872531
2,20,d1,1,241,1.1861306075617941
2,20,d1,1,246,0.47095872574905606
2,20,d1,1,251,0.12571961352622832
2,20,d1,1,256,0.9573458199651029
2,20,d1,1,261,2.010562999607147
2,20,d1,1,266,2.1670758335459674
2,20,d1,1,271,1.2438132382805187
2,20,d1,1,276,1.4391192159789898
2,20,d1,1,281,3.602975224918301
2,20,d1,1,286,1.5299644803024417
2,20,d1,1,291,1.8331353011869282
2,20,d1,1,296,0.61521588797661
2,20,d1,1,301,4.0626156162431855
2,20,d1,1,306,3.0324266805130757
2,20,d1,1,311,3.0896901626844926
2,20,d1,1,316,1.7394294027411943
2,20,d1,1,321,2.064620269883645
2,20,d1,1,326,0.9785236022774102
2,20,d1,1,331,3.6991821346727902
2,20,d1,1,336,2.346640434811961
2,20,d1,1,341,1.235514590334752
2,20,d1,1,346,0.6087869345842098
2,20,d1,1,351,5.071558315549878
2,20,d1,1,356,2.73600736810861
2,20,d1,1,361,3.299443238601912
2,20,d1,1,366,1.5957047790767618
2,20,d1,1,371,4.380513164165964
2,20,d1,1,376,2.8972480560873612
2,20,d1,1,381,1.0875945350818812
2,20,d1,1,386,0.45318216356791086
2,20,d1,1,391,3.026639173036494
2,20,d1,1,396,2.3384541021395377
2,20,d1,1,401,2.4489248118979305
2,20,d1,1,406,0.6748327000756721
2,20,d1,1,411,3.1972498372030596
2,20,d1,1,416,2.217421373382524
2,20,d1,1,421,0.6550819645710222
2,20,d1,1,426,0.8819081200340904
2,20,d1,1,431,3.9378588884023547
