epsilon,prior0,post0,log_bf10,method,post0_mcse,delta_true,N,order,replicate
0.63,0.171319558219276,0.29621438540601086,-0.547552893127338,logspline,NA,0,20,d0,1
0.64,0.17398432849789494,0.3004194293965923,-0.5462143671615568,logspline,NA,0,20,d0,1
0.65,0.17664656111742183,0.3046100799021907,-0.5448816257667982,logspline,NA,0,20,d0,1
0.66,0.1793062196063141,0.3087863861904021,-0.5435546627311278,logspline,NA,0,20,d0,1
0.67,0.18196326763592735,0.31294839736018454,-0.5422334717536049,logspline,NA,0,20,d0,1
0.68,0.18461766902234059,0.31709616234243443,-0.5409180464446043,logspline,NA,0,20,d0,1
0.6900000000000001,0.18726938772816468,0.3212297299005622,-0.5396083803261486,logspline,NA,0,20,d0,1
0.7000000000000001,0.18991838786433443,0.32534914863106557,-0.5383044668322471,logspline,NA,0,20,d0,1
0.7100000000000001,0.1925646336918852,0.3294544669641011,-0.537006299309231,logspline,NA,0,20,d0,1
0.72,0.1952080896237114,0.333545733164053,-0.5357138710160996,logspline,NA,0,20,d0,1
0.73,0.1978487202263096,0.3376229953301011,-0.5344271751248663,logspline,NA,0,20,d0,1
0.74,0.20048649022150355,0.3416863013967857,-0.5331462047209115,logspline,NA,0,20,d0,1
0.75,0.20312136448815293,0.3457356991345719,-0.5318709528033395,logspline,NA,0,20,d0,1
0.76,0.2057533080638442,0.34977123615041084,-0.5306014122853376,logspline,NA,0,20,d0,1
0.77,0.2083822861465646,0.35379295988829895,-0.5293375759945383,logspline,NA,0,20,d0,1
0.78,0.21100826409635792,0.35780091762983646,-0.5280794366733906,logspline,NA,0,20,d0,1
0.79,0.21363120743696332,0.361795156494783,-0.5268269869795288,logspline,NA,0,20,d0,1
0.8,0.21625108185743552,0.36577572344161147,-0.5255802194861502,logspline,NA,0,20,d0,1
0.81,0.2188678532137475,0.36974266501939995,-0.5243391260098718,logspline,NA,0,20,d0,1
0.8200000000000001,0.22148148753037505,0.3736960134837519,-0.5231036604918072,logspline,NA,0,20,d0,1
0.8300000000000001,0.2240919510018628,0.3776357502337466,-0.5218736441466992,logspline,NA,0,20,d0,1
0.8400000000000001,0.226699209994372,0.38156179591813605,-0.5206487463427912,logspline,NA,0,20,d0,1
0.85,0.22930323104720982,0.3854740111941533,-0.5194284942107337,logspline,NA,0,20,d0,1
0.86,0.2319039808743399,0.38937219760259245,-0.518212281892965,logspline,NA,0,20,d0,1
0.87,0.23450142636587423,0.3932560984687117,-0.5169993792336564,logspline,NA,0,20,d0,1
0.88,0.23709553458954613,0.39712539983773437,-0.5157889399738163,logspline,NA,0,20,d0,1
0.89,0.23968627279216423,0.40097973145345983,-0.5145800095095103,logspline,NA,0,20,d0,1
0.9,0.2422736084010474,0.404818667788218,-0.5133715322651948,logspline,NA,0,20,d0,1
0.91,0.24485750902544018,0.40864172913210467,-0.5121623587288195,logspline,NA,0,20,d0,1
0.92,0.24743794245790948,0.4124483827491119,-0.5109512521905254,logspline,NA,0,20,d0,1
0.93,0.2500148766757213,0.4162380441074219,-0.5097368952224136,logspline,NA,0,20,d0,1
0.9400000000000001,0.2525882798421982,0.42001007819075675,-0.508517895932894,logspline,NA,0,20,d0,1
0.9500000000000001,0.2551581203080574,0.42376380089726806,-0.5072927940255227,logspline,NA,0,20,d0,1
0.9600000000000001,0.25772436661272835,0.42749848053201117,-0.5060600666889542,logspline,NA,0,20,d0,1
0.97,0.2602869874856519,0.43121333939857026,-0.5048181343415984,logspline,NA,0,20,d0,1
0.98,0.2628459518475579,0.4349075554948894,-0.5035653662518225,logspline,NA,0,20,d0,1
0.99,0.26540122881172484,0.4385802643198909,-0.5023000860566893,logspline,NA,0,20,d0,1
1,0.2679527876852174,0.4422305860580363,-0.5010206343217245,logspline,NA,0,20,d0,1
0.01,0.002746323504498009,0.004333333333333333,-0.4560739590282824,ecdf,0.001199243588761343,0,20,d0,1
0.02,0.0054926057662523144,0.011,-0.6944924912206072,ecdf,0.0019042933947617771,0,20,d0,1
0.03,0.008238805544908143,0.015333333333333332,-0.6211737325492676,ecdf,0.0022433770839385744,0,20,d0,1
0.04,0.0109848816048883,0.02,-0.5992123456645936,ecdf,0.002556038601690775,0,20,d0,1
0.05,0.01373079271778126,0.024333333333333332,-0.572206198184896,ecdf,0.0028131371706229934,0,20,d0,1
0.060000000000000005,0.016476497664728397,0.027666666666666666,-0.5182933375769616,ecdf,0.0029945073174186894,0,20,d0,1
0.06999999999999999,0.01922195523881009,0.034,-0.570307396861517,ecdf,0.003308776208811953,0,20,d0,1
0.08,0.021967124247430476,0.03966666666666667,-0.5909642211327486,ecdf,0.0035633889404246546,0,20,d0,1
0.09,0.02471196351470038,0.04466666666666667,-0.5919400320879582,ecdf,0.0037714522205447402,0,20,d0,1
0.09999999999999999,0.02745643188381845,0.051,-0.6192251795083096,ecdf,0.004016590594023742,0,20,d0,1
0.11,0.030200488219449886,0.058333333333333334,-0.6583155947983023,ecdf,0.004279040217757387,0,20,d0,1
0.12,0.032944091410102745,0.06233333333333333,-0.6376844031931775,ecdf,0.004413913187822074,0,20,d0,1
0.13,0.03568720037050136,0.06633333333333333,-0.6199004445983036,ecdf,0.004543611713979024,0,20,d0,1
0.14,0.03842977404395676,0.07033333333333333,-0.6044133199269501,ecdf,0.004668567073366143,0,20,d0,1
0.15000000000000002,0.04117177140473359,0.078,-0.6389559652428299,ecdf,0.004896120913539616,0,20,d0,1
0.16,0.04391315146041354,0.08066666666666666,-0.6081115845859284,ecdf,0.004971906259358864,0,20,d0,1
0.17,0.04665387325425476,0.08533333333333333,-0.6038092040064287,ecdf,0.005100704381277667,0,20,d0,1
0.18000000000000002,0.04939389586754706,0.09,-0.5999828192054953,ecdf,0.0052249401910452525,0,20,d0,1
0.19,0.05213317842196275,0.09566666666666666,-0.6070683590985524,ecdf,0.005370119662091822,0,20,d0,1
0.2,0.054871680081902546,0.09966666666666667,-0.5968339148038416,ecdf,0.005469101761173774,0,20,d0,1
0.21000000000000002,0.057609360056836666,0.10366666666666667,-0.5874955680243865,ecdf,0.005565365782794181,0,20,d0,1
0.22,0.060346177603640506,0.10766666666666666,-0.578942426156233,ecdf,0.005659050437295276,0,20,d0,1
0.23,0.06308209202892474,0.113,-0.5829508924730077,ecdf,0.005780167240948425,0,20,d0,1
0.24000000000000002,0.06581706269135969,0.11833333333333333,-0.5866263846725892,ecdf,0.005897190165820656,0,20,d0,1
0.25,0.06855104900399345,0.124,-0.5927028569567834,ecdf,0.006017308368365377,0,20,d0,1
0.26,0.07128401043656375,0.131,-0.6085252784820866,ecdf,0.006160059523521939,0,20,d0,1
0.27,0.07401590651780321,0.13633333333333333,-0.6108228443263094,ecdf,0.006264890410202868,0,20,d0,1
0.28,0.07674669683773747,0.14133333333333334,-0.6106108189674891,ecdf,0.006360246908787484,0,20,d0,1
0.29000000000000004,0.07947634104997642,0.14733333333333334,-0.6172382128956765,ecdf,0.006471121031738427,0,20,d0,1
0.3,0.08220479887399783,0.15,-0.6014216132759336,ecdf,0.006519202405202649,0,20,d0,1
0.31,0.08493203009742345,0.15633333333333332,-0.6101391890878537,ecdf,0.006630566145315753,0,20,d0,1
0.32,0.08765799457828682,0.16166666666666665,-0.6120937848129655,ecdf,0.006721372765429087,0,20,d0,1
0.33,0.09038265224729335,0.165,-0.6018931248369167,ecdf,0.006776798654231953,0,20,d0,1
0.34,0.0931059631100714,0.169,-0.5961604820996742,ecdf,0.006842002630809199,0,20,d0,1
0.35000000000000003,0.09582788724941517,0.17433333333333334,-0.5984154341440844,ecdf,0.006926789112381537,0,20,d0,1
0.36000000000000004,0.09854838482751818,0.17733333333333334,-0.587483556579806,ecdf,0.006973431059438442,0,20,d0,1
0.37,0.1012674160881978,0.18233333333333332,-0.5880718118117427,ecdf,0.007049536365106784,0,20,d0,1
0.38,0.10398494135911003,0.18833333333333332,-0.5939673484446542,ecdf,0.007138251160447469,0,20,d0,1
0.39,0.10670092105395497,0.191,-0.5822436375929086,ecdf,0.007176791297880504,0,20,d0,1
0.4,0.10941531567467178,0.19666666666666666,-0.5863593710161935,ecdf,0.007256925172754846,0,20,d0,1
0.41000000000000003,0.11212808581362389,0.201,-0.5836630668670763,ecdf,0.007316624904968137,0,20,d0,1
0.42000000000000004,0.11483919215577354,0.20633333333333334,-0.5859601633079273,ecdf,0.007388276499267581,0,20,d0,1
0.43,0.11754859548084554,0.20966666666666667,-0.5786671413877692,ecdf,0.00743206017995808,0,20,d0,1
0.44,0.1202562566654803,0.21433333333333332,-0.5779074974550131,ecdf,0.007492097070815254,0,20,d0,1
0.45,0.12296213668537552,0.218,-0.572618586632829,ecdf,0.007538257977366743,0,20,d0,1
0.46,0.12566619661741654,0.22366666666666668,-0.5765276899756278,ecdf,0.0076078882065237375,0,20,d0,1
0.47000000000000003,0.12836839764179495,0.22833333333333333,-0.5759023129168935,ecdf,0.007663707158249681,0,20,d0,1
0.48000000000000004,0.13106870104411555,0.23166666666666666,-0.5695779357124784,ecdf,0.007702753235526074,0,20,d0,1
0.49,0.13376706821749096,0.236,-0.5677318145502661,ecdf,0.007752504971512971,0,20,d0,1
0.5,0.13646346066462398,0.24066666666666667,-0.5673559588730318,ecdf,0.0078048323112932675,0,20,d0,1
0.51,0.1391578399998776,0.24466666666666667,-0.5642879114856454,ecdf,0.0078486705644733,0,20,d0,1
0.52,0.1418501679513319,0.24966666666666668,-0.5653553495883807,ecdf,0.00790217738394978,0,20,d0,1
0.53,0.1445404063628282,0.25433333333333336,-0.5650866453442095,ecdf,0.00795084668214417,0,20,d0,1
0.54,0.14722851719599986,0.25633333333333336,-0.5544927623550899,ecdf,0.0079713352197223,0,20,d0,1
0.55,0.14991446253228985,0.25966666666666666,-0.5493338755453643,ecdf,0.008004996125106054,0,20,d0,1
0.56,0.15259820457495465,0.266,-0.5556879555644192,ecdf,0.008067300250600155,0,20,d0,1
0.5700000000000001,0.155279705651054,0.269,-0.5494833363440274,ecdf,0.008096069004976015,0,20,d0,1
0.5800000000000001,0.157958928213427,0.274,-0.5507930551697302,ecdf,0.00814297243026157,0,20,d0,1
0.59,0.16063583484265387,0.2783333333333333,-0.5496795285348672,ecdf,0.008182580866061124,0,20,d0,1
0.6,0.16331038824900315,0.2803333333333333,-0.5403267588446743,ecdf,0.008200539729301471,0,20,d0,1
0.61,0.16598255127436423,0.2856666666666667,-0.5429429599028996,ecdf,0.00824744853923972,0,20,d0,1
0.62,0.16865228689416528,0.2886666666666667,-0.5374334984776222,ecdf,0.008273214252881045,0,20,d0,1
0.63,0.171319558219276,0.29333333333333333,-0.537779044747689,ecdf,0.00831241819787096,0,20,d0,1
0.64,0.17398432849789494,0.297,-0.5347669097484178,ecdf,0.008342481645170098,0,20,d0,1
0.65,0.17664656111742183,0.3006666666666667,-0.5318513249884615,ecdf,0.008371901859239675,0,20,d0,1
0.66,0.1793062196063141,0.30766666666666664,-0.5399218775580505,ecdf,0.008426305811542186,0,20,d0,1
0.67,0.18196326763592735,0.31066666666666665,-0.534915685486553,ecdf,0.008448922789107277,0,20,d0,1
0.68,0.18461766902234059,0.314,-0.5311059532392974,ecdf,0.0084735667421301,0,20,d0,1
0.6900000000000001,0.18726938772816468,0.31766666666666665,-0.5284544586793465,ecdf,0.008500089324149395,0,20,d0,1
0.7000000000000001,0.18991838786433443,0.32166666666666666,-0.526921370344206,ecdf,0.008528329696218797,0,20,d0,1
0.7100000000000001,0.1925646336918852,0.327,-0.529528314085636,ecdf,0.008564870109931616,0,20,d0,1
0.72,0.1952080896237114,0.33266666666666667,-0.533074871778666,ecdf,0.008602316656102114,0,20,d0,1
0.73,0.1978487202263096,0.33766666666666667,-0.5345565161738535,ecdf,0.00863419343634924,0,20,d0,1
0.74,0.20048649022150355,0.344,-0.5398947933383171,ecdf,0.008673023309857603,0,20,d0,1
0.75,0.20312136448815293,0.3496666666666667,-0.5431766647088329,ecdf,0.008706317416850995,0,20,d0,1
0.76,0.2057533080638442,0.3546666666666667,-0.5445004637309747,ecdf,0.008734571583125341,0,20,d0,1
0.77,0.2083822861465646,0.357,-0.5383614748097871,ecdf,0.00874739961359946,0,20,d0,1
0.78,0.21100826409635792,0.3596666666666667,-0.5332803775474895,ecdf,0.008761783599921413,0,20,d0,1
0.79,0.21363120743696332,0.3626666666666667,-0.5292329401006559,ecdf,0.008777614625769266,0,20,d0,1
0.8,0.21625108185743552,0.36666666666666664,-0.5280130215099271,ecdf,0.008798147953257401,0,20,d0,1
0.81,0.2188678532137475,0.372,-0.5304257165646054,ecdf,0.008824511317914438,0,20,d0,1
0.8200000000000001,0.22148148753037505,0.37466666666666665,-0.5256977335341206,ecdf,0.008837261181224937,0,20,d0,1
0.8300000000000001,0.2240919510018628,0.38,-0.5281147895516071,ecdf,0.008861903482510591,0,20,d0,1
0.8400000000000001,0.226699209994372,0.384,-0.5270184798867912,ecdf,0.00887963963232743,0,20,d0,1
0.85,0.22930323104720982,0.387,-0.5233794123484534,ecdf,0.008892524950766234,0,20,d0,1
0.86,0.2319039808743399,0.3903333333333333,-0.5206776644750566,ecdf,0.008906425063256717,0,20,d0,1
0.87,0.23450142636587423,0.3923333333333333,-0.5146501481406464,ecdf,0.008914555305582904,0,20,d0,1
0.88,0.23709553458954613,0.3963333333333333,-0.5137924485763815,ecdf,0.008930345686146425,0,20,d0,1
0.89,0.23968627279216423,0.40166666666666667,-0.5162916857408695,ecdf,0.008950429329657053,0,20,d0,1
0.9,0.2422736084010474,0.407,-0.518745484720234,ecdf,0.008969410980289248,0,20,d0,1
0.91,0.24485750902544018,0.41033333333333333,-0.5162933919785967,ecdf,0.008980718027880415,0,20,d0,1
0.92,0.24743794245790948,0.414,-0.514706160800283,ecdf,0.008992663676575478,0,20,d0,1
0.93,0.2500148766757213,0.4166666666666667,-0.510766118833559,ecdf,0.009001028747788693,0,20,d0,1
0.9400000000000001,0.2525882798421982,0.4206666666666667,-0.5100799436841429,ecdf,0.009013068700914655,0,20,d0,1
0.9500000000000001,0.2551581203080574,0.424,-0.5078500226040341,ecdf,0.009022638195117878,0,20,d0,1
0.9600000000000001,0.25772436661272835,0.42766666666666664,-0.5064534085770677,ecdf,0.009032679353120883,0,20,d0,1
0.97,0.2602869874856519,0.43266666666666664,-0.5081827882957888,ecdf,0.00904555548731387,0,20,d0,1
0.98,0.2628459518475579,0.43766666666666665,-0.5098894594862743,ecdf,0.009057493316872233,0,20,d0,1
0.99,0.26540122881172484,0.443,-0.5123270181211049,ecdf,0.009069196950851455,0,20,d0,1
1,0.2679527876852174,0.44766666666666666,-0.5132381082168761,ecdf,0.009078568577006367,0,20,d0,1
0.01,1.9968965287930425e-5,1.2375833959182056e-4,-1.8241514570572235,logspline,NA,0,20,d1,1
0.02,7.987251167831175e-5,2.667860478665902e-4,-1.2060152588057103,logspline,NA,0,20,d1,1
0.03,1.7970059195475716e-4,4.320833959225159e-4,-0.877326527818201,logspline,NA,0,20,d1,1
0.04,3.1943646476869237e-4,6.231177292098809e-4,-0.668177076650329,logspline,NA,0,20,d1,1
0.05,4.990567006548705e-4,8.438744835465276e-4,-0.5252840494963532,logspline,NA,0,20,d1,1
0.060000000000000005,7.185311904479147e-4,0.0010988163923382906,-0.42477975742820645,logspline,NA,0,20,d1,1
0.06999999999999999,9.778231560947156e-4,0.001392832307579625,-0.35376575262645427,logspline,NA,0,20,d1,1
0.08,0.0012768891638560442,0.001731191487599685,-0.3043831134837085,logspline,NA,0,20,d1,1
0.09,0.0016156791398892682,0.0021194650410429543,-0.2714083293742479,logspline,NA,0,20,d1,1
0.09999999999999999,0.001994136388202618,0.0025634064384331585,-0.25112594548783573,logspline,NA,0,20,d1,1
0.11,0.0024121976109699917,0.0030687849745729954,-0.2407435057334272,logspline,NA,0,20,d1,1
0.12,0.0028697929311938485,0.0036411678637181645,-0.2380645941119511,logspline,NA,0,20,d1,1
0.13,0.003366845917702334,0.004285651585362116,-0.24129622577401488,logspline,NA,0,20,d1,1
0.14,0.003903273612465338,0.005006687206919415,-0.2489588713816167,logspline,NA,0,20,d1,1
0.15000000000000002,0.00447898656021282,0.005808238277741086,-0.25988049586444417,logspline,NA,0,20,d1,1
0.16,0.005093888840337327,0.006693805570346816,-0.27314100237100725,logspline,NA,0,20,d1,1
0.17,0.005747878101061298,0.0076663621715472915,-0.2880114489175458,logspline,NA,0,20,d1,1
0.18000000000000002,0.006440845595848331,0.008728297853895419,-0.30391053899696935,logspline,NA,0,20,d1,1
0.19,0.007172676222036374,0.009881375671567263,-0.32037290238514715,logspline,NA,0,20,d1,1
0.2,0.007943248561669366,0.011126701991105378,-0.33702547398146815,logspline,NA,0,20,d1,1
0.21000000000000002,0.008752434924502658,0.012464710688441343,-0.35356956805006506,logspline,NA,0,20,d1,1
0.22,0.00960010139315625,0.013895161752261229,-0.36976704396233645,logspline,NA,0,20,d1,1
0.23,0.010486107870388638,0.015417154054155287,-0.3854294679302974,logspline,NA,0,20,d1,1
0.24000000000000002,0.011410308128462804,0.017029151599992513,-0.4004095068317359,logspline,NA,0,20,d1,1
0.25,0.012372549860574828,0.01872902218313251,-0.4145940113866987,logspline,NA,0,20,d1,1
0.26,0.013372674734314284,0.02051408703281846,-0.4278983964541009,logspline,NA,0,20,d1,1
0.27,0.014410518447124489,0.022381179800139053,-0.4402620305600249,logspline,NA,0,20,d1,1
0.28,0.015485910783729663,0.024326713054314667,-0.4516444203465401,logspline,NA,0,20,d1,1
0.29000000000000004,0.016598675675494858,0.026346750374224383,-0.46202202833041184,logspline,NA,0,20,d1,1
0.3,0.0177486312616835,0.028437082110458357,-0.4713856006560381,logspline,NA,0,20,d1,1
0.31,0.01893558995257648,0.030593302954773697,-0.4797379097255668,logspline,NA,0,20,d1,1
0.32,0.020159358494415504,0.032810889577084126,-0.48709183760850877,logspline,NA,0,20,d1,1
0.33,0.02141973803613276,0.035085276763718656,-0.4934687419780728,logspline,NA,0,20,d1,1
0.34,0.022716524197827857,0.0374119307024387,-0.4988970583898015,logspline,NA,0,20,d1,1
0.35000000000000003,0.024049507140952067,0.03978641829728656,-0.5034111019977935,logspline,NA,0,20,d1,1
0.36000000000000004,0.025418471640159288,0.04220447164797974,-0.5070500390020591,logspline,NA,0,20,d1,1
0.37,0.026823197156782008,0.04466204708358905,-0.5098570037499469,logspline,NA,0,20,d1,1
0.38,0.028263457913890164,0.047155378389454716,-0.5118783418508459,logspline,NA,0,20,d1,1
0.39,0.029739022972889554,0.04968102410226382,-0.5131629631853086,logspline,NA,0,20,d1,1
0.4,0.031249656311616327,0.05223590896535991,-0.5137617915062667,logspline,NA,0,20,d1,1
0.41000000000000003,0.032795116903882975,0.05481735983098577,-0.5137272995995713,logspline,NA,0,20,d1,1
0.42000000000000004,0.03437515880043071,0.057423136466372204,-0.5131131208149702,logspline,NA,0,20,d1,1
0.43,0.03598953121124275,0.06005145786611663,-0.5119737292906468,logspline,NA,0,20,d1,1
0.44,0.03763797858917225,0.062701024795337,-0.5103641824480392,logspline,NA,0,20,d1,1
0.45,0.039320240714838,0.06537103938905726,-0.5083399203866695,logspline,NA,0,20,d1,1
0.46,0.04103605278274106,0.06806122271662762,-0.5059566177073762,logspline,NA,0,20,d1,1
0.47000000000000003,0.04278514548855433,0.07077183128997433,-0.5032700840739075,logspline,NA,0,20,d1,1
0.48000000000000004,0.04456724511753742,0.07350367355605154,-0.5003362105176005,logspline,NA,0,20,d1,1
0.49,0.04638207363402804,0.07625812747252093,-0.4972109591229057,logspline,NA,0,20,d1,1
0.5,0.048229348771961625,0.0790371603273994,-0.49395039432368615,logspline,NA,0,20,d1,1
0.51,0.05010878412636994,0.08184335203466643,-0.49061075460929554,logspline,NA,0,20,d1,1
0.52,0.0520200892458096,0.0846799232256547,-0.48724856400067085,logspline,NA,0,20,d1,1
0.53,0.05396296972567096,0.08755076651915578,-0.48392074839732147,logspline,NA,0,20,d1,1
0.54,0.05593712730231813,0.090460291159088907,-0.4806826494336035,logspline,NA,0,20,d1,1
0.55,0.05794225994800989,0.0934129001136009,-0.4775824559941584,logspline,NA,0,20,d1,1
0.56,0.059978061966552254,0.09641282519576519,-0.4746603727461818,logspline,NA,0,20,d1,1
0.5700000000000001,0.062044224089632505,0.09946412188123001,-0.47194957248853386,logspline,NA,0,20,d1,1
0.5800000000000001,0.06414043357378507,0.10257066214253435,-0.4694769937715169,logspline,NA,0,20,d1,1
0.59,0.06626637429793909,0.10573612358506831,-0.46726399672098673,logspline,NA,0,20,d1,1
0.6,0.06842172686149867,0.10896397499202387,-0.46532690457587794,logspline,NA,0,20,d1,1
0.61,0.07060616868290497,0.11225745839039272,-0.4636774530786881,logspline,NA,0,20,d1,1
0.62,0.07281937409863198,0.11561956776434425,-0.4623231657059617,logspline,NA,0,20,d1,1
0.63,0.07506101446256554,0.11905302456602207,-0.4612676694858177,logspline,NA,0,20,d1,1
0.64,0.07733075824571704,0.12256025020678477,-0.4605109635976133,logspline,NA,0,20,d1,1
0.65,0.07962827113622288,0.1261433357539568,-0.46004965091833255,logspline,NA,0,20,d1,1
0.66,0.08195321613958066,0.12980400910890222,-0.4598771410462976,logspline,NA,0,20,d1,1
0.67,0.08430525367907445,0.13354360000115967,-0.45998383200117465,logspline,NA,0,20,d1,1
0.68,0.0866840416963404,0.1373630031997376,-0.4603572766987001,logspline,NA,0,20,d1,1
0.6900000000000001,0.08908923575202606,0.14126264041543238,-0.46098233937472866,logspline,NA,0,20,d1,1
0.7000000000000001,0.09152048912649474,0.14524242144586672,-0.46184134634497265,logspline,NA,0,20,d1,1
0.7100000000000001,0.09397745292053016,0.1493017051961516,-0.4629142348027127,logspline,NA,0,20,d1,1
