delta_true,N,order,method,epsilon,median_log_bf10,mean_log_bf10,sd_log_bf10,q05_log_bf10,q25_log_bf10,q75_log_bf10,q95_log_bf10,n_valid
2,20,d3,logspline,0.05,-4.3696538409237,-4.104567662852477,1.316122140625714,-5.379551380174588,-4.9605317870562855,-3.8450761955687933,-1.6411935292685622,50
2,20,d3,logspline,0.06,-3.869112849321051,-3.610060835053818,1.2914520899134727,-4.864813885042982,-4.448393001602831,-3.352329915756725,-1.194129307277104,50
2,20,d3,logspline,0.06999999999999999,-3.4538368863174185,-3.2010619742920943,1.2659818610280504,-4.433570529582205,-4.021271971304723,-2.945045733302657,-0.8340673680518347,50
2,20,d3,logspline,0.08,-3.1011682447016327,-2.8549049609605386,1.2397411572073234,-4.064616200797243,-3.656512775773936,-2.600563829135137,-0.5383102280414892,50
2,20,d3,logspline,0.09,-2.7964907687872236,-2.5569644272103838,1.2127623681968263,-3.743337193428811,-3.3395013014693524,-2.3042656444060525,-0.2878090460383816,50
2,20,d3,logspline,0.1,-2.5298231659478034,-2.297249216391808,1.1850800372823094,-3.4597549636270264,-3.0602585446293613,-2.0460754564364714,-0.07142022842533531,50
2,20,d3,logspline,0.11,-2.2940446967729717,-2.06862822165092,1.156730359403109,-3.206751808939887,-2.8116662127042384,-1.8185999071741548,0.11280217779641331,50
2,20,d3,logspline,0.12,-2.083896182460359,-1.8658314937289067,1.1277507134717786,-2.979071864609044,-2.5892385750539915,-1.6169281984371635,0.27015960581130744,50
2,20,d3,logspline,0.13,-1.8953822636486486,-1.6848524953317365,1.0981792330368754,-2.7727233504586457,-2.3898156241709714,-1.4370617574146558,0.4046915603098696,50
2,20,d3,logspline,0.14,-1.7253958153291784,-1.522572576461114,1.0680544691538782,-2.584911135942125,-2.2087216134173095,-1.2758900464079694,0.5195507763402258,50
2,20,d3,logspline,0.15000000000000002,-1.5714722597939548,-1.3765152908427953,1.0374151714919373,-2.414407574254118,-2.0434910556798305,-1.130944893188684,0.6172484951607373,50
2,20,d3,logspline,0.16,-1.4316233393413111,-1.2446800927314958,1.0063001581536526,-2.2577139552588372,-1.892134408719557,-1.0002342815637526,0.6998203013655008,50
2,20,d3,logspline,0.17,-1.3042213770691755,-1.1254265359107263,0.9747482424804663,-2.1132068314230943,-1.7530223971235979,-0.8821266303141021,0.7689414977394909,50
2,20,d3,logspline,0.18000000000000002,-1.1879166750960386,-1.0173914570955407,0.942798321465817,-1.9796332335058815,-1.6248034489659033,-0.774494526022519,0.8260093720859072,50
2,20,d3,logspline,0.19,-1.081577280766623,-0.9194285877159484,0.9104894347934621,-1.855976781659633,-1.5063434863943401,-0.6764536606209537,0.8722031278996261,50
2,20,d3,logspline,0.2,-0.9859197503781367,-0.83056383103956,0.8778608034769593,-1.7410827983952362,-1.3966811802577603,-0.5875354298646206,0.9085283753516846,50
2,20,d3,logspline,0.21,-0.9003847941474128,-0.7499614745829217,0.8449520522739425,-1.634134345092976,-1.294994135886872,-0.5069132648782229,0.9358507191314929,50
2,20,d3,logspline,0.22,-0.822338917158153,-0.6768981280767437,0.8118036845238108,-1.5355830167204763,-1.2005729554041316,-0.4338734198080947,0.954921499453968,50
2,20,d3,logspline,0.23,-0.7511463033847288,-0.610742316173736,0.7784576041033163,-1.4438527566261774,-1.1128010736701728,-0.36743844529108216,0.9663977894246849,50
2,20,d3,logspline,0.24,-0.6862448509627774,-0.5509383179779935,0.7449579218338503,-1.3582048987407407,-1.0311388836564779,-0.3039787177150886,0.970858238694234,50
2,20,d3,logspline,0.25,-0.6271339650840388,-0.49699248087500664,0.7113531174742547,-1.278165775901527,-0.9551109866302169,-0.24635799929982044,0.9688184782064218,50
2,20,d3,logspline,0.26,-0.5732893029761394,-0.44846219472151233,0.6776985349816977,-1.2033156597699093,-0.8842959080022746,-0.1941387423271669,0.9607457696265189,50
2,20,d3,logspline,0.27,-0.5239060250388003,-0.4049462158837222,0.6440625534325299,-1.1332805689917074,-0.8193917072034151,-0.1503430284677252,0.9470669725443126,50
2,20,d3,logspline,0.28,-0.4790558942154264,-0.36607639379428153,0.6105328447229809,-1.0677255696492092,-0.763221372846816,-0.12233850155016916,0.9288046314508588,50
2,20,d3,logspline,0.29000000000000004,-0.4348311920220156,-0.33151181113366573,0.5772181425811311,-1.0063492539557992,-0.711170780205669,-0.09838667659527223,0.9086817056423836,50
2,20,d3,logspline,0.3,-0.3936055069204114,-0.3009327953308515,0.5442534332530319,-0.948879157653963,-0.6629529860870226,-0.07598169688814188,0.8841656097523257,50
2,20,d3,logspline,0.31,-0.35146753964278965,-0.274030373879508,0.5118174211558776,-0.8950679315403045,-0.618306208118831,-0.05434042970108065,0.8459045797309578,50
2,20,d3,logspline,0.32,-0.3123795935773539,-0.25050085858637083,0.4801327985060279,-0.8446901235435779,-0.5804301725943599,-0.03346999367415758,0.75191113575157,50
2,20,d3,logspline,0.33,-0.276579000094914,-0.2300470004555998,0.44944792815473866,-0.7975394586904926,-0.5425084739044574,-0.015707007709900724,0.6615559732320335,50
2,20,d3,logspline,0.34,-0.25410897579769204,-0.2123794650837264,0.4200173114778896,-0.7534265278215244,-0.4984551381899183,-0.005948221904029325,0.5726309979372726,50
2,20,d3,logspline,0.35000000000000003,-0.23739956908590368,-0.19721825694177164,0.39208189201283317,-0.7121768139910818,-0.4581124094646462,0.011665209267317282,0.48445738215653167,50
2,20,d3,logspline,0.36000000000000004,-0.22306367595710178,-0.1842941723162942,0.3658498522338226,-0.6736289994864854,-0.4230797868308743,0.026455272822815335,0.429128211307958,50
2,20,d3,logspline,0.37,-0.20835804854405102,-0.17335039282725045,0.3414790809940852,-0.6376335073324818,-0.3905929028253451,0.030253400162705883,0.3919631100168548,50
2,20,d3,logspline,0.38,-0.19116731478475085,-0.16414425600605737,0.3190626374753124,-0.6040512397489104,-0.360511298414929,0.028937985563672858,0.35416978042919817,50
2,20,d3,logspline,0.39,-0.17011817287376113,-0.1564557376212096,0.29861720615165316,-0.5727524828437087,-0.3327039679429943,0.009428941250438512,0.31620806819626823,50
2,20,d3,logspline,0.4,-0.14977256279592785,-0.15009905529060025,0.2800899124218793,-0.5436159522587725,-0.3084876605435529,0.008053658116528745,0.2792920463725495,50
2,20,d3,logspline,0.41,-0.14905208741039963,-0.14491820909447092,0.2633849924739213,-0.5165279588487602,-0.28937657075684803,0.009573591814932787,0.24338830053860885,50
2,20,d3,logspline,0.42,-0.14493793305652236,-0.14078264498203852,0.2483795320734217,-0.49138167699554514,-0.27203608239026505,0.010007282492949202,0.1892760664468825,50
2,20,d3,logspline,0.43,-0.1358344041330572,-0.13758527377376115,0.2349326390888375,-0.468076501021326,-0.2645760739710479,0.009603302583338042,0.16155965456997734,50
2,20,d3,logspline,0.44,-0.13259064288253716,-0.1352378281471371,0.22289829430174812,-0.44651747749870774,-0.2608511126640375,0.011728804657850625,0.1595018149362323,50
2,20,d3,logspline,0.45,-0.1312170392957302,-0.13366592118771659,0.21213450386827545,-0.4266148031722619,-0.270123801820776,0.007768237990461485,0.15731444278649642,50
2,20,d3,logspline,0.46,-0.12957725334960069,-0.13280207063571642,0.20250426232337596,-0.40828337978621965,-0.2544506165535988,-0.0066143755863269545,0.1507928933813068,50
2,20,d3,logspline,0.47,-0.12427629867704884,-0.1325830428235143,0.19387461058607333,-0.39144241842198757,-0.24273916046195465,-0.008918820940264326,0.13777196189716745,50
2,20,d3,logspline,0.48,-0.12996493212739169,-0.13295150754232457,0.1861200861845906,-0.3857409615869256,-0.2304400892434531,-0.011815458471972231,0.12426332861263431,50
2,20,d3,logspline,0.49,-0.12968488739249312,-0.13385576420374248,0.17912570344237064,-0.396864741215776,-0.21698480213990257,-0.015906557151331477,0.11035819618438009,50
2,20,d3,logspline,0.5,-0.14077116830971098,-0.13524908540062922,0.17278883777959755,-0.4112127966155448,-0.21471385700464232,-0.01759455917805832,0.09614016162177261,50
2,20,d3,logspline,0.51,-0.14840542382725247,-0.13708923793454178,0.16701980064581068,-0.4229964015994979,-0.2132663381535118,-0.02467764927057071,0.08168599350290456,50
2,20,d3,logspline,0.52,-0.15420311943362028,-0.13933823094687928,0.16174126482521814,-0.41887113133262366,-0.2157742307980638,-0.03087920894749062,0.0695272633009073,50
2,20,d3,logspline,0.53,-0.1524770316192028,-0.14196160298006189,0.15688775939005178,-0.41431098166551233,-0.2192556217427922,-0.037148460367694355,0.061670188123484654,50
2,20,d3,logspline,0.54,-0.14671649364304795,-0.1449269909457846,0.15240441504313598,-0.41076502932782744,-0.22434944450714256,-0.03683594470071484,0.05478095858014602,50
2,20,d3,logspline,0.55,-0.14357009916385383,-0.14820367744740348,0.1482454204375091,-0.4070301372445252,-0.23191912497436587,-0.035885748833467415,0.049788365491029676,50
2,20,d3,logspline,0.56,-0.1406584052348116,-0.15176234014166098,0.14437214230582202,-0.4031728062455855,-0.2336639411287983,-0.04417495071415865,0.04886004691896571,50
2,20,d3,logspline,0.5700000000000001,-0.13913806613719526,-0.15557441868204822,0.14075050541560608,-0.3992471301703507,-0.23663553182513614,-0.05264700176237858,0.04857525475738053,50
2,20,d3,logspline,0.5800000000000001,-0.14102037446391152,-0.15961210631381195,0.13734997148356304,-0.3952971072931001,-0.24475497895184387,-0.061264591160030024,0.04745198790368211,50
2,20,d3,logspline,0.59,-0.14447517465534288,-0.16384814007958323,0.1341436829104183,-0.3913584721740471,-0.25591521913907345,-0.06999342852329472,0.03636944036366087,50
2,20,d3,logspline,0.6,-0.1493061769205804,-0.16825547644892647,0.1311089298051299,-0.3874601598781899,-0.2607692285157134,-0.07880200116397151,0.02504883624613446,50
2,20,d3,logspline,0.61,-0.15541880500870725,-0.17280782346248097,0.12822618163398686,-0.38362548543092345,-0.2609380688480682,-0.08738585923901356,0.020828332584313818,50
2,20,d3,logspline,0.62,-0.16116029544944782,-0.1774800676205498,0.1254776684239963,-0.37987310059515456,-0.26308146422195683,-0.09230100571495513,0.016740294303754902,50
2,20,d3,logspline,0.63,-0.1661636957058999,-0.1822483243202694,0.12284695915470029,-0.3772882485795509,-0.2634231976875898,-0.10408191336549319,0.014652460596397236,50
2,20,d3,logspline,0.64,-0.17118724920228506,-0.18708995861468494,0.12031883409878279,-0.3780752538637838,-0.26508553732753176,-0.11373313583735341,0.007458756704345117,50
2,20,d3,logspline,0.65,-0.17616394555186182,-0.1919835793597204,0.11787921474009351,-0.37868491585438546,-0.2687760229648434,-0.11814233465616664,-4.3582555424174715e-5,50
2,20,d3,logspline,0.66,-0.1810797954001326,-0.19690903497092693,0.11551512474892821,-0.37913178269279857,-0.27572948753692217,-0.12341315783282338,-0.006810610844341653,50
2,20,d3,logspline,0.67,-0.18592307876426983,-0.201847393599794,0.11321465070265882,-0.38027381676065125,-0.28244785220247476,-0.1287143154290028,-0.013678028174825352,50
2,20,d3,logspline,0.68,-0.19068414318996088,-0.20678090050552497,0.1109668981718132,-0.38160862912178917,-0.28891323958058773,-0.13402916891564826,-0.020792994906202233,50
2,20,d3,logspline,0.6900000000000001,-0.19535522071118716,-0.21169297988774996,0.10876196162093563,-0.3827032346557674,-0.2941520831283057,-0.14369013674149697,-0.0304305754421858,50
