delta_true,N,order,method,epsilon,median_log_bf10,mean_log_bf10,sd_log_bf10,q05_log_bf10,q25_log_bf10,q75_log_bf10,q95_log_bf10,n_valid
0,20,d0,ecdf,0.5800000000000001,-0.6200870944471472,-0.5529484033221859,0.3430577369562767,-0.8954035127315458,-0.7766050925378083,-0.46905993050695266,-2.5940396606076097e-4,50
0,20,d0,ecdf,0.59,-0.6207198117555972,-0.5523109894497317,0.34140952713904965,-0.893923944860801,-0.7742487544021343,-0.4676371924571423,-0.00748547490629034,50
0,20,d0,ecdf,0.6,-0.6251933825232483,-0.5521666196410235,0.3388035182944085,-0.8893901123974662,-0.7743435235459221,-0.467883731228394,-0.006041118197989668,50
0,20,d0,ecdf,0.61,-0.6203507029066353,-0.5521072777132991,0.3357663994899342,-0.8863430714843442,-0.7739664906302519,-0.47027554544107586,-0.006792465702735841,50
0,20,d0,ecdf,0.62,-0.6140808206208626,-0.5507220451739246,0.3321838257491449,-0.8823544851477769,-0.7676822567835703,-0.4745251725898322,-0.010353203456331717,50
0,20,d0,ecdf,0.63,-0.6121916102877617,-0.5515578900548365,0.32747766798352085,-0.8817172625881846,-0.7692793062494645,-0.47863641652691163,-0.013874586221553194,50
0,20,d0,ecdf,0.64,-0.6119337447486922,-0.5525862920417323,0.32144572452949105,-0.8764803241026722,-0.7666119556263269,-0.4802315370000036,-0.02884600917729028,50
0,20,d0,ecdf,0.65,-0.6121878682808672,-0.552423737132817,0.3173976695556128,-0.8739053541169375,-0.7640388299962738,-0.4815209815836133,-0.03397883813040542,50
0,20,d0,ecdf,0.66,-0.6129822324037303,-0.5521370512365925,0.3158192148144059,-0.870704507296357,-0.7660859255926952,-0.4850594630436528,-0.037283148258308585,50
0,20,d0,ecdf,0.67,-0.6102940079062227,-0.5511638836888282,0.31347808397489196,-0.866614337122737,-0.7661585416284629,-0.47832964822510143,-0.042085942435379185,50
0,20,d0,ecdf,0.68,-0.6062223926629196,-0.5508978074368739,0.310720542842712,-0.8633217158931249,-0.7654281031766854,-0.47626012426130815,-0.0450407519483515,50
0,20,d0,ecdf,0.6900000000000001,-0.6012798320245021,-0.5500144524739667,0.30795826192263676,-0.8577424727870687,-0.7620312643799857,-0.4761849751735,-0.0486477966073402,50
0,20,d0,ecdf,0.7000000000000001,-0.5998276262472662,-0.5496118506949963,0.304489745292668,-0.8550298533434895,-0.7601668652055579,-0.47505044626442833,-0.04807472430530205,50
0,20,d0,ecdf,0.7100000000000001,-0.597489959674812,-0.5493759611240792,0.30165703258951854,-0.8529183421866711,-0.7563298476615989,-0.47881426294676155,-0.0495398398507717,50
0,20,d0,ecdf,0.72,-0.5975501989156546,-0.5494750303830435,0.29713601340776097,-0.8534182996357256,-0.7556121427111558,-0.47425797816991866,-0.04737139461731653,50
0,20,d0,ecdf,0.73,-0.5981072608569884,-0.5490536708999969,0.29272551361484717,-0.8475546914593093,-0.7511482190878885,-0.4776818702352493,-0.04633115428307867,50
0,20,d0,ecdf,0.74,-0.5968269656537344,-0.5484914764990516,0.2894882523744,-0.8461858325263145,-0.7493607478323004,-0.47302547122740995,-0.05448701854747143,50
0,20,d0,ecdf,0.75,-0.5955919489084645,-0.5475466354742575,0.2861800029837021,-0.8398483633867151,-0.7472462490868692,-0.47283327615914655,-0.050832754710267776,50
0,20,d0,ecdf,0.76,-0.5939580422585347,-0.5473428244693093,0.28347814945273303,-0.8335091320506782,-0.7438426918482427,-0.47367418546550993,-0.057186812515103394,50
0,20,d0,ecdf,0.77,-0.5910444788276765,-0.546972322499178,0.28038770908523714,-0.8264980800162889,-0.7435835519097578,-0.47101035050628204,-0.06014381725939718,50
0,20,d0,ecdf,0.78,-0.5873651565823037,-0.5465164569902158,0.2766853403623504,-0.8227208377142993,-0.74294353428296,-0.47483918589535395,-0.06634867692350872,50
0,20,d0,ecdf,0.79,-0.5859412997454082,-0.5457235206100404,0.2738707172000877,-0.8187936801364377,-0.7395788389648232,-0.47299003741109624,-0.06821990436478984,50
0,20,d0,ecdf,0.8,-0.5798176370036863,-0.5452055634265875,0.2715302676904834,-0.8139679493863375,-0.7342672018751029,-0.47576095669167884,-0.06885940828825736,50
0,20,d0,ecdf,0.81,-0.57510533168154,-0.5439649139473355,0.2697677764628219,-0.8094675164237917,-0.7341706540669158,-0.4777597305014248,-0.06877195710306619,50
0,20,d0,ecdf,0.8200000000000001,-0.5751597834952384,-0.5427379352711544,0.26653742112711587,-0.8052227426215999,-0.7319404305579111,-0.4750437530026621,-0.07569737777180127,50
0,20,d0,ecdf,0.8300000000000001,-0.5743923856197026,-0.5425838523316551,0.2629016329750407,-0.8009424041713342,-0.7270899652781265,-0.4728605765088081,-0.08072686769390197,50
0,20,d0,ecdf,0.8400000000000001,-0.5769640184103759,-0.5423905055203583,0.2591131593087334,-0.7963297557603863,-0.725357211848701,-0.46912129738093084,-0.08818688081460405,50
0,20,d0,ecdf,0.85,-0.5733582365695652,-0.5411593179791048,0.25649924387657347,-0.7917514220812862,-0.7210297872634119,-0.4693770833120675,-0.09119021778132491,50
0,20,d0,ecdf,0.86,-0.5746986297322766,-0.5401245021923334,0.25301189888238623,-0.7893567407649136,-0.718205347158807,-0.4711891604191448,-0.09119725482820198,50
0,20,d0,ecdf,0.87,-0.5712176503699504,-0.5388705492387105,0.25163295912567457,-0.7854098932435305,-0.7166670669178158,-0.4738884172719973,-0.09251443731748013,50
0,20,d0,ecdf,0.88,-0.5694077604758473,-0.5377938861640561,0.24872223673397065,-0.7821553764989343,-0.713965862784359,-0.47365916863928054,-0.09256322279599541,50
0,20,d0,ecdf,0.89,-0.5703948579929532,-0.5367722409492727,0.24609659175800544,-0.7803772499169149,-0.713030920327274,-0.473041791783094,-0.09625816204700598,50
0,20,d0,ecdf,0.9,-0.5709969415952065,-0.5366549750312888,0.24226587560366475,-0.7752335120153491,-0.7107793110551868,-0.47458047735868597,-0.09682542697177535,50
0,20,d0,ecdf,0.91,-0.5696702918869887,-0.5358949615681561,0.23994920194601455,-0.7712881462025234,-0.7092540633333335,-0.47355474281377996,-0.09807891531381097,50
0,20,d0,ecdf,0.92,-0.5683901014668289,-0.5344691819885757,0.23833743822114975,-0.7689550393509479,-0.7052798987026098,-0.4731833020225899,-0.09890388443993989,50
0,20,d0,ecdf,0.93,-0.5682728942524922,-0.5330916533643353,0.23481101555867617,-0.7654392968860352,-0.7022125424823468,-0.4711806642010732,-0.09971901234329404,50
0,20,d0,ecdf,0.94,-0.5659230765149017,-0.5320671813367002,0.23336186451828175,-0.7605480418709454,-0.7010131432535716,-0.4690243029817307,-0.10266527045303088,50
0,20,d0,ecdf,0.95,-0.5617774998373792,-0.5304980918949521,0.2306854729394491,-0.7553479083940913,-0.6970913867349591,-0.4685574180228096,-0.10462228903322601,50
0,20,d0,ecdf,0.96,-0.5584520115785506,-0.5295674691298201,0.22729939288270123,-0.7517347130468379,-0.6929207584256043,-0.46486219311797083,-0.1114733329104125,50
0,20,d0,ecdf,0.97,-0.5552049790914542,-0.5282425260744086,0.22569642240133955,-0.7475876725350359,-0.6905996755569843,-0.4664782820827708,-0.1101603264834907,50
0,20,d0,ecdf,0.98,-0.5556632386907208,-0.527404729427829,0.2227449725272384,-0.742490863945763,-0.6865782360881807,-0.4714584012586398,-0.11291571970194512,50
0,20,d0,ecdf,0.99,-0.5586376716023933,-0.5261019071667353,0.2219223167209877,-0.7366429800618415,-0.6835827232771575,-0.46789113612992156,-0.11361109198786894,50
0,20,d0,ecdf,1,-0.5551583836149977,-0.5252874686789694,0.21892025381188335,-0.7315445638460202,-0.6806500731805516,-0.4669321314301582,-0.11744932390187493,50
0,20,d0,logspline,0.01,-0.6575327960303363,-0.5821716349266519,0.47676742566047975,-1.1191211211389898,-0.9308714800283622,-0.44149045608850546,0.16341299901492684,50
0,20,d0,logspline,0.02,-0.6574118702971381,-0.5843866840328625,0.4719506138293901,-1.1145572126555785,-0.9278284590666684,-0.44273299234027375,0.15906353919318655,50
0,20,d0,logspline,0.03,-0.6573366169213879,-0.5865034068392659,0.4676511753294826,-1.110005308424078,-0.924793583826097,-0.44398005613997765,0.15581854122365585,50
0,20,d0,logspline,0.04,-0.6572669203926066,-0.5884626105731747,0.463885572915013,-1.105465408050489,-0.9217668540288738,-0.44523094329430146,0.15256506908635947,50
0,20,d0,logspline,0.05,-0.6572027803637268,-0.5902211592478569,0.460625487967665,-1.1009375109832544,-0.9187482692861573,-0.4464849465624706,0.14930312317784933,50
0,20,d0,logspline,0.06,-0.6571441963885569,-0.5917432786774697,0.45781774941617537,-1.0964216165132628,-0.9157378290980349,-0.4477413560769673,0.14603270400797252,50
0,20,d0,logspline,0.06999999999999999,-0.6570911679217617,-0.5930111032945096,0.455389409607345,-1.0919177237739075,-0.9127355328535637,-0.45403251919853754,0.14275381219980315,50
0,20,d0,logspline,0.08,-0.6570436943189558,-0.5940244606917618,0.45326181748019956,-1.0874258317411072,-0.9097413798307805,-0.45466214561266294,0.1394664484896365,50
0,20,d0,logspline,0.09,-0.6570017748367214,-0.5947929278442863,0.4513623522163318,-1.0829459392333687,-0.9067553691967568,-0.45529690486453667,0.1361706137269424,50
0,20,d0,logspline,0.1,-0.6570631020806754,-0.5953316509267906,0.4496289104337771,-1.07847804491184,-0.9037775000076274,-0.45598316864497657,0.1328663088743327,50
0,20,d0,logspline,0.11,-0.6577152874557977,-0.5956590291854031,0.4480109006815286,-1.0740221472803786,-0.9008077712086509,-0.45711595161610225,0.12955353500749173,50
0,20,d0,logspline,0.12,-0.6709447994833242,-0.5957952733515836,0.446468571765088,-1.0695782446856195,-0.8978461816342518,-0.4582152900278593,0.12623229331514937,50
0,20,d0,logspline,0.13,-0.6808453010775943,-0.5957614477611103,0.4449715829820578,-1.0651463353170632,-0.8948927300080853,-0.45931145039922006,0.12290258509900881,50
0,20,d0,logspline,0.14,-0.6862667738143347,-0.5955788103326949,0.4434973627007698,-1.060726417207158,-0.8919474149430964,-0.4604036601482019,0.11956441177367237,50
0,20,d0,logspline,0.15000000000000002,-0.6858623070108116,-0.595268279450341,0.44202988060023735,-1.0563184882314014,-0.8890431397151951,-0.46149114477339803,0.11621777486659185,50
0,20,d0,logspline,0.16,-0.6854638628143068,-0.5948495280885586,0.44055829079613157,-1.0519225461084383,-0.8865211775037352,-0.462573127966035,0.11286267601797463,50
0,20,d0,logspline,0.17,-0.6850714396713778,-0.5943395401799952,0.43907507396980944,-1.0475385884001776,-0.8840044715942068,-0.4636488317308639,0.10949911698071127,50
0,20,d0,logspline,0.18000000000000002,-0.6846850359288215,-0.5937528275015036,0.4375748119317967,-1.0431666125119095,-0.8814928515362472,-0.4647174765158966,0.10612709962028706,50
0,20,d0,logspline,0.19,-0.6843046498337826,-0.5931019276474894,0.43605342397564967,-1.0388066156924298,-0.879441774146279,-0.46519864232357494,0.1027466259146867,50
0,20,d0,logspline,0.2,-0.6839302795338302,-0.5923976055371625,0.4345075277401391,-1.03445859503418,-0.8780892866328242,-0.46546508440937584,0.09935769795429468,50
0,20,d0,logspline,0.21,-0.6835619230770659,-0.591649147257799,0.432934044428796,-1.0301225474733835,-0.8767322199687535,-0.46535834092874095,0.09596031794179764,50
0,20,d0,logspline,0.22,-0.6831995784122269,-0.5908646750451597,0.4313299710837048,-1.0257984697901965,-0.8763744676703523,-0.4652538129379366,0.09255448819206807,50
0,20,d0,logspline,0.23,-0.6827225525037841,-0.5900513509666778,0.42969224348030505,-1.0214863586088687,-0.8775975729798012,-0.4651513665364288,0.08914021113205463,50
0,20,d0,logspline,0.24,-0.6814644642181735,-0.5892151825820643,0.42801786800861835,-1.0171862103979037,-0.8786789237745919,-0.465050867843865,0.08571748930065572,50
0,20,d0,logspline,0.25,-0.6802122061252751,-0.5883608324968166,0.4263041199696462,-1.012898021470233,-0.8789627421510124,-0.4665700853574114,0.08228632534859838,50
0,20,d0,logspline,0.26,-0.6789657757805942,-0.5874919128790367,0.42454852271244314,-1.008621787983395,-0.87580866332742,-0.4670726589930533,0.07884672203830526,50
0,20,d0,logspline,0.27,-0.6785438161617141,-0.5866115885435809,0.42274906489560676,-1.0043575059397238,-0.87266338419938,-0.467565952044775,0.07539868224375458,50
0,20,d0,logspline,0.28,-0.6782196475596576,-0.5857230768963356,0.42090443409967654,-1.0001051711865423,-0.8695269016873937,-0.46804990980056305,0.07194220895034295,50
0,20,d0,logspline,0.29000000000000004,-0.6777556272054217,-0.5848296117788486,0.4190139214267119,-0.9958647794163645,-0.8663992125971738,-0.46852449473757596,0.06847730525473238,50
0,20,d0,logspline,0.3,-0.6771603063059688,-0.5839342888587168,0.4170772416251962,-0.9916363261671062,-0.8632803136198011,-0.46898968397455243,0.06500397436469817,50
0,20,d0,logspline,0.31,-0.6764421771658835,-0.5830397782693418,0.4150942566473824,-0.9874198068222999,-0.8601702013318886,-0.46944546720754465,0.06152221959897312,50
0,20,d0,logspline,0.32,-0.675609663454432,-0.5821482473410268,0.41306488086503207,-0.983215216611322,-0.8570688721957482,-0.4699630027528731,0.05803204438707672,50
0,20,d0,logspline,0.33,-0.6746711121286663,-0.5812613917138406,0.4109890724809593,-0.9790225506096217,-0.8539763225595648,-0.4707374786932087,0.05453345226915216,50
0,20,d0,logspline,0.34,-0.6736347869675614,-0.5803804997944674,0.4088668404738047,-0.9748418037389643,-0.8508925486575746,-0.47150926109128116,0.05102644689578616,50
0,20,d0,logspline,0.35000000000000003,-0.6725088636747023,-0.5795065058773354,0.40669825203519255,-0.9706729707676721,-0.8479273770009983,-0.47214803376277104,0.04751103202783042,50
0,20,d0,logspline,0.36000000000000004,-0.6713013906231986,-0.5786400282665887,0.4044834383280494,-0.9665160463108826,-0.8451757048865238,-0.4723751387738151,0.04398721153621646,50
0,20,d0,logspline,0.37,-0.6700199149102753,-0.5777813865049705,0.40222259493105067,-0.9623710248308075,-0.8424028578148193,-0.47260716174768747,0.041008656923028644,50
0,20,d0,logspline,0.38,-0.6686711818576911,-0.5769306161666498,0.39991598229721786,-0.958237900637003,-0.8396113260351743,-0.4728440848832016,0.03880140640487201,50
0,20,d0,logspline,0.39,-0.6672612106203624,-0.5760875083990057,0.39756393734726664,-0.9541166678866425,-0.8368033346581558,-0.4730858902511841,0.036587186360445334,50
0,20,d0,logspline,0.4,-0.6657953892216787,-0.5752517201614374,0.3951669155294367,-0.9500073205848021,-0.8339808779510793,-0.4733325598051003,0.03436600088790951,50
0,20,d0,logspline,0.41,-0.6642785550352263,-0.5744228523803268,0.39272552621345663,-0.9459098525847494,-0.8311457484404625,-0.4735840753902354,0.03213785418907373,50
0,20,d0,logspline,0.42,-0.6627150632497774,-0.5736004622108511,0.3902405286874727,-0.9418242575882394,-0.8288628085151472,-0.47384041875162874,0.02990275056915516,50
0,20,d0,logspline,0.43,-0.6611088453610374,-0.5727841259922247,0.3877127738454177,-0.9383631843080642,-0.8263240965636228,-0.4741015715409614,0.027660694436576174,50
0,20,d0,logspline,0.44,-0.6594634593457415,-0.5719734826286283,0.38514316204845017,-0.9350553173629401,-0.8230084233044244,-0.4743675153226231,0.025411690302762455,50
0,20,d0,logspline,0.45,-0.6577821328667106,-0.5711682299865469,0.3825326406053481,-0.9317509408590641,-0.8197023983359935,-0.4746382315790155,0.023155742781862537,50
0,20,d0,logspline,0.46,-0.6560678006131369,-0.5703681136129782,0.3798822030486503,-0.9284488509812805,-0.8164060211895368,-0.47491370171524805,0.020892856590560817,50
0,20,d0,logspline,0.47,-0.6543231366847316,-0.5695728571537023,0.3771928955146828,-0.9251477892050615,-0.8132596614357835,-0.4743528728255817,0.018623036547810386,50
0,20,d0,logspline,0.48,-0.652550582770904,-0.5687819244356613,0.3744659452760942,-0.9218464508662928,-0.8106217933907217,-0.47378002159253524,0.01634628757461171,50
0,20,d0,logspline,0.49,-0.6507523727487359,-0.5679946213120448,0.3717026819031888,-0.9185434929300174,-0.8082192107813717,-0.4732113270221694,0.014062614693741718,50
0,20,d0,logspline,0.5,-0.6489305542199142,-0.5672102746455846,0.36890441371635724,-0.9152375410855951,-0.8058110968332595,-0.4726467418986755,0.011772023029510574,50
0,20,d0,logspline,0.51,-0.6470870074221763,-0.5664282388807413,0.3660724301285624,-0.911927196274698,-0.8033975469908134,-0.4720862190107404,0.009474517807498046,50
0,20,d0,logspline,0.52,-0.6452234618813695,-0.56564789401201,0.36320800966640826,-0.9086110407411019,-0.8009959530211913,-0.4715297111586312,0.007170104354305512,50
0,20,d0,logspline,0.53,-0.6433415111130103,-0.5648686440554713,0.3603124277793682,-0.9051646320805851,-0.7991111270880271,-0.47097717116068166,0.0048587880972617535,50
0,20,d0,logspline,0.54,-0.6414426256348738,-0.5640899160889625,0.35738696438646383,-0.9015178608356743,-0.7972883726008915,-0.4704285518592315,0.0025405745641689896,50
0,20,d0,logspline,0.55,-0.6395281645128101,-0.5633111596586824,0.35443290985890497,-0.8978621730069072,-0.7954491147460925,-0.4698838061261166,2.154693830054774e-4,50
0,20,d0,logspline,0.56,-0.637599385629183,-0.5625318489219616,0.3514515710032945,-0.8941961280903796,-0.7935929931331769,-0.46934288686775083,-0.0021165217183188104,50
0,20,d0,logspline,0.5700000000000001,-0.6356574548358747,-0.561751492054588,0.348444280220001,-0.890518292155793,-0.7919994119190379,-0.4688057470298716,-0.004455392912305584,50
0,20,d0,logspline,0.5800000000000001,-0.6337034541307476,-0.5609696321442805,0.34541240348661884,-0.886827242224649,-0.7907000543762708,-0.4682723396019789,-0.006801138272116192,50
0,20,d0,logspline,0.59,-0.6317383889770307,-0.5601858435950002,0.34235734520396144,-0.8831215872329976,-0.7893657327879082,-0.46774261762152025,-0.009153751771885033,50
0,20,d0,logspline,0.6,-0.6297631948686747,-0.5593997422485938,0.3392805629739969,-0.8794002704578239,-0.7869153826472024,-0.4675501121662559,-0.01151322728702971,50
