epsilon,prior0,post0,log_bf10,method,post0_mcse,delta_true,N,order,replicate
0.36000000000000004,0.09854838482751818,0.4766697946881291,-1.5762763527533712,logspline,NA,0,500,d0,1
0.37,0.1012674160881978,0.48379560117580983,-1.563897803955609,logspline,NA,0,500,d0,1
0.38,0.10398494135911003,0.4907336932425096,-1.551655510333451,logspline,NA,0,500,d0,1
0.39,0.10670092105395497,0.49749114278352347,-1.539547962536239,logspline,NA,0,500,d0,1
0.4,0.10941531567467178,0.5040747082307582,-1.527573610487418,logspline,NA,0,500,d0,1
0.41000000000000003,0.11212808581362389,0.5104908502775597,-1.515730873191493,logspline,NA,0,500,d0,1
0.42000000000000004,0.11483919215577354,0.5167457467317293,-1.5040181470148577,logspline,NA,0,500,d0,1
0.43,0.11754859548084554,0.522845306549171,-1.4924338126918122,logspline,NA,0,500,d0,1
0.44,0.1202562566654803,0.528795183097233,-1.4809762412612815,logspline,NA,0,500,d0,1
0.45,0.12296213668537552,0.5346007866936455,-1.4696437991031168,logspline,NA,0,500,d0,1
0.46,0.12566619661741654,0.5402672964640277,-1.4584348522134327,logspline,NA,0,500,d0,1
0.47000000000000003,0.12836839764179495,0.5457996715581894,-1.4473477698346315,logspline,NA,0,500,d0,1
0.48000000000000004,0.13106870104411555,0.5512026617629111,-1.4363809275364425,logspline,NA,0,500,d0,1
0.49,0.13376706821749096,0.5564808175464977,-1.4255327098285435,logspline,NA,0,500,d0,1
0.5,0.13646346066462398,0.5616384995681889,-1.414801512372402,logspline,NA,0,500,d0,1
0.51,0.1391578399998776,0.5666798876834326,-1.4041857438493264,logspline,NA,0,500,d0,1
0.52,0.1418501679513319,0.57160898947409855,-1.3936838275329315,logspline,NA,0,500,d0,1
0.53,0.1445404063628282,0.5764296483309033,-1.383294202606903,logspline,NA,0,500,d0,1
0.54,0.14722851719599986,0.5811455511136343,-1.3730153252628785,logspline,NA,0,500,d0,1
0.55,0.14991446253228985,0.5857602354131848,-1.3628456696081535,logspline,NA,0,500,d0,1
0.56,0.15259820457495465,0.5902770964379414,-1.3527837284086663,logspline,NA,0,500,d0,1
0.5700000000000001,0.155279705651054,0.5946993935456919,-1.3428280136891109,logspline,NA,0,500,d0,1
0.5800000000000001,0.157958928213427,0.5990302564409363,-1.3329770572089816,logspline,NA,0,500,d0,1
0.59,0.16063583484265387,0.60327269105628,-1.3232294108307932,logspline,NA,0,500,d0,1
0.6,0.16331038824900315,0.6074295851354654,-1.3135836467945121,logspline,NA,0,500,d0,1
0.61,0.16598255127436423,0.6115037135345465,-1.3040383579103842,logspline,NA,0,500,d0,1
0.62,0.16865228689416528,0.615497743256723,-1.2945921576807307,logspline,NA,0,500,d0,1
0.63,0.171319558219276,0.6194142382354354,-1.285243680359933,logspline,NA,0,500,d0,1
0.64,0.17398432849789494,0.6232556638794495,-1.2759915809606392,logspline,NA,0,500,d0,1
0.65,0.17664656111742183,0.627024391392859,-1.266834535213212,logspline,NA,0,500,d0,1
0.66,0.1793062196063141,0.6307227018821714,-1.257771239484569,logspline,NA,0,500,d0,1
0.67,0.18196326763592735,0.634352790261933,-1.2488004106618054,logspline,NA,0,500,d0,1
0.68,0.18461766902234059,0.6379167689696861,-1.2399207860053223,logspline,NA,0,500,d0,1
0.6900000000000001,0.18726938772816468,0.6414166715004199,-1.2311311229756292,logspline,NA,0,500,d0,1
0.7000000000000001,0.18991838786433443,0.6448544557700997,-1.22243019903748,logspline,NA,0,500,d0,1
0.7100000000000001,0.1925646336918852,0.6482320073173016,-1.2138168114445593,logspline,NA,0,500,d0,1
0.72,0.1952080896237114,0.6515511423514683,-1.2052897770075817,logspline,NA,0,500,d0,1
0.73,0.1978487202263096,0.6548136106558149,-1.1968479318482947,logspline,NA,0,500,d0,1
0.74,0.20048649022150355,0.658021098352462,-1.188490131141629,logspline,NA,0,500,d0,1
0.75,0.20312136448815293,0.6611752305369398,-1.1802152488479307,logspline,NA,0,500,d0,1
0.76,0.2057533080638442,0.6642775737888147,-1.1720221774370345,logspline,NA,0,500,d0,1
0.77,0.2083822861465646,0.6673296385648049,-1.1639098276057007,logspline,NA,0,500,d0,1
0.78,0.21100826409635792,0.6703328814803987,-1.1558771279897737,logspline,NA,0,500,d0,1
0.79,0.21363120743696332,0.6732887074856608,-1.1479230248722716,logspline,NA,0,500,d0,1
0.8,0.21625108185743552,0.6761984719405892,-1.1400464818884641,logspline,NA,0,500,d0,1
0.81,0.2188678532137475,0.6790634825951001,-1.132246479728883,logspline,NA,0,500,d0,1
0.8200000000000001,0.22148148753037505,0.6818850014784346,-1.1245220158410973,logspline,NA,0,500,d0,1
0.8300000000000001,0.2240919510018628,0.6846642467025195,-1.1168721041309893,logspline,NA,0,500,d0,1
0.8400000000000001,0.226699209994372,0.6874023941835739,-1.1092957746641787,logspline,NA,0,500,d0,1
0.85,0.22930323104720982,0.6901005792860155,-1.1017920733681699,logspline,NA,0,500,d0,1
0.86,0.2319039808743399,0.692759898392507,-1.0943600617357268,logspline,NA,0,500,d0,1
0.87,0.23450142636587423,0.6953814104037737,-1.0869988165299171,logspline,NA,0,500,d0,1
0.88,0.23709553458954613,0.6979661381716353,-1.0797074294912186,logspline,NA,0,500,d0,1
0.89,0.23968627279216423,0.7005150698685062,-1.0724850070470233,logspline,NA,0,500,d0,1
0.9,0.2422736084010474,0.7030291602964492,-1.0653306700238436,logspline,NA,0,500,d0,1
0.91,0.24485750902544018,0.7055093321387083,-1.0582435533624746,logspline,NA,0,500,d0,1
0.92,0.24743794245790948,0.7079564771564879,-1.0512228058363358,logspline,NA,0,500,d0,1
0.93,0.2500148766757213,0.7103714573336048,-1.0442675897731915,logspline,NA,0,500,d0,1
0.9400000000000001,0.2525882798421982,0.7127551059715029,-1.0373770807804086,logspline,NA,0,500,d0,1
0.9500000000000001,0.2551581203080574,0.7151082287369905,-1.0305504674738974,logspline,NA,0,500,d0,1
0.9600000000000001,0.25772436661272835,0.7174316046649407,-1.023786951210854,logspline,NA,0,500,d0,1
0.97,0.2602869874856519,0.7197259871180783,-1.0170857458263975,logspline,NA,0,500,d0,1
0.98,0.2628459518475579,0.721992104705872,-1.0104460773741966,logspline,NA,0,500,d0,1
0.99,0.26540122881172484,0.7242306621644445,-1.0038671838711315,logspline,NA,0,500,d0,1
1,0.2679527876852174,0.7264423411993185,-0.9973483150460666,logspline,NA,0,500,d0,1
0.01,0.002746323504498009,0.022333333333333334,-2.095817220957712,ecdf,0.0026978111841241196,0,500,d0,1
0.02,0.0054926057662523144,0.03966666666666667,-1.9771084228656564,ecdf,0.0035633889404246546,0,500,d0,1
0.03,0.008238805544908143,0.06366666666666666,-2.0448057641068025,ecdf,0.004457698293298244,0,500,d0,1
0.04,0.0109848816048883,0.08566666666666667,-2.0539438683377127,ecdf,0.00510972565763528,0,500,d0,1
0.05,0.01373079271778126,0.10266666666666667,-2.0118465400100796,ecdf,0.005541546782328987,0,500,d0,1
0.060000000000000005,0.016476497664728397,0.11866666666666667,-1.9743834606323942,ecdf,0.005904373771165714,0,500,d0,1
0.06999999999999999,0.01922195523881009,0.137,-1.9639277980734806,ecdf,0.006277764995070565,0,500,d0,1
0.08,0.021967124247430476,0.15466666666666667,-1.9517252802474745,ecdf,0.006601638404943854,0,500,d0,1
0.09,0.02471196351470038,0.173,-1.9460041153029355,ecdf,0.006905818802526846,0,500,d0,1
0.09999999999999999,0.02745643188381845,0.19333333333333333,-1.9518153616563392,ecdf,0.00721007525516795,0,500,d0,1
0.11,0.030200488219449886,0.208,-1.9296799892442158,ecdf,0.007410263153222023,0,500,d0,1
0.12,0.032944091410102745,0.22,-1.8988156213590621,ecdf,0.007563068160475615,0,500,d0,1
0.13,0.03568720037050136,0.23966666666666667,-1.904456977594858,ecdf,0.007793727297332464,0,500,d0,1
0.14,0.03842977404395676,0.25366666666666665,-1.8871885443125693,ecdf,0.007943968128689189,0,500,d0,1
0.15000000000000002,0.04117177140473359,0.2693333333333333,-1.8781969084062238,ecdf,0.008099236360894133,0,500,d0,1
0.16,0.04391315146041354,0.28633333333333333,-1.8749427804134975,ecdf,0.008253212618036599,0,500,d0,1
0.17,0.04665387325425476,0.302,-1.8676710655698456,ecdf,0.008382441967191501,0,500,d0,1
0.18000000000000002,0.04939389586754706,0.31666666666666665,-1.858022844801707,ecdf,0.008492916438399098,0,500,d0,1
0.19,0.05213317842196275,0.3303333333333333,-1.8463006776689193,ecdf,0.008587068227325361,0,500,d0,1
0.2,0.054871680081902546,0.34,-1.8239482476914721,ecdf,0.00864869932417586,0,500,d0,1
0.21000000000000002,0.057609360056836666,0.35133333333333333,-1.8080503849464598,ecdf,0.008715851884587879,0,500,d0,1
0.22,0.060346177603640506,0.359,-1.783224780089965,ecdf,0.00875821519108393,0,500,d0,1
0.23,0.06308209202892474,0.36633333333333334,-1.7591067394961788,ecdf,0.008796461830801105,0,500,d0,1
0.24000000000000002,0.06581706269135969,0.37533333333333335,-1.740935403896809,ecdf,0.00884040387882481,0,500,d0,1
0.25,0.06855104900399345,0.381,-1.7152206664784475,ecdf,0.008866397239014277,0,500,d0,1
0.26,0.07128401043656375,0.3913333333333333,-1.702887667000867,ecdf,0.00891050981623303,0,500,d0,1
0.27,0.07401590651780321,0.404,-1.6971348549127676,ecdf,0.008958868976234295,0,500,d0,1
0.28,0.07674669683773747,0.413,-1.6829372453646738,ecdf,0.008989456787444575,0,500,d0,1
0.29000000000000004,0.07947634104997642,0.419,-1.6624115394082257,ecdf,0.009008125961227081,0,500,d0,1
0.3,0.08220479887399783,0.426,-1.6452256654490485,ecdf,0.00902817811078182,0,500,d0,1
0.31,0.08493203009742345,0.437,-1.6380819044052741,ecdf,0.009055955683048218,0,500,d0,1
0.32,0.08765799457828682,0.44333333333333336,-1.6208791150912818,ecdf,0.009069893216734305,0,500,d0,1
0.33,0.09038265224729335,0.44966666666666666,-1.6044542184759822,ecdf,0.009082337356201422,0,500,d0,1
0.34,0.0931059631100714,0.458,-1.5931309512907856,ecdf,0.009096446192515699,0,500,d0,1
0.35000000000000003,0.09582788724941517,0.4663333333333333,-1.5823469447446425,ecdf,0.009107992013529576,0,500,d0,1
0.36000000000000004,0.09854838482751818,0.4713333333333333,-1.5650179136946796,ecdf,0.009113693400998709,0,500,d0,1
0.37,0.1012674160881978,0.476,-1.5476531522892913,ecdf,0.009118186954287202,0,500,d0,1
0.38,0.10398494135911003,0.48333333333333334,-1.5364604527128332,ecdf,0.009123636377056066,0,500,d0,1
0.39,0.10670092105395497,0.489,-1.522332699021151,ecdf,0.00912649987673259,0,500,d0,1
0.4,0.10941531567467178,0.495,-1.5094068853532283,ecdf,0.009128252844876724,0,500,d0,1
0.41000000000000003,0.11212808581362389,0.5023333333333333,-1.4996220687663862,ecdf,0.0091286098897104,0,500,d0,1
0.42000000000000004,0.11483919215577354,0.509,-1.4889151958419635,ecdf,0.009127230321041173,0,500,d0,1
0.43,0.11754859548084554,0.518,-1.4831234156149216,ecdf,0.009122791970297982,0,500,d0,1
0.44,0.1202562566654803,0.5226666666666666,-1.4693189741277468,ecdf,0.009119324211479384,0,500,d0,1
0.45,0.12296213668537552,0.5306666666666666,-1.4622576015799587,ecdf,0.009111523025918986,0,500,d0,1
0.46,0.12566619661741654,0.536,-1.4505050027428577,ecdf,0.009105016932072852,0,500,d0,1
0.47000000000000003,0.12836839764179495,0.5413333333333333,-1.4391309953762914,ecdf,0.00909746403410598,0,500,d0,1
0.48000000000000004,0.13106870104411555,0.547,-1.428727181237777,ecdf,0.009088289167934744,0,500,d0,1
0.49,0.13376706821749096,0.553,-1.419258011046991,ecdf,0.009077279328080634,0,500,d0,1
0.5,0.13646346066462398,0.5596666666666666,-1.4112844770577464,ecdf,0.009063477788885988,0,500,d0,1
0.51,0.1391578399998776,0.5636666666666666,-1.3988542317697101,ecdf,0.00905440142611234,0,500,d0,1
0.52,0.1418501679513319,0.569,-1.389109088865602,ecdf,0.009041367890608883,0,500,d0,1
0.53,0.1445404063628282,0.5733333333333334,-1.3779081838672513,ecdf,0.009029991181653542,0,500,d0,1
0.54,0.14722851719599986,0.578,-1.3675879501899328,ecdf,0.009016947007348626,0,500,d0,1
0.55,0.14991446253228985,0.5816666666666667,-1.3558326643111436,ecdf,0.009006119318840117,0,500,d0,1
0.56,0.15259820457495465,0.5863333333333334,-1.3460801028521687,ecdf,0.008991598959687418,0,500,d0,1
0.5700000000000001,0.155279705651054,0.5916666666666667,-1.3377153699835946,ecdf,0.008973985034944476,0,500,d0,1
0.5800000000000001,0.157958928213427,0.5963333333333334,-1.3284647436222694,ecdf,0.008957676203288604,0,500,d0,1
0.59,0.16063583484265387,0.6026666666666667,-1.3222243446361335,ecdf,0.008934195646607022,0,500,d0,1
0.6,0.16331038824900315,0.6066666666666667,-1.3123268789425673,ecdf,0.008918561584736674,0,500,d0,1
0.61,0.16598255127436423,0.6083333333333333,-1.2988403073217116,ecdf,0.008911862672656952,0,500,d0,1
0.62,0.16865228689416528,0.6133333333333333,-1.2910694405182181,ecdf,0.008891110833402757,0,500,d0,1
0.63,0.171319558219276,0.6183333333333333,-1.2834971123169723,ecdf,0.008869370932638952,0,500,d0,1
0.64,0.17398432849789494,0.6213333333333333,-1.272902477523145,ecdf,0.008855849709320619,0,500,d0,1
0.65,0.17664656111742183,0.625,-1.263600743330349,ecdf,0.008838834764831844,0,500,d0,1
0.66,0.1793062196063141,0.6273333333333333,-1.2523829632005234,ecdf,0.008827725683364925,0,500,d0,1
0.67,0.18196326763592735,0.6313333333333333,-1.2440291445469853,ecdf,0.00880816960848574,0,500,d0,1
0.68,0.18461766902234059,0.6343333333333333,-1.2342875459590839,ecdf,0.008793075979723204,0,500,d0,1
0.6900000000000001,0.18726938772816468,0.6383333333333333,-1.2263124566398906,ecdf,0.008772378789680119,0,500,d0,1
0.7000000000000001,0.18991838786433443,0.6413333333333333,-1.216954900230872,ecdf,0.00875642409679676,0,500,d0,1
0.7100000000000001,0.1925646336918852,0.6446666666666667,-1.2083015305335127,ecdf,0.0087382598488020009,0,500,d0,1
0.72,0.1952080896237114,0.6486666666666666,-1.2008528582131521,ecdf,0.008715851884587879,0,500,d0,1
0.73,0.1978487202263096,0.653,-1.1940744298697108,ecdf,0.008690818910398105,0,500,d0,1
0.74,0.20048649022150355,0.6583333333333333,-1.1889645246320315,ecdf,0.00865891747575018,0,500,d0,1
0.75,0.20312136448815293,0.6603333333333333,-1.1789411030110866,ecdf,0.008646641394634533,0,500,d0,1
0.76,0.2057533080638442,0.662,-1.168587638434503,ecdf,0.00863628006339149,0,500,d0,1
0.77,0.2083822861465646,0.6663333333333333,-1.1624157388624385,ecdf,0.008608778895643335,0,500,d0,1
0.78,0.21100826409635792,0.672,-1.158361041480614,ecdf,0.008571580951026479,0,500,d0,1
0.79,0.21363120743696332,0.675,-1.1504614922254075,ecdf,0.008551315688243535,0,500,d0,1
0.8,0.21625108185743552,0.6776666666666666,-1.1422153763518117,ecdf,0.008532966571979439,0,500,d0,1
0.81,0.2188678532137475,0.68,-1.1336246604616111,ecdf,0.008516650358758033,0,500,d0,1
0.8200000000000001,0.22148148753037505,0.6846666666666666,-1.1285930935689878,ecdf,0.008483282034335184,0,500,d0,1
0.8300000000000001,0.2240919510018628,0.687,-1.1202778290535251,ecdf,0.008466227022706158,0,500,d0,1
0.8400000000000001,0.226699209994372,0.68966666666666665,-1.1125843163764975,ecdf,0.00844643032204642,0,500,d0,1
0.85,0.22930323104720982,0.694,-1.107426679825476,ecdf,0.008413560482934679,0,500,d0,1
0.86,0.2319039808743399,0.6953333333333334,-1.0980679364380572,ecdf,0.008403270968079213,0,500,d0,1
0.87,0.23450142636587423,0.6993333333333334,-1.0926658298366123,ecdf,0.008371901859239675,0,500,d0,1
0.88,0.23709553458954613,0.701,-1.0840447275882996,ecdf,0.008358608337117688,0,500,d0,1
0.89,0.23968627279216423,0.7033333333333334,-1.0765000662862263,ecdf,0.008339775287851096,0,500,d0,1
0.9,0.2422736084010474,0.7066666666666667,-1.0704913782755876,ecdf,0.00831241819787096,0,500,d0,1
0.91,0.24485750902544018,0.7113333333333334,-1.0664646976558418,ecdf,0.008273214252881045,0,500,d0,1
0.92,0.24743794245790948,0.714,-1.059723149314553,ecdf,0.0082503333265996,0,500,d0,1
0.93,0.2500148766757213,0.716,-1.0521597441659674,ecdf,0.00823294196100843,0,500,d0,1
0.9400000000000001,0.2525882798421982,0.7186666666666667,-1.0456368326118721,ecdf,0.008209443523343282,0,500,d0,1
0.9500000000000001,0.2551581203080574,0.721,-1.0387557046570253,ecdf,0.008188589622151058,0,500,d0,1
0.9600000000000001,0.25772436661272835,0.7256666666666667,-1.0352001051959787,ecdf,0.008146053350254047,0,500,d0,1
0.97,0.2602869874856519,0.729,-1.0298889117085215,ecdf,0.008114986136771894,0,500,d0,1
0.98,0.2628459518475579,0.7306666666666667,-1.0223892332513842,ecdf,0.008099236360894133,0,500,d0,1
0.99,0.26540122881172484,0.7336666666666667,-1.0168120409343213,ecdf,0.008070520199856778,0,500,d0,1
1,0.2679527876852174,0.7366666666666667,-1.0113247062054371,ecdf,0.008041328432725713,0,500,d0,1
