delta_true,N,order,replicate,draw_id,delta_draw
0,500,d0,1,356,0.49500931126955866
0,500,d0,1,361,3.900059942480154
0,500,d0,1,366,0.3111842923096808
0,500,d0,1,371,0.14078128918533853
0,500,d0,1,376,0.872740044557187
0,500,d0,1,381,0.6211241557134284
0,500,d0,1,386,0.00954102788806412
0,500,d0,1,391,0.008505737685208735
0,500,d0,1,396,0.08208925758828409
0,500,d0,1,401,1.124084599918648
0,500,d0,1,406,6.132219346688687
0,500,d0,1,411,1.365951906743642
0,500,d0,1,416,0.6348855722575969
0,500,d0,1,421,0.16687657819500942
0,500,d0,1,426,0.11872342743368072
0,500,d0,1,431,0.2648829680124862
0,500,d0,1,436,0.07125953631206802
0,500,d0,1,441,0.2740026490376374
0,500,d0,1,446,0.29216430923758147
0,500,d0,1,451,0.15799784410288734
0,500,d0,1,456,0.0899563752555389
0,500,d0,1,461,0.036365096497558064
0,500,d0,1,466,0.07178331571808552
0,500,d0,1,471,4.019845998052697
0,500,d0,1,476,0.16824362522435404
0,500,d0,1,481,1.486675193934246
0,500,d0,1,486,0.7728913543519209
0,500,d0,1,491,3.445954870237206
0,500,d0,1,496,0.019332590416664765
0,500,d0,1,501,0.8248422547679828
0,500,d0,1,506,0.5898064403676734
0,500,d0,1,511,0.014260104729011078
0,500,d0,1,516,0.19226960576086638
0,500,d0,1,521,1.7937386541011573
0,500,d0,1,526,2.357180720440479
0,500,d0,1,531,0.7872108700483132
0,500,d0,1,536,0.18011241994849136
0,500,d0,1,541,6.776906768738864
0,500,d0,1,546,0.10203691946411667
0,500,d0,1,551,0.6738097441202204
0,500,d0,1,556,0.3525566616747802
0,500,d0,1,561,0.1294643747510093
0,500,d0,1,566,0.10790077820761984
0,500,d0,1,571,0.08763963327260985
0,500,d0,1,576,0.019522345925679623
0,500,d0,1,581,0.29841459347756694
0,500,d0,1,586,0.5434880769238676
0,500,d0,1,591,0.5934905412264144
0,500,d0,1,596,0.5335854175684298
0,500,d0,1,601,1.4712265718239244
0,500,d0,1,606,0.15831728001148063
0,500,d0,1,611,0.02598184593147981
0,500,d0,1,616,0.5898234285812202
0,500,d0,1,621,0.10171884340674046
0,500,d0,1,626,0.0341940275663844
0,500,d0,1,631,0.7801908270899921
0,500,d0,1,636,0.003084717896653152
0,500,d0,1,641,0.17591477405419714
0,500,d0,1,646,0.6133014907505154
0,500,d0,1,651,0.3771261052041468
0,500,d0,1,656,1.6512980774418227
0,500,d0,1,661,0.32265046461746344
0,500,d0,1,666,0.30001684065673323
0,500,d0,1,671,0.42795298816923055
0,500,d0,1,676,0.21763273316710507
0,500,d0,1,681,7.500763341228102
0,500,d0,1,686,0.08705175984914962
0,500,d0,1,691,0.053861863045041175
0,500,d0,1,696,1.4145254426622784
0,500,d0,1,701,0.23699947292478096
0,500,d0,1,706,0.7154381909966616
0,500,d0,1,711,0.07002088471018669
0,500,d0,1,716,0.13431352698288773
0,500,d0,1,721,0.050263453700392625
0,500,d0,1,726,1.512725007305124
0,500,d0,1,731,0.961900028001946
0,500,d0,1,736,2.2738673001157936
0,500,d0,1,741,0.6241489388981797
0,500,d0,1,746,0.3350948281879936
0,500,d0,1,751,1.3382627163893708
0,500,d0,1,756,1.1074917322824722
0,500,d0,1,761,0.949791097088051
0,500,d0,1,766,1.3849547696666953
0,500,d0,1,771,0.8497461393082228
0,500,d0,1,776,0.4836792995009681
0,500,d0,1,781,1.387316091573089
0,500,d0,1,786,0.06287567924485933
0,500,d0,1,791,0.36719166686427485
0,500,d0,1,796,0.19489618506427633
0,500,d0,1,801,0.1456495470774333
0,500,d0,1,806,2.162499184088382
0,500,d0,1,811,0.008965283537546682
0,500,d0,1,816,2.265065195979394
0,500,d0,1,821,0.009377670181571032
0,500,d0,1,826,0.059989164161473
0,500,d0,1,831,1.1351000595716636
0,500,d0,1,836,3.170772459266815
0,500,d0,1,841,0.008681717248898909
0,500,d0,1,846,0.08381856760627719
0,500,d0,1,851,3.5964070401949817
0,500,d0,1,856,0.24278824880951494
0,500,d0,1,861,0.0979351289897621
0,500,d0,1,866,1.9994007509688427
0,500,d0,1,871,1.6051230256410245
0,500,d0,1,876,0.19883091694229105
0,500,d0,1,881,0.780902544706835
0,500,d0,1,886,0.3381816101808219
0,500,d0,1,891,0.2913003115156277
0,500,d0,1,896,0.09228056946857574
0,500,d0,1,901,0.2642550454395832
0,500,d0,1,906,1.1599706908603897
0,500,d0,1,911,0.08383609109749697
0,500,d0,1,916,0.10322652999543519
0,500,d0,1,921,0.25673004850654946
0,500,d0,1,926,1.1701508525890796
0,500,d0,1,931,0.20930136764263083
0,500,d0,1,936,1.3689588453466195
0,500,d0,1,941,0.054998062346660236
0,500,d0,1,946,4.229759692539606
0,500,d0,1,951,0.28823520868700775
0,500,d0,1,956,0.15315809317261167
0,500,d0,1,961,2.426515756057674
0,500,d0,1,966,3.154771909704995
0,500,d0,1,971,0.19095570911648005
0,500,d0,1,976,0.7761749573307165
0,500,d0,1,981,1.4340174891308017
0,500,d0,1,986,1.9688497012016999
0,500,d0,1,991,1.5586384491429894
0,500,d0,1,996,0.28312722026993653
0,500,d0,1,1001,0.05735397665545523
0,500,d0,1,1006,1.640441568431416
0,500,d0,1,1011,0.4891083665172517
0,500,d0,1,1016,2.7828007865326696
0,500,d0,1,1021,0.6190423000174772
0,500,d0,1,1026,0.4852523374655552
0,500,d0,1,1031,2.497472898336496
0,500,d0,1,1036,0.1043630940352011
0,500,d0,1,1041,0.37276984280213643
0,500,d0,1,1046,0.2630943848319969
0,500,d0,1,1051,0.09962667213125798
0,500,d0,1,1056,0.9019281890391392
0,500,d0,1,1061,0.06269755014760293
0,500,d0,1,1066,1.4459687544234483
0,500,d0,1,1071,0.8906081275366251
0,500,d0,1,1076,0.10710672205392423
0,500,d0,1,1081,0.09787859869231794
0,500,d0,1,1086,0.6613548655077678
0,500,d0,1,1091,0.5687952332151028
0,500,d0,1,1096,0.7355032680513381
0,500,d0,1,1101,3.9517199657150703
0,500,d0,1,1106,1.9825486654992666
0,500,d0,1,1111,0.309788498309051
0,500,d0,1,1116,0.20490931874046608
0,500,d0,1,1121,0.04130707067530086
0,500,d0,1,1126,0.09512758629943643
0,500,d0,1,1131,6.418022056813725
0,500,d0,1,1136,0.14733455453084474
0,500,d0,1,1141,0.7676626740709604
0,500,d0,1,1146,0.013762758726902025
0,500,d0,1,1151,4.345108178700272
0,500,d0,1,1156,1.4072502254680233
0,500,d0,1,1161,0.18021045706069896
0,500,d0,1,1166,5.7281274674099185
0,500,d0,1,1171,1.2599176937356449
0,500,d0,1,1176,0.18334957410907993
0,500,d0,1,1181,0.6722904668963606
0,500,d0,1,1186,0.6044936435036977
0,500,d0,1,1191,0.03155351139360678
0,500,d0,1,1196,0.16018705331256028
0,500,d0,1,1201,0.2040538862916851
0,500,d0,1,1206,0.09109474670690743
0,500,d0,1,1211,0.1434430580225085
0,500,d0,1,1216,0.2828035251833139
0,500,d0,1,1221,0.01255801891858451
0,500,d0,1,1226,0.20936855023296508
0,500,d0,1,1231,0.10358015126366056
0,500,d0,1,1236,0.5570769521914235
0,500,d0,1,1241,0.7850322100100036
0,500,d0,1,1246,0.27454250694083754
0,500,d0,1,1251,0.10368940681466969
0,500,d0,1,1256,0.1690314479491001
0,500,d0,1,1261,0.01602850768306585
0,500,d0,1,1266,0.20269693650758852
0,500,d0,1,1271,0.03582280069503749
0,500,d0,1,1276,0.03670121335771051
0,500,d0,1,1281,0.03158707555273355
0,500,d0,1,1286,0.01872697526127876
0,500,d0,1,1291,3.830894202150547
0,500,d0,1,1296,0.45289039732525777
0,500,d0,1,1301,0.09363834871570745
0,500,d0,1,1306,0.7858627705203548
0,500,d0,1,1311,0.08957854965312731
0,500,d0,1,1316,0.5956526474377662
0,500,d0,1,1321,0.03942571149642401
0,500,d0,1,1326,0.4499532776948277
0,500,d0,1,1331,2.375521159877387
0,500,d0,1,1336,5.321664884072648
0,500,d0,1,1341,0.9438675178977327
0,500,d0,1,1346,0.16170423620433844
0,500,d0,1,1351,0.32719343440635956
0,500,d0,1,1356,0.5777910482431491
0,500,d0,1,1361,0.6327625328257855
0,500,d0,1,1366,0.6228053081864161
0,500,d0,1,1371,0.05259132700290138
0,500,d0,1,1376,0.23685999273211755
0,500,d0,1,1381,0.0021287861615955726
0,500,d0,1,1386,4.108002003938855
0,500,d0,1,1391,0.39970688099275214
0,500,d0,1,1396,0.026539831608475138
0,500,d0,1,1401,1.6636788235459874
0,500,d0,1,1406,0.880520507448937
0,500,d0,1,1411,0.3010963502235701
0,500,d0,1,1416,0.18316797520159028
0,500,d0,1,1421,0.2598694643290311
0,500,d0,1,1426,3.017805711685864
0,500,d0,1,1431,1.3807953561989224
0,500,d0,1,1436,0.9601023075823257
0,500,d0,1,1441,0.12482261613853958
0,500,d0,1,1446,0.0032907759495845955
0,500,d0,1,1451,0.04692202577317681
0,500,d0,1,1456,0.15870676766861905
0,500,d0,1,1461,0.46699587748110705
0,500,d0,1,1466,6.362342367846965
0,500,d0,1,1471,0.2684985822399316
0,500,d0,1,1476,2.0544355559765366
0,500,d0,1,1481,0.8171630381666996
0,500,d0,1,1486,0.37455530902992173
0,500,d0,1,1491,0.4270626004216139
0,500,d0,1,1496,1.2306966055792605
0,500,d0,1,1501,5.042488500140768
0,500,d0,1,1506,0.07904686913651193
0,500,d0,1,1511,1.8795439374372578
0,500,d0,1,1516,2.51234811251811
0,500,d0,1,1521,1.5544397278790738
0,500,d0,1,1526,0.1601076765462787
0,500,d0,1,1531,0.08783214469748485
0,500,d0,1,1536,0.2031664781085006
0,500,d0,1,1541,0.5045433140295164
0,500,d0,1,1546,0.2759471607909803
0,500,d0,1,1551,0.21693884481335177
0,500,d0,1,1556,1.006649894325672
0,500,d0,1,1561,0.052864602200832
0,500,d0,1,1566,2.946067783327369
0,500,d0,1,1571,0.5193235144615582
0,500,d0,1,1576,0.1157206778359386
0,500,d0,1,1581,0.05403318973360268
0,500,d0,1,1586,0.5860786633018217
0,500,d0,1,1591,0.1619487374122544
0,500,d0,1,1596,0.6257909364017364
0,500,d0,1,1601,0.1758908652813918
0,500,d0,1,1606,0.6157058481974624
0,500,d0,1,1611,0.7607461023912918
0,500,d0,1,1616,0.04078941065884756
0,500,d0,1,1621,0.7559849107007937
0,500,d0,1,1626,1.0436739282164997
0,500,d0,1,1631,0.07111213029522541
0,500,d0,1,1636,0.05291578907852525
0,500,d0,1,1641,2.6059268159531204
0,500,d0,1,1646,1.6487617398728263
0,500,d0,1,1651,0.15011968900801384
0,500,d0,1,1656,0.006803600065684239
0,500,d0,1,1661,3.3170589316838166
0,500,d0,1,1666,0.6394613913703954
0,500,d0,1,1671,2.814212335632928
0,500,d0,1,1676,0.14794333209139163
0,500,d0,1,1681,2.87361723597631
0,500,d0,1,1686,0.022233076959478414
0,500,d0,1,1691,0.18523067590231937
0,500,d0,1,1696,0.04748165618513903
0,500,d0,1,1701,1.7792610517744243
0,500,d0,1,1706,0.684902221180623
0,500,d0,1,1711,7.1598315376278405
0,500,d0,1,1716,0.20130089758459227
0,500,d0,1,1721,0.6456666009216234
0,500,d0,1,1726,0.8272775932807954
0,500,d0,1,1731,0.9584867358294181
0,500,d0,1,1736,3.2945953156849432
0,500,d0,1,1741,0.18655428952972664
0,500,d0,1,1746,1.5252221499402756
0,500,d0,1,1751,0.46635309751184456
0,500,d0,1,1756,0.20940811498124035
0,500,d0,1,1761,0.3068554887044718
0,500,d0,1,1766,1.478631223002557
0,500,d0,1,1771,0.812084984734575
0,500,d0,1,1776,0.5634218020506164
0,500,d0,1,1781,0.2351939154860214
0,500,d0,1,1786,0.3197125185379012
0,500,d0,1,1791,0.27952401431793816
0,500,d0,1,1796,0.001300807571229692
0,500,d0,1,1801,0.008762265223888207
0,500,d0,1,1806,0.4110161822718392
0,500,d0,1,1811,0.4154214606075574
0,500,d0,1,1816,0.08149046330343507
0,500,d0,1,1821,0.030168108029922258
0,500,d0,1,1826,1.9522927890029294
0,500,d0,1,1831,0.5650696461626027
0,500,d0,1,1836,2.9886988272450936
0,500,d0,1,1841,4.195534800386843
0,500,d0,1,1846,0.5566895229724746
0,500,d0,1,1851,1.8495401598471912
0,500,d0,1,1856,0.0750716776696374
0,500,d0,1,1861,1.010528648857759
0,500,d0,1,1866,0.38225202071268793
0,500,d0,1,1871,0.45745641440456
0,500,d0,1,1876,0.05713604626500307
0,500,d0,1,1881,0.5338604595953772
0,500,d0,1,1886,0.07570922359051366
0,500,d0,1,1891,0.019814741276348965
0,500,d0,1,1896,0.394385172789722
0,500,d0,1,1901,2.9744370551701422
0,500,d0,1,1906,0.10450517971586078
0,500,d0,1,1911,0.3605579393846368
0,500,d0,1,1916,0.9172612759830494
0,500,d0,1,1921,0.6895948003786071
0,500,d0,1,1926,0.008634375891823006
0,500,d0,1,1931,1.4168023546889588
0,500,d0,1,1936,0.3456279289488301
0,500,d0,1,1941,0.5252390243858871
0,500,d0,1,1946,0.011312490569844617
0,500,d0,1,1951,1.5141343393271671
0,500,d0,1,1956,0.14127590939369414
0,500,d0,1,1961,2.0420215401126844
0,500,d0,1,1966,0.15895297171208864
0,500,d0,1,1971,2.1968874825915083
0,500,d0,1,1976,4.904037149977891
0,500,d0,1,1981,0.2569546017771898
0,500,d0,1,1986,0.07949064137479502
0,500,d0,1,1991,0.0740205867546483
0,500,d0,1,1996,0.4535781064573415
0,500,d0,1,2001,2.585997675670345
0,500,d0,1,2006,0.06195790942529128
0,500,d0,1,2011,7.799638553191355
0,500,d0,1,2016,0.10156074111499168
0,500,d0,1,2021,2.269400005050838
0,500,d0,1,2026,0.16360083719219845
0,500,d0,1,2031,0.03223567502766851
0,500,d0,1,2036,0.10139216461156524
0,500,d0,1,2041,0.2646501129988845
0,500,d0,1,2046,0.22321441652100496
0,500,d0,1,2051,0.4429250281678353
0,500,d0,1,2056,0.018438049543530313
0,500,d0,1,2061,0.3660320528311314
0,500,d0,1,2066,1.0056360605022818
0,500,d0,1,2071,1.0611142272925966
0,500,d0,1,2076,0.16152566565798054
0,500,d0,1,2081,0.9305089090707511
0,500,d0,1,2086,1.9939295942953676
0,500,d0,1,2091,0.14931075332151247
0,500,d0,1,2096,0.1864468447123324
0,500,d0,1,2101,0.7652989563050593
0,500,d0,1,2106,1.3845409757006377
0,500,d0,1,2111,0.3905329312380026
0,500,d0,1,2116,1.1249298280224764
0,500,d0,1,2121,4.306630849558008
0,500,d0,1,2126,0.096161523702576
0,500,d0,1,2131,1.5385789153043001
0,500,d0,1,2136,0.07773794339397554
0,500,d0,1,2141,0.08988374035614174
0,500,d0,1,2146,0.34730794673255655
0,500,d0,1,2151,0.1289118144470759
0,500,d0,1,2156,0.2694803012669669
0,500,d0,1,2161,0.18437671674728576
0,500,d0,1,2166,0.4663725266465371
0,500,d0,1,2171,0.1525579604743444
0,500,d0,1,2176,0.5831133555509912
0,500,d0,1,2181,0.17312555140161878
0,500,d0,1,2186,0.25944580618824525
0,500,d0,1,2191,0.19191477029630494
0,500,d0,1,2196,0.8414180514847476
0,500,d0,1,2201,8.333164722877076
0,500,d0,1,2206,0.12339392067035401
0,500,d0,1,2211,0.005918559973643091
0,500,d0,1,2216,0.0021632651273732146
0,500,d0,1,2221,1.035865548296677
0,500,d0,1,2226,0.164079905294551
0,500,d0,1,2231,2.776760448698117
0,500,d0,1,2236,12.278163989888165
0,500,d0,1,2241,0.06496630733908311
0,500,d0,1,2246,0.6368816539313801
0,500,d0,1,2251,0.07897128118056017
0,500,d0,1,2256,0.1880300378652209
0,500,d0,1,2261,0.2553891315671005
0,500,d0,1,2266,0.13929803239915148
0,500,d0,1,2271,5.420689946396151
0,500,d0,1,2276,0.9853454331586254
0,500,d0,1,2281,1.6350189870683673
0,500,d0,1,2286,1.182702353028932
0,500,d0,1,2291,3.9208438253484577
0,500,d0,1,2296,0.7223552658921996
0,500,d0,1,2301,1.2302236305761012
0,500,d0,1,2306,0.19046338514311575
0,500,d0,1,2311,0.05305331021711544
0,500,d0,1,2316,0.024367466161257467
0,500,d0,1,2321,1.645700680973319
0,500,d0,1,2326,2.6926023186452963
0,500,d0,1,2331,1.2490329863552116
0,500,d0,1,2336,0.3062189406819248
0,500,d0,1,2341,0.429032943109847
0,500,d0,1,2346,1.1389160884865617
0,500,d0,1,2351,0.23055594675386681
0,500,d0,1,2356,0.8359331101855896
0,500,d0,1,2361,0.041069119932682203
0,500,d0,1,2366,0.40106410209588705
0,500,d0,1,2371,1.4172835675575
0,500,d0,1,2376,2.0750109714767353
0,500,d0,1,2381,0.1523206149224518
0,500,d0,1,2386,0.025087627275910785
0,500,d0,1,2391,0.12730946052577014
0,500,d0,1,2396,0.26222391230774794
0,500,d0,1,2401,0.33382699467998866
0,500,d0,1,2406,0.02344586560765933
0,500,d0,1,2411,0.3418286568966103
0,500,d0,1,2416,0.008863965906875505
0,500,d0,1,2421,0.6706168369739299
0,500,d0,1,2426,0.564062298606456
0,500,d0,1,2431,5.064552107221308
0,500,d0,1,2436,0.07418735435496877
0,500,d0,1,2441,0.7119951513729657
0,500,d0,1,2446,0.5435978965344352
0,500,d0,1,2451,0.6286410159080241
0,500,d0,1,2456,0.5016847051061933
0,500,d0,1,2461,0.9585476437400969
0,500,d0,1,2466,0.4727879141155611
0,500,d0,1,2471,0.3783160602886847
0,500,d0,1,2476,1.032106647712237
0,500,d0,1,2481,0.0602114694306731
0,500,d0,1,2486,0.19517224362246596
0,500,d0,1,2491,0.7355713993677085
0,500,d0,1,2496,0.7289842491055907
0,500,d0,1,2501,2.449646376950176
0,500,d0,1,2506,1.0412154110567047
0,500,d0,1,2511,1.6888429189270036
0,500,d0,1,2516,0.029264597201764872
0,500,d0,1,2521,0.051416482230914676
0,500,d0,1,2526,0.41233385744187345
0,500,d0,1,2531,8.58961393891416
0,500,d0,1,2536,0.3068249062673865
0,500,d0,1,2541,0.031675618032181004
0,500,d0,1,2546,0.1529625624759617
0,500,d0,1,2551,0.061503507660868845
0,500,d0,1,2556,2.1729640609624377
0,500,d0,1,2561,0.18650701822724153
0,500,d0,1,2566,0.037380464005542874
0,500,d0,1,2571,0.10037279583638364
0,500,d0,1,2576,0.1900016043980744
0,500,d0,1,2581,0.07097185687076633
0,500,d0,1,2586,0.258053374200659
0,500,d0,1,2591,6.757566488144751
0,500,d0,1,2596,2.597383053023849
0,500,d0,1,2601,3.673122338737508
0,500,d0,1,2606,0.6696327909714904
0,500,d0,1,2611,0.4442266570959302
0,500,d0,1,2616,2.1957908900428755
0,500,d0,1,2621,0.06051236794994176
0,500,d0,1,2626,0.6100932193320958
0,500,d0,1,2631,0.006816846924341446
0,500,d0,1,2636,1.4402643635069592
0,500,d0,1,2641,0.011506464118890437
0,500,d0,1,2646,0.13872071092689497
0,500,d0,1,2651,0.9731120803610145
0,500,d0,1,2656,0.08095572009095976
0,500,d0,1,2661,0.2055532798792005
0,500,d0,1,2666,0.01796467169311389
0,500,d0,1,2671,0.5895363686599782
0,500,d0,1,2676,0.004391435102695355
0,500,d0,1,2681,0.06028781185543304
0,500,d0,1,2686,0.7253410432730133
0,500,d0,1,2691,0.19795219078354168
0,500,d0,1,2696,2.3027801824184793
0,500,d0,1,2701,0.8385847864944455
0,500,d0,1,2706,0.9519477708575194
0,500,d0,1,2711,0.14119353645131916
0,500,d0,1,2716,0.8347999532471684
0,500,d0,1,2721,0.5986102902161697
0,500,d0,1,2726,0.5860228815916823
0,500,d0,1,2731,0.0930661744880704
0,500,d0,1,2736,0.38775994531607966
0,500,d0,1,2741,0.07860241350966571
0,500,d0,1,2746,0.9348872633918734
0,500,d0,1,2751,0.6579647184176438
0,500,d0,1,2756,0.6436829105811792
0,500,d0,1,2761,0.0033406404716710384
0,500,d0,1,2766,0.10717419699473052
0,500,d0,1,2771,0.6159418612204084
0,500,d0,1,2776,0.3708877694579101
0,500,d0,1,2781,0.41755541200764695
0,500,d0,1,2786,0.8547535108657409
0,500,d0,1,2791,0.3362404355700921
0,500,d0,1,2796,2.7507806163819906
0,500,d0,1,2801,0.056857877780223276
0,500,d0,1,2806,0.6703318545826276
0,500,d0,1,2811,0.642513403504201
0,500,d0,1,2816,0.0028911232157814047
0,500,d0,1,2821,0.12188480000542755
0,500,d0,1,2826,0.15147542558894259
0,500,d0,1,2831,0.010194783142173706
0,500,d0,1,2836,0.004859884185361556
0,500,d0,1,2841,3.081559055422319
0,500,d0,1,2846,0.15958556169606974
0,500,d0,1,2851,0.007096556172444415
0,500,d0,1,2856,0.5872925393094084
0,500,d0,1,2861,0.14656213395349238
0,500,d0,1,2866,0.18746579615269918
0,500,d0,1,2871,0.0028141336334041697
0,500,d0,1,2876,0.26847290200612456
0,500,d0,1,2881,0.37234477947042927
0,500,d0,1,2886,0.8613195575001178
0,500,d0,1,2891,0.16707637357409014
0,500,d0,1,2896,2.3647098999714076
0,500,d0,1,2901,1.0435843099911772
0,500,d0,1,2906,0.1700278481714636
0,500,d0,1,2911,0.4399796235508502
0,500,d0,1,2916,0.4286182358915488
0,500,d0,1,2921,1.275835714804502
0,500,d0,1,2926,0.3945036341061463
0,500,d0,1,2931,1.3969860577896895
0,500,d0,1,2936,0.35949817369958026
0,500,d0,1,2941,0.39915337495957703
0,500,d0,1,2946,0.980365231406442
0,500,d0,1,2951,1.1311124959271668
0,500,d0,1,2956,0.9322614542293624
0,500,d0,1,2961,1.0130181507047589
0,500,d0,1,2966,3.247446516736996
0,500,d0,1,2971,0.5798240665568287
0,500,d0,1,2976,1.3032557758829046
0,500,d0,1,2981,0.08604457280637384
0,500,d0,1,2986,0.1612577003336818
0,500,d0,1,2991,0.0777038449716781
0,500,d0,1,2996,1.8225912788607699
