delta_true,N,order,replicate,log_bf10_bridge,bf10_bridge,bridge_alt_logml,bridge_null_logml
0,50,d1,9,-1.331879110224996,0.2639807460234048,40.15701645426167,41.48889556448667
0,50,d2,9,-1.42741897160505,0.2399273831564852,40.0727739270113,41.50019289861635
0,50,d3,9,-1.4490196327152134,0.23480036589217332,40.04317164390931,41.492191276624524
0,100,d0,9,-0.5402487984513868,0.5826032835460084,89.69389782371793,90.23414662216932
0,100,d1,9,-0.596379453225282,0.5508022356479544,89.63321872024486,90.22959817347014
0,100,d2,9,-0.6680598067614198,0.5127023550575145,89.56502869749873,90.23308850426015
0,100,d3,9,-0.6668864710096045,0.5133042801217856,89.56115532405168,90.22804179506129
0,200,d0,9,-0.7151212285976953,0.4891328113171444,176.50571142231473,177.22083265091243
0,200,d1,9,-0.8671027179534292,0.42016713013968116,176.34279959689636,177.20990231484978
0,200,d2,9,-0.9310061455685172,0.3941569315464696,176.2839498860461,177.2149560316146
0,200,d3,9,-0.9752217187109693,0.37710873223128694,176.23846211289325,177.21368383160421
0,20,d0,10,-0.857111030644262,0.42438635219365817,18.046656841902905,18.903767872547167
0,20,d1,10,-0.930602427473076,0.3943160919579858,17.96849992281289,18.899102350285965
0,20,d2,10,-0.9754768027229055,0.3770125500907179,17.923821956282605,18.89929875900551
0,20,d3,10,-1.0044061567224567,0.3662620725052431,17.890993963449908,18.895400120172365
0,50,d0,10,-0.9522613602943579,0.3858674507634301,40.24574976867287,41.19801112896723
0,50,d1,10,-1.0429447316674754,0.3524153837420021,40.14286185044903,41.185806582116506
0,50,d2,10,-1.079390664005082,0.33980251647950627,40.117555950968836,41.19694661497392
0,50,d3,10,-1.1162214598661393,0.327514988066281,40.08479262237258,41.20101408223872
0,100,d0,10,-1.0880361011897293,0.3368774376798258,82.69541761106353,83.78345371225326
0,100,d1,10,-1.2004965943857826,0.301044677689537,82.58075610844263,83.78125270282841
0,100,d2,10,-1.264770410255224,0.2823041028276807,82.50971945257741,83.77448986283264
0,100,d3,10,-1.2982107023068181,0.27301987006994594,82.47387544855117,83.77208615085799
0,200,d0,10,-1.6948850209829516,0.18362034030025576,151.6528996178647,153.34778463884766
0,200,d1,10,-2.0398196960660755,0.1300521576802322,151.3094384721282,153.34925816819427
0,200,d2,10,-2.146485960120515,0.11689420779334478,151.19492739685427,153.34141335697478
0,200,d3,10,-2.2136981279696784,0.1092957106963809,151.13748000762803,153.3511781355977
0,20,d0,11,-0.7447357902103011,0.474859745960766,15.77476850060963,16.51950429081993
0,20,d1,11,-0.8247017441914721,0.43836571809082164,15.686556385361495,16.511258129552967
0,20,d2,11,-0.8367120960563899,0.43313228218386407,15.682107701775658,16.518819797832048
0,20,d3,11,-0.8698895890502651,0.418997808639809,15.634694972358409,16.504584561408674
0,50,d0,11,-0.9366215765468269,0.39194977337480247,39.464767396822275,40.4013889733691
0,50,d1,11,-1.0803489385733087,0.33947704833857184,39.324516562348116,40.404865500921424
0,50,d2,11,-1.1304605005251318,0.32288453368411313,39.27053594377338,40.400996444298514
0,50,d3,11,-1.1605722924294497,0.3133068264410388,39.2436241924878,40.40419648491725
0,100,d0,11,-1.5836693423215848,0.20522068999728005,84.79589243000838,86.37956177232996
0,100,d1,11,-1.868716003405595,0.154321683174189,84.5120392233474,86.380755226753
0,100,d2,11,-1.9433584250515992,0.1432221403460498,84.44188069017629,86.38523911522789
0,100,d3,11,-2.0098720940390393,0.13400581371506606,84.37897136230826,86.3888434563473
0,200,d0,11,-1.6883996666699943,0.18481505314677693,165.89679276421433,167.58519243088432
0,200,d1,11,-2.04641099950058,0.12919776332615135,165.55370107379744,167.60011207329802
0,200,d2,11,-2.179180335891857,0.11313422470965645,165.4184028315266,167.59758316741846
0,200,d3,11,-2.2167992203780216,0.10895729959093275,165.3707166075784,167.58751582795642
0,20,d0,12,-0.5385351100985218,0.5836025399698643,14.50972667915384,15.048261789252361
0,20,d1,12,-0.5322179946253698,0.5873008937704368,14.505335106760523,15.037553101385893
0,20,d2,12,-0.5662480778910552,0.567651231506964,14.471400892744116,15.037648970635171
0,20,d3,12,-0.5905851515877263,0.5540030141267077,14.453079988193654,15.04366513978138
0,50,d0,12,-1.2919321444798157,0.27473943365299347,41.45549336893179,42.747425513411606
0,50,d1,12,-1.5143672456228856,0.21994731345132412,41.23578080723755,42.75014805286044
0,50,d2,12,-1.6014025959112033,0.2016135372642294,41.14606519056777,42.74746778647897
0,50,d3,12,-1.6080952097075567,0.20026872091108677,41.12973014019436,42.73782534990192
0,100,d0,12,-1.5644046737021,0.2092125258252513,94.04073862937442,95.60514330307652
0,100,d1,12,-1.8571964824127463,0.1561096736681244,93.73496259916246,95.5921590815752
0,100,d2,12,-1.9473007582470387,0.14265862246531436,93.63879228713773,95.58609304538477
0,100,d3,12,-1.9984081728530896,0.1355508851693819,93.5923267556316,95.5907349284847
0,200,d0,12,-1.5856152556943925,0.20482173660249958,174.81358952912746,176.39920478482185
0,200,d1,12,-1.9217698965693728,0.14634771246125514,174.48375660769176,176.40552650426113
0,200,d2,12,-2.0504237337616757,0.1286803658184111,174.35744746090882,176.4078711946705
0,200,d3,12,-2.084753641107085,0.12433774810286233,174.32168515103936,176.40643879214645
0,20,d0,13,-0.8476553143411625,0.42841826139646894,10.24842688019375,11.096082194534912
0,20,d1,13,-0.9263245429061193,0.39600654388339684,10.175609789874725,11.101934332780845
0,20,d2,13,-0.9610372122427346,0.3824959506747847,10.141738264214336,11.10277547645707
0,20,d3,13,-0.9747911782792542,0.3772711277440739,10.127918476502927,11.102709654782181
0,50,d0,13,-0.6881495044023467,0.5025050926857024,38.3520274430784,39.040176947480745
0,50,d1,13,-0.7399745078411684,0.4771260783397772,38.29748668513877,39.03746119297994
0,50,d2,13,-0.7543923403044488,0.4702963080309519,38.27758451852006,39.03197685882451
0,50,d3,13,-0.7756652708916647,0.4603973901115571,38.255108423631924,39.03077369452359
0,100,d0,13,-1.013096150204845,0.36309304683120297,76.55099708573482,77.56409323593967
0,100,d1,13,-1.1935244312120545,0.3031509443902187,76.37809480714796,77.57161923836001
0,100,d2,13,-1.2619162224360565,0.28311100273343703,76.30578190472201,77.56769812715807
0,100,d3,13,-1.2822659786520205,0.2774079871404436,76.28977738416248,77.5720433628145
0,200,d0,13,-1.001382299091972,0.367371273055034,161.8044419488686,162.80582424796057
0,200,d1,13,-1.1458673199379916,0.3179480354981742,161.65565663406213,162.80152395400012
0,200,d2,13,-1.2378396970233325,0.2900100512778851,161.5749507811522,162.81279047817554
0,200,d3,13,-1.2727988856141508,0.28004670515051866,161.5321577404172,162.80495662603136
0,20,d0,14,0.3353485000908236,1.3984276524750923,22.062475615349875,21.72712711525905
0,20,d1,14,0.43559493284936224,1.5458824816964376,22.17183543962906,21.736240506779698
0,20,d2,14,0.45908558281253065,1.582626142583258,22.199059162814336,21.739973580001806
0,20,d3,14,0.4563843323399368,1.5783568417890625,22.18071781807952,21.72433348573958
0,50,d0,14,-0.8133540526380187,0.44336848831018405,43.50730689540537,44.32066094804339
0,50,d1,14,-0.8926714518445777,0.4095601697343723,43.42945249776971,44.32212394961429
0,50,d2,14,-0.9632994520218432,0.38163163113745263,43.35983650716848,44.323135959190324
0,50,d3,14,-0.9769751501702544,0.3764480772924647,43.3410761294625,44.318051279632755
0,100,d0,14,-1.511376636990832,0.22060607434255047,91.62707030597338,93.13844694296421
0,100,d1,14,-1.7833930591037728,0.16806691772360632,91.37082196821633,93.1542150273201
0,100,d2,14,-1.8950545187713317,0.15031014009885624,91.26225739169341,93.15731191046474
0,100,d3,14,-1.9062495611959207,0.14863679576054054,91.23806271483593,93.14431227603185
0,200,d0,14,-1.7673112557486945,0.17079158692013655,183.74881297126296,185.51612422701166
0,200,d1,14,-2.086101814369414,0.124170232220961,183.42442421111457,185.51052602548398
0,200,d2,14,-2.207330524712603,0.1099938829025751,183.31232981545344,185.51966034016604
0,200,d3,14,-2.260906767989013,0.10425590596254246,183.25127394360905,185.51218071159806
0,20,d0,15,-0.6814791094445631,0.5058682042936744,12.151124648464728,12.832603757909292
0,20,d1,15,-0.7140099721071955,0.4896766654531896,12.111864504288173,12.825874476395368
0,20,d2,15,-0.7426580700498295,0.4758473973045984,12.090626745546006,12.833284815595835
0,20,d3,15,-0.7697702591756848,0.46311945353525724,12.066056763999619,12.835827023175304
0,50,d0,15,-0.9218318858289578,0.3977896679686886,43.05558420676961,43.97741609259857
0,50,d1,15,-1.0384694033181177,0.3539960927572698,42.94055386306516,43.97902326638328
0,50,d2,15,-1.1133354066347039,0.3284615790548871,42.86787752997254,43.98121293660724
0,50,d3,15,-1.145557400020813,0.31804658919809126,42.83855433986418,43.984111739884995
0,100,d0,15,-1.4425179581849648,0.2363319349373394,80.50695443189399,81.94947239007895
0,100,d1,15,-1.6815336000843217,0.1860883719512441,80.25667144185016,81.93820504193448
0,100,d2,15,-1.8273673547021616,0.1608364361871183,80.12098181050877,81.94834916521093
0,100,d3,15,-1.8550915323714179,0.15643862282147145,80.09253301283383,81.94762454520524
0,200,d0,15,-1.6770997343130034,0.1869152946915789,164.4098440282777,166.0869437625907
0,200,d1,15,-1.9705906937205953,0.1393745042505794,164.11410316077072,166.08469385449132
0,200,d2,15,-2.1023372880445095,0.12217054653136356,163.9878116327169,166.0901489207614
0,200,d3,15,-2.1512842065494624,0.11633466406611993,163.93698208003553,166.088266286585
0,20,d0,16,-0.9393772829546858,0.39087116172384767,13.213833673701796,14.153210956656482
0,20,d1,16,-1.0766770820024494,0.34072585067762257,13.070438292833181,14.14711537483563
0,20,d2,16,-1.1012149901689359,0.3324668941967207,13.045247738056041,14.146462728224977
0,20,d3,16,-1.123921346685453,0.325002843751699,13.018943108602734,14.142864455288187
0,50,d0,16,-1.2961749050312719,0.2735762493231301,41.83881916484653,43.1349940698778
0,50,d1,16,-1.4901415261774034,0.22534076166597122,41.64594293864712,43.13608446482452
0,50,d2,16,-1.568009257858641,0.20845975918971527,41.56987402793712,43.13788328579576
0,50,d3,16,-1.6161743374215618,0.1986572427719709,41.51635091206057,43.13252524948213
0,100,d0,16,-1.1130178384340041,0.32856590457190316,85.36585121689865,86.47886905533265
0,100,d1,16,-1.2991751035162764,0.2727566962999929,85.18245499410945,86.48163009762573
0,100,d2,16,-1.3646887018529412,0.2554601878946199,85.11666137065966,86.4813500725126
0,100,d3,16,-1.410405983848321,0.24404418504127834,85.07584693123613,86.48625291508445
0,200,d0,16,-1.4771374058564675,0.22829025627031335,171.80383422290444,173.2809716287609
0,200,d1,16,-1.7343236550263725,0.1765195480307245,171.53985264337416,173.27417629840053
0,200,d2,16,-1.8208469357954584,0.16188858361978214,171.4575711604231,173.27841809621856
0,200,d3,16,-1.8872260961249765,0.15149144926433508,171.4029197884257,173.29014588455067
0,20,d0,17,-0.4264723068409353,0.6528079436394545,14.765485442040166,15.191957748881102
0,20,d1,17,-0.4544118487433426,0.6348212290741009,14.726883797189302,15.181295645932645
0,20,d2,17,-0.4663295874442053,0.6273004996040213,14.716101799803473,15.182431387247679
0,20,d3,17,-0.49005430361373925,0.6125931272606051,14.70192043917266,15.1919747427864
0,50,d0,17,-0.5165405020143936,0.5965808523629155,33.673062253359205,34.1896027553736
0,50,d1,17,-0.5247893355414703,0.5916799971847314,33.651411005642075,34.176200341183545
0,50,d2,17,-0.5573372707098159,0.5727320657249397,33.625184348189116,34.18252161889893
0,50,d3,17,-0.6028035796286488,0.547275153802737,33.57676016397598,34.17956374360463
0,100,d0,17,-1.4023294586548474,0.24602319505460069,68.86698470923906,70.26931416789391
0,100,d1,17,-1.6565596777831502,0.19079424597562483,68.61709839919992,70.27365807698307
0,100,d2,17,-1.734578140827523,0.17647463202761013,68.53416144597546,70.26873958680298
0,100,d3,17,-1.8068064845488436,0.16417760422299302,68.47858043455822,70.28538691910707
0,200,d0,17,-1.6423749086179384,0.19351990402618463,148.9094368270204,150.55181173563832
0,200,d1,17,-1.9230387724099955,0.14616213314803544,148.6190183809759,150.54205715338588
0,200,d2,17,-2.0447326320976913,0.12941478671218773,148.50319856577076,150.54793119786845
0,200,d3,17,-2.085719068222147,0.12421776699524435,148.45963665963592,150.54535572785807
0,20,d0,18,-0.6076623586036192,0.5446225143049914,9.62620321020106,10.23386556880468
0,20,d1,18,-0.6364571178556151,0.5291638721595817,9.59653273657425,10.232989854429865
0,20,d2,18,-0.6652197693600357,0.5141605185609932,9.578199837389315,10.24341960674935
0,20,d3,18,-0.6456752394071472,0.5243083888652771,9.583674670211975,10.229349909619122
0,50,d0,18,-0.8867343599298749,0.41199899871874385,37.13016550930751,38.016899869237385
0,50,d1,18,-0.9635167029969409,0.38154873029892994,37.046901718725955,38.010418421722896
0,50,d2,18,-1.0187091055493553,0.3610607307588363,36.98802741175379,38.006736517303146
0,50,d3,18,-1.0310189981305058,0.35664335643118084,36.97712789845541,38.00814689658591
0,100,d0,18,0.99331338524388,2.700166358155507,75.56587943093939,74.57256604569551
0,100,d1,18,1.0563303337353602,2.875798381856402,75.62301045786215,74.56668012412679
0,100,d2,18,1.029231229576439,2.7989132856449537,75.60533520615749,74.57610397658105
0,100,d3,18,1.045565800104768,2.8450077740484394,75.6115818192409,74.56601601913613
0,200,d0,18,-0.4536741197298113,0.6352897279045363,163.6585489232344,164.11222304296422
0,200,d1,18,-0.5542665067255825,0.5744934938058105,163.55316856831874,164.10743507504432
0,200,d2,18,-0.634669379162375,0.5301107249994563,163.46543364062467,164.10010301978704
0,200,d3,18,-0.6647406687220325,0.5144069122124366,163.43927701749516,164.1040176862172
0,20,d0,19,-0.7497823690369483,0.472469365516017,13.518335835050573,14.268118204087521
0,20,d1,19,-0.802761411955867,0.4480898933234101,13.45753426099262,14.260295672948487
0,20,d2,19,-0.843510902903736,0.43019748731443863,13.424127067900633,14.267637970804369
0,20,d3,19,-0.8787749538865608,0.4152913512428259,13.384810938141046,14.263585892027606
0,50,d0,19,-1.3110727723126914,0.26953075610319943,37.097851099082256,38.40892387139495
0,50,d1,19,-1.5216943796926756,0.21834161974761637,36.87973475086543,38.40142913055811
0,50,d2,19,-1.5838805194169296,0.20517735666372658,36.81873074959555,38.40261126901248
0,50,d3,19,-1.6241596544118693,0.1970772186087962,36.79080755411406,38.41496720852593
0,100,d0,19,-1.469401065215422,0.23006323680566337,85.63899561250733,87.10839667772275
0,100,d1,19,-1.7500586846542205,0.1737637458858844,85.35855319116476,87.10861187581898
0,100,d2,19,-1.8363008258876192,0.15940600737930002,85.27334644771695,87.10964727360457
0,100,d3,19,-1.8690428828897296,0.1542712468257551,85.23304981147304,87.10209269436277
0,200,d0,19,-1.6001262538543415,0.2018710293901316,167.72836768456492,169.32849393841926
0,200,d1,19,-1.9194408590750527,0.14668895900452716,167.41019087692172,169.32963173599677
0,200,d2,19,-2.0137379342847055,0.1334887686978955,167.3076678194306,169.3214057537153
0,200,d3,19,-2.087418896930558,0.12400679742567491,167.23452686430235,169.3219457612329
0,20,d0,20,-0.5833466291977594,0.5580277262597284,12.517811929635837,13.101158558833596
0,20,d1,20,-0.6168401700722033,0.5396469389188406,12.468064996633402,13.084905166705605
0,20,d2,20,-0.636990339109115,0.5288817859502267,12.456938981389042,13.093929320498157
0,20,d3,20,-0.6500427616318767,0.5220234537089758,12.44096779411427,13.091010555746147
0,50,d0,20,-0.17090289710841233,0.8429034178570954,43.57777869958846,43.74868159669687
0,50,d1,20,-0.16057380385276332,0.8516549658347043,43.596277222685856,43.75685102653862
0,50,d2,20,-0.15507006420277492,0.8563551755389776,43.600545733148024,43.7556157973508
0,50,d3,20,-0.15872848055263233,0.8532279955146158,43.58719459827844,43.74592307883107
0,100,d0,20,5.003561396899627,148.9426595883006,95.532253007932,90.52869161103237
0,100,d1,20,5.189572950571801,179.3919273515428,95.70972484201113,90.52015189143933
0,100,d2,20,5.2009482767224,181.44421965091215,95.73260991422836,90.53166163750596
0,100,d3,20,5.214497203420805,183.91932372112785,95.74588065776399,90.53138345434319
0,200,d0,20,5.586777425999713,266.87421058940754,197.0925499311283,191.5057725051286
0,200,d1,20,5.688926394084206,295.57611796579033,197.19660782560783,191.50768143152362
