delta_true,N,order,replicate,draw_id,delta_draw
1,20,d0,1,1,2.2833861584962785
1,20,d0,1,6,0.8315377464328182
1,20,d0,1,11,0.44757773435950604
1,20,d0,1,16,0.3883125262992304
1,20,d0,1,21,0.6085144338806876
1,20,d0,1,26,2.4283453129477057
1,20,d0,1,31,1.5202438761380603
1,20,d0,1,36,4.518643587670171
1,20,d0,1,41,0.4798036954251557
1,20,d0,1,46,2.917479844576667
1,20,d0,1,51,0.653287992370027
1,20,d0,1,56,0.34225815084043587
1,20,d0,1,61,1.8921433728075905
1,20,d0,1,66,0.23361784356253293
1,20,d0,1,71,5.337630399312099
1,20,d0,1,76,0.3809555979190389
1,20,d0,1,81,8.794268510229786
1,20,d0,1,86,2.212233519056542
1,20,d0,1,91,0.8141374938094952
1,20,d0,1,96,1.202793682036047
1,20,d0,1,101,2.8056792328329183
1,20,d0,1,106,1.8569661004020355
1,20,d0,1,111,0.5187292377513373
1,20,d0,1,116,3.0392043185671906
1,20,d0,1,121,0.32524359816559617
1,20,d0,1,126,5.469488142894153
1,20,d0,1,131,3.3475936708840828
1,20,d0,1,136,3.1302215264442754
1,20,d0,1,141,0.7978335156186128
1,20,d0,1,146,6.066223734109931
1,20,d0,1,151,1.9721824552141054
1,20,d0,1,156,2.380338129116842
1,20,d0,1,161,2.2032391300223537
1,20,d0,1,166,2.116797414005253
1,20,d0,1,171,0.06562421740128008
1,20,d0,1,176,0.37733896068162803
1,20,d0,1,181,0.06393673499875904
1,20,d0,1,186,0.6309370517510975
1,20,d0,1,191,0.3696218398959916
1,20,d0,1,196,0.2672368273324919
1,20,d0,1,201,0.7693474851248053
1,20,d0,1,206,1.651773411956136
1,20,d0,1,211,1.2336984407255824
1,20,d0,1,216,0.1791361911122994
1,20,d0,1,221,2.091637947292798
1,20,d0,1,226,3.368687366983749
1,20,d0,1,231,0.69979402433936
1,20,d0,1,236,5.991743938910121
1,20,d0,1,241,1.3996248504198143
1,20,d0,1,246,0.05801737376668543
1,20,d0,1,251,1.0107387655810023
1,20,d0,1,256,0.9068585913098656
1,20,d0,1,261,0.24091981965048037
1,20,d0,1,266,0.22591710397403725
1,20,d0,1,271,1.3437710525597082
1,20,d0,1,276,0.5404143135652846
1,20,d0,1,281,2.21123807932872
1,20,d0,1,286,0.3142052828088804
1,20,d0,1,291,1.0601665928502209
1,20,d0,1,296,0.130117511493272
1,20,d0,1,301,0.9886997003259289
1,20,d0,1,306,0.09139014179488153
1,20,d0,1,311,0.6135933705960551
1,20,d0,1,316,0.3764905117273216
1,20,d0,1,321,0.8284359538535163
1,20,d0,1,326,2.4455723970528074
1,20,d0,1,331,0.19071791998030388
1,20,d0,1,336,1.514943125916374
1,20,d0,1,341,0.4966485565392893
1,20,d0,1,346,2.284521484724814
1,20,d0,1,351,0.7683038735567296
1,20,d0,1,356,0.05460206742805009
1,20,d0,1,361,2.749834290475409
1,20,d0,1,366,1.5214867009585082
1,20,d0,1,371,1.3338205989350411
1,20,d0,1,376,0.48370418176777896
1,20,d0,1,381,0.09045723537873904
1,20,d0,1,386,0.6843935201745802
1,20,d0,1,391,0.8751482585599687
1,20,d0,1,396,1.4440436497398919
1,20,d0,1,401,0.7525793181580591
1,20,d0,1,406,1.8556457859481674
1,20,d0,1,411,1.0193823935887407
1,20,d0,1,416,1.2919562320024451
1,20,d0,1,421,0.45302532574487
1,20,d0,1,426,1.1954651210182423
1,20,d0,1,431,1.2931775970586683
1,20,d0,1,436,1.6485858622968077
1,20,d0,1,441,1.4347776263126675
1,20,d0,1,446,0.19207092444034954
1,20,d0,1,451,1.33242707253236
1,20,d0,1,456,1.46240130375827
1,20,d0,1,461,0.10968872789895803
1,20,d0,1,466,1.7082144563160824
1,20,d0,1,471,1.445787275739897
1,20,d0,1,476,0.12631007228293742
1,20,d0,1,481,1.4619424991210646
1,20,d0,1,486,2.600658283504402
1,20,d0,1,491,0.33232340298453267
1,20,d0,1,496,0.3925979577416515
1,20,d0,1,501,5.091310983442132
1,20,d0,1,506,0.15525292089818393
1,20,d0,1,511,0.3820988352559606
1,20,d0,1,516,2.3230568233356665
1,20,d0,1,521,0.01414995129517941
1,20,d0,1,526,0.11648436945840959
1,20,d0,1,531,0.977933170067921
1,20,d0,1,536,0.13822517607935708
1,20,d0,1,541,1.020087423722781
1,20,d0,1,546,0.23196461486013484
1,20,d0,1,551,1.361536171659894
1,20,d0,1,556,4.165712043566335
1,20,d0,1,561,1.2546947800990715
1,20,d0,1,566,1.4660325888645978
1,20,d0,1,571,3.6570176894266986
1,20,d0,1,576,0.6993367194117601
1,20,d0,1,581,0.9476750702019187
1,20,d0,1,586,0.216372641082667
1,20,d0,1,591,1.82590646646111
1,20,d0,1,596,2.4446100412816123
1,20,d0,1,601,0.11436426568948742
1,20,d0,1,606,0.9231721662580722
1,20,d0,1,611,0.5857891718740382
1,20,d0,1,616,0.18446871971811382
1,20,d0,1,621,2.018682243368301
1,20,d0,1,626,0.22059226471504043
1,20,d0,1,631,0.2036460126289233
1,20,d0,1,636,1.0230262230164004
1,20,d0,1,641,1.8913400607473434
1,20,d0,1,646,1.1833305734447317
1,20,d0,1,651,0.728344104796544
1,20,d0,1,656,0.1556373407659737
1,20,d0,1,661,5.64926662326022
1,20,d0,1,666,1.0527166035715616
1,20,d0,1,671,1.690018232050124
1,20,d0,1,676,0.5532177418987199
1,20,d0,1,681,0.0030133171449187287
1,20,d0,1,686,0.14045900712218182
1,20,d0,1,691,0.5422778498888536
1,20,d0,1,696,1.426552356550096
1,20,d0,1,701,0.9763848088483259
1,20,d0,1,706,0.2551605048865778
1,20,d0,1,711,4.855588037591672
1,20,d0,1,716,1.5144084649087612
1,20,d0,1,721,0.9171045131895309
1,20,d0,1,726,1.4393841362821345
1,20,d0,1,731,0.397250068134729
1,20,d0,1,736,1.6088436129950145
1,20,d0,1,741,2.582116811049445
1,20,d0,1,746,2.0343344029324872
1,20,d0,1,751,0.5428393519338783
1,20,d0,1,756,1.712242355719603
1,20,d0,1,761,0.9213454793978779
1,20,d0,1,766,0.7582153595776039
1,20,d0,1,771,1.0777099382140602
1,20,d0,1,776,0.955435118889865
1,20,d0,1,781,8.81371557359625
1,20,d0,1,786,1.3548421303288873
1,20,d0,1,791,3.1912816706020943
1,20,d0,1,796,0.7064337547570719
1,20,d0,1,801,0.264782432637728
1,20,d0,1,806,2.831760194733094
1,20,d0,1,811,1.7013307610666597
1,20,d0,1,816,0.15894998368926266
1,20,d0,1,821,0.4071632213214239
1,20,d0,1,826,1.0206271571264895
1,20,d0,1,831,0.4093356274734383
1,20,d0,1,836,0.5554546139700538
1,20,d0,1,841,1.0493524929862021
1,20,d0,1,846,0.7280103343814132
1,20,d0,1,851,1.1573442559757128
1,20,d0,1,856,7.986272949103575
1,20,d0,1,861,3.041919455238595
1,20,d0,1,866,0.31674053126275264
1,20,d0,1,871,0.27545349470945807
1,20,d0,1,876,1.162822947299273
1,20,d0,1,881,5.306787232014208
1,20,d0,1,886,0.18856519696106866
1,20,d0,1,891,0.43789164439097233
1,20,d0,1,896,0.12051212040892441
1,20,d0,1,901,0.33183326521187173
1,20,d0,1,906,1.1019342213155774
1,20,d0,1,911,3.755037388465124
1,20,d0,1,916,3.197744086496232
1,20,d0,1,921,0.25784322404545185
1,20,d0,1,926,0.4135378809981426
1,20,d0,1,931,0.6471206167090416
1,20,d0,1,936,0.4293418311369784
1,20,d0,1,941,2.357144670890651
1,20,d0,1,946,0.5349474865919102
1,20,d0,1,951,0.8647826358641407
1,20,d0,1,956,1.1684411674521231
1,20,d0,1,961,0.8963925095121719
1,20,d0,1,966,0.09562893259811925
1,20,d0,1,971,0.31935148219205495
1,20,d0,1,976,4.289933349387966
1,20,d0,1,981,0.16453945553671087
1,20,d0,1,986,1.9001128422129356
1,20,d0,1,991,1.7831710593929186
1,20,d0,1,996,0.1483738230702663
1,20,d0,1,1001,0.009372375686979685
1,20,d0,1,1006,0.9248547748939681
1,20,d0,1,1011,1.1162809704935885
1,20,d0,1,1016,1.1499495527854795
1,20,d0,1,1021,0.6126756073436177
1,20,d0,1,1026,0.20745617976438974
1,20,d0,1,1031,0.4647294933341945
1,20,d0,1,1036,0.05171670134135315
1,20,d0,1,1041,1.5045973076755785
1,20,d0,1,1046,1.7696357900695936
1,20,d0,1,1051,1.0280649805482394
1,20,d0,1,1056,2.318645742784877
1,20,d0,1,1061,0.39161360652007604
1,20,d0,1,1066,0.049615394028145236
1,20,d0,1,1071,1.666388852073558
1,20,d0,1,1076,0.10250808100161936
1,20,d0,1,1081,1.0754169195054104
1,20,d0,1,1086,3.1797654153465493
1,20,d0,1,1091,0.1594512504119722
1,20,d0,1,1096,0.2465995278806715
1,20,d0,1,1101,0.8669774107310264
1,20,d0,1,1106,1.98678307924579
1,20,d0,1,1111,0.40082502757214206
1,20,d0,1,1116,3.7233824638207254
1,20,d0,1,1121,0.8065548887468174
1,20,d0,1,1126,3.2542864021214157
1,20,d0,1,1131,0.6582183474039475
1,20,d0,1,1136,3.923853298305111
1,20,d0,1,1141,0.5648812067315616
1,20,d0,1,1146,1.0033282065343123
1,20,d0,1,1151,0.42599923890602764
1,20,d0,1,1156,0.6144780680715481
1,20,d0,1,1161,0.3296362561122523
1,20,d0,1,1166,5.183541473924126
1,20,d0,1,1171,0.014672448745408571
1,20,d0,1,1176,1.124201860264374
1,20,d0,1,1181,1.8602592932363209
1,20,d0,1,1186,0.3748935664615309
1,20,d0,1,1191,2.114079625622593
1,20,d0,1,1196,0.11678274657430324
1,20,d0,1,1201,0.3687114987013033
1,20,d0,1,1206,1.4100080968526252
1,20,d0,1,1211,0.7730285801123574
1,20,d0,1,1216,0.041723619673869755
1,20,d0,1,1221,0.6295416805641841
1,20,d0,1,1226,0.5345319391662271
1,20,d0,1,1231,3.2577910771648333
1,20,d0,1,1236,0.2593574759910694
1,20,d0,1,1241,0.24196198247597248
1,20,d0,1,1246,0.8746707423689107
1,20,d0,1,1251,0.5630880647948909
1,20,d0,1,1256,1.5025693102384134
1,20,d0,1,1261,2.089625088101487
1,20,d0,1,1266,1.0079052516523095
1,20,d0,1,1271,0.4881321449550237
1,20,d0,1,1276,1.704491356682138
1,20,d0,1,1281,1.7575124015072925
1,20,d0,1,1286,1.4896019679220796
1,20,d0,1,1291,0.2451040834773039
1,20,d0,1,1296,0.23056381760445896
1,20,d0,1,1301,0.27075843222142426
1,20,d0,1,1306,0.721864805989003
1,20,d0,1,1311,0.5681127837489075
1,20,d0,1,1316,1.0259769789071211
1,20,d0,1,1321,1.1913117325722884
1,20,d0,1,1326,2.214395664445153
1,20,d0,1,1331,1.3083245237942915
1,20,d0,1,1336,0.8906723758646036
1,20,d0,1,1341,0.7750545060594823
1,20,d0,1,1346,3.5571638314271485
1,20,d0,1,1351,0.0061187768137001474
1,20,d0,1,1356,1.1482377855423638
1,20,d0,1,1361,3.203669967154363
1,20,d0,1,1366,0.03589232366172527
1,20,d0,1,1371,0.29027921059408623
1,20,d0,1,1376,0.9582483687814899
1,20,d0,1,1381,0.06849971569045095
1,20,d0,1,1386,0.821228791868834
1,20,d0,1,1391,6.36207219418868
1,20,d0,1,1396,1.2886894591857387
1,20,d0,1,1401,0.09045098424363429
1,20,d0,1,1406,0.3085746406188366
1,20,d0,1,1411,0.21769229694011713
1,20,d0,1,1416,0.4299528062317736
1,20,d0,1,1421,2.9782511862277343
1,20,d0,1,1426,0.8913817547174359
1,20,d0,1,1431,0.7647384863831647
1,20,d0,1,1436,0.4909423539631942
1,20,d0,1,1441,5.318399694390016
1,20,d0,1,1446,0.8679854792208368
1,20,d0,1,1451,2.5570412355477483
1,20,d0,1,1456,0.8812032083308116
1,20,d0,1,1461,1.201390256739251
1,20,d0,1,1466,3.0143208914201907
1,20,d0,1,1471,1.5901470021454616
1,20,d0,1,1476,0.8239505173492517
1,20,d0,1,1481,1.2439220489666332
1,20,d0,1,1486,0.7679096351459036
1,20,d0,1,1491,1.225001285948736
1,20,d0,1,1496,1.535755514108054
1,20,d0,1,1501,0.2042441071829401
1,20,d0,1,1506,0.7598045160752994
1,20,d0,1,1511,1.114708679454854
1,20,d0,1,1516,0.32153647027456794
1,20,d0,1,1521,0.35689485213286326
1,20,d0,1,1526,1.3826480635180922
1,20,d0,1,1531,0.49694143126420576
1,20,d0,1,1536,0.20589660381747757
1,20,d0,1,1541,0.7747956449014562
1,20,d0,1,1546,0.3620695324489515
1,20,d0,1,1551,1.6057406496157594
1,20,d0,1,1556,2.2326634256981186
1,20,d0,1,1561,0.23724396238008572
1,20,d0,1,1566,1.206687475979065
1,20,d0,1,1571,1.1393172630153952
1,20,d0,1,1576,0.11998211261980325
1,20,d0,1,1581,0.22796991389414845
1,20,d0,1,1586,1.4398350938917424
1,20,d0,1,1591,0.8299170783290754
1,20,d0,1,1596,0.6439678450547074
1,20,d0,1,1601,3.2597949610693906
1,20,d0,1,1606,3.559853316862746
1,20,d0,1,1611,3.0662784206772855
1,20,d0,1,1616,0.2632793180083799
1,20,d0,1,1621,1.2580452274851812
1,20,d0,1,1626,1.13717063123903
1,20,d0,1,1631,1.7865294434519068
1,20,d0,1,1636,0.08273147366227067
1,20,d0,1,1641,0.04842983036830273
1,20,d0,1,1646,1.9219658698519448
1,20,d0,1,1651,0.6022100224289777
1,20,d0,1,1656,1.8900388304123834
1,20,d0,1,1661,1.1402570500143319
1,20,d0,1,1666,1.1924618887287488
1,20,d0,1,1671,1.0527352199547955
1,20,d0,1,1676,4.782297239143217
1,20,d0,1,1681,0.7135758102250103
1,20,d0,1,1686,1.5708163213447845
1,20,d0,1,1691,4.965365260428147
1,20,d0,1,1696,0.9789742121841069
1,20,d0,1,1701,0.1107967053742092
1,20,d0,1,1706,1.352416438352336
1,20,d0,1,1711,0.9711284921017103
