delta_true,N,order,replicate,draw_id,delta_draw
0,20,d0,1,361,1.5143072064622882
0,20,d0,1,366,6.632634500023407
0,20,d0,1,371,0.7335225980055601
0,20,d0,1,376,0.7117180313117407
0,20,d0,1,381,0.3943478951898051
0,20,d0,1,386,0.164447330846481
0,20,d0,1,391,5.41062656684806
0,20,d0,1,396,1.7180298456362346
0,20,d0,1,401,6.177709374556895
0,20,d0,1,406,1.5523349627427918
0,20,d0,1,411,0.31620491338512813
0,20,d0,1,416,0.5528706949785039
0,20,d0,1,421,3.3687238156868093
0,20,d0,1,426,0.08113698619172648
0,20,d0,1,431,1.2994163261005742
0,20,d0,1,436,0.1044324194633072
0,20,d0,1,441,2.0862696364642055
0,20,d0,1,446,2.7213152800609928
0,20,d0,1,451,0.8333589618458928
0,20,d0,1,456,1.16032249304376
0,20,d0,1,461,0.21267976587143206
0,20,d0,1,466,0.601067419036927
0,20,d0,1,471,3.6619098271783312
0,20,d0,1,476,2.234129827541827
0,20,d0,1,481,0.9300870435028418
0,20,d0,1,486,2.1783259561520247
0,20,d0,1,491,1.5445958716404888
0,20,d0,1,496,0.06492544371154622
0,20,d0,1,501,8.58139442821019
0,20,d0,1,506,1.2774488095206311
0,20,d0,1,511,2.2685130877415767
0,20,d0,1,516,0.6987941959888733
0,20,d0,1,521,2.692211663434257
0,20,d0,1,526,0.14637693083317863
0,20,d0,1,531,0.9841664317676161
0,20,d0,1,536,0.42726665713068546
0,20,d0,1,541,0.766470009569982
0,20,d0,1,546,1.2052863196607764
0,20,d0,1,551,0.63353333355388
0,20,d0,1,556,5.871606096838897
0,20,d0,1,561,1.3102977553703496
0,20,d0,1,566,0.06998693838592285
0,20,d0,1,571,2.6862296130197336
0,20,d0,1,576,0.331930671188829
0,20,d0,1,581,5.726967876828394
0,20,d0,1,586,0.16654641297508418
0,20,d0,1,591,1.5097998179221488
0,20,d0,1,596,1.778141043995231
0,20,d0,1,601,0.2945939595656259
0,20,d0,1,606,0.2957518412450524
0,20,d0,1,611,0.04780045898707444
0,20,d0,1,616,0.17475385556728568
0,20,d0,1,621,5.376315052734509
0,20,d0,1,626,0.11126144031605098
0,20,d0,1,631,2.664382076000381
0,20,d0,1,636,0.2339536395163548
0,20,d0,1,641,3.634732949072392
0,20,d0,1,646,0.8962981270197371
0,20,d0,1,651,3.0604398483260007
0,20,d0,1,656,0.6023096817238875
0,20,d0,1,661,0.8690223658889455
0,20,d0,1,666,0.3843599240779594
0,20,d0,1,671,1.6029653762271152
0,20,d0,1,676,3.538609739611706
0,20,d0,1,681,0.45291503270383576
0,20,d0,1,686,2.2193898927633775
0,20,d0,1,691,0.7287282338956459
0,20,d0,1,696,3.1693178937772304
0,20,d0,1,701,2.21731916261871
0,20,d0,1,706,3.3845684060245014
0,20,d0,1,711,2.351268633541277
0,20,d0,1,716,0.21277225869527752
0,20,d0,1,721,2.3804655204758665
0,20,d0,1,726,1.3593378933494782
0,20,d0,1,731,1.8712135543715465
0,20,d0,1,736,0.8004237024584335
0,20,d0,1,741,9.084765451931123
0,20,d0,1,746,1.3548554424849253
0,20,d0,1,751,0.6843499562664628
0,20,d0,1,756,0.05282655848448644
0,20,d0,1,761,1.4742205080826722
0,20,d0,1,766,0.5436027287068652
0,20,d0,1,771,0.8779004596880133
0,20,d0,1,776,1.695450567233631
0,20,d0,1,781,0.6052421735818939
0,20,d0,1,786,5.441904057110245
0,20,d0,1,791,0.5188188889277128
0,20,d0,1,796,8.569270074420537
0,20,d0,1,801,2.1524184971421816
0,20,d0,1,806,2.5149468587855583
0,20,d0,1,811,0.47126240504923755
0,20,d0,1,816,1.5127615402361698
0,20,d0,1,821,0.228912567156852
0,20,d0,1,826,0.18420385469281292
0,20,d0,1,831,1.160550665365192
0,20,d0,1,836,0.6179218403071137
0,20,d0,1,841,1.043548226239787
0,20,d0,1,846,0.6588062534799588
0,20,d0,1,851,4.609778164703779
0,20,d0,1,856,1.4627786201732789
0,20,d0,1,861,0.21960284029512184
0,20,d0,1,866,6.236018170685729
0,20,d0,1,871,0.9188330860162731
0,20,d0,1,876,3.356589524948864
0,20,d0,1,881,1.4290240280022466
0,20,d0,1,886,0.8428544115457915
0,20,d0,1,891,0.5418387344914362
0,20,d0,1,896,3.083770337635601
0,20,d0,1,901,0.8300054707865753
0,20,d0,1,906,1.97154522972544
0,20,d0,1,911,2.9166051031884717
0,20,d0,1,916,3.459021812534722
0,20,d0,1,921,0.6497576550391333
0,20,d0,1,926,1.2358379419640901
0,20,d0,1,931,1.254419643232977
0,20,d0,1,936,3.4545980786407813
0,20,d0,1,941,0.021239579806491285
0,20,d0,1,946,1.2759920557922992
0,20,d0,1,951,3.2000923063192763
0,20,d0,1,956,1.1581109090878927
0,20,d0,1,961,1.6395040766558966
0,20,d0,1,966,0.22621120755938243
0,20,d0,1,971,1.4315952870760222
0,20,d0,1,976,2.150788100619834
0,20,d0,1,981,1.265807180570844
0,20,d0,1,986,2.1725129005630017
0,20,d0,1,991,0.6951986027925932
0,20,d0,1,996,0.5991426308618533
0,20,d0,1,1001,3.6208955336015127
0,20,d0,1,1006,4.4298410941109765
0,20,d0,1,1011,1.226016146675787
0,20,d0,1,1016,3.7513725139569956
0,20,d0,1,1021,4.479998473977315
0,20,d0,1,1026,0.9755344111832197
0,20,d0,1,1031,0.4134161912480922
0,20,d0,1,1036,1.424673087042094
0,20,d0,1,1041,1.7229888148473738
0,20,d0,1,1046,0.475811420978005
0,20,d0,1,1051,0.12007217384168896
0,20,d0,1,1056,2.8045862748498944
0,20,d0,1,1061,0.7396611682404612
0,20,d0,1,1066,1.0798062313860364
0,20,d0,1,1071,0.12042847356478713
0,20,d0,1,1076,0.8182218366098518
0,20,d0,1,1081,0.8861940868597088
0,20,d0,1,1086,2.5713223778509566
0,20,d0,1,1091,0.3424449428402694
0,20,d0,1,1096,2.504160202400685
0,20,d0,1,1101,4.86613864884448
0,20,d0,1,1106,0.7486231448444232
0,20,d0,1,1111,0.6400286795252191
0,20,d0,1,1116,0.008042036031143193
0,20,d0,1,1121,0.22464547947947394
0,20,d0,1,1126,4.73928881007507
0,20,d0,1,1131,1.3942388118207338
0,20,d0,1,1136,4.569961495911963
0,20,d0,1,1141,2.340765019837586
0,20,d0,1,1146,3.533003773600754
0,20,d0,1,1151,1.2462042663355977
0,20,d0,1,1156,0.5717981038242097
0,20,d0,1,1161,1.2318052015457455
0,20,d0,1,1166,0.4994006791565722
0,20,d0,1,1171,0.8457336521595594
0,20,d0,1,1176,3.2523900906647474
0,20,d0,1,1181,0.9199213365002453
0,20,d0,1,1186,0.8767327283056641
0,20,d0,1,1191,1.8722765119724796
0,20,d0,1,1196,4.766119829893671
0,20,d0,1,1201,2.0381732474650707
0,20,d0,1,1206,0.7425283205952222
0,20,d0,1,1211,0.33084023701912596
0,20,d0,1,1216,5.332095805460616
0,20,d0,1,1221,5.966984541769458
0,20,d0,1,1226,5.971480419916497
0,20,d0,1,1231,0.6986297850897127
0,20,d0,1,1236,3.625929711079513
0,20,d0,1,1241,0.1898185377405629
0,20,d0,1,1246,0.4070296506754861
0,20,d0,1,1251,0.3416339285440251
0,20,d0,1,1256,1.5944900878292212
0,20,d0,1,1261,1.2967385910323075
0,20,d0,1,1266,0.013778516140963341
0,20,d0,1,1271,1.3074465237975677
0,20,d0,1,1276,1.4299724781737182
0,20,d0,1,1281,1.653071055667845
0,20,d0,1,1286,1.8576158488506072
0,20,d0,1,1291,0.8046118341890541
0,20,d0,1,1296,1.2461601319007982
0,20,d0,1,1301,0.8818561680199726
0,20,d0,1,1306,1.3445892372429489
0,20,d0,1,1311,1.826108470722484
0,20,d0,1,1316,2.110959535187885
0,20,d0,1,1321,3.6914311113902873
0,20,d0,1,1326,0.8680152768234803
0,20,d0,1,1331,0.7551396287866357
0,20,d0,1,1336,1.6658016030938456
0,20,d0,1,1341,1.2040995552630536
0,20,d0,1,1346,0.310387942074804
0,20,d0,1,1351,0.46696621452625803
0,20,d0,1,1356,0.1638908919867586
0,20,d0,1,1361,1.2797888659872894
0,20,d0,1,1366,0.25341722342231343
0,20,d0,1,1371,4.097361548444606
0,20,d0,1,1376,0.8736028252250464
0,20,d0,1,1381,1.4158787555468106
0,20,d0,1,1386,0.5768774468100457
0,20,d0,1,1391,0.12011632055699346
0,20,d0,1,1396,1.8416227868488586
0,20,d0,1,1401,1.440328328362245
0,20,d0,1,1406,1.0929016849802238
0,20,d0,1,1411,1.2795241390613645
0,20,d0,1,1416,1.335613076267784
0,20,d0,1,1421,1.2813433548273496
0,20,d0,1,1426,3.5766458242937276
0,20,d0,1,1431,1.9533997420005544
0,20,d0,1,1436,4.468100313086822
0,20,d0,1,1441,0.06817293222053046
0,20,d0,1,1446,0.237572978610889
0,20,d0,1,1451,2.1926111804229076
0,20,d0,1,1456,2.8082431388924047
0,20,d0,1,1461,2.8351468659079195
0,20,d0,1,1466,5.820483659289617
0,20,d0,1,1471,1.81415977807292
0,20,d0,1,1476,4.882081621538779
0,20,d0,1,1481,1.2053854787976435
0,20,d0,1,1486,1.9799711134176357
0,20,d0,1,1491,2.4750574693058134
0,20,d0,1,1496,0.13091927715166443
0,20,d0,1,1501,0.3312236819011931
0,20,d0,1,1506,2.4949702615301215
0,20,d0,1,1511,0.16750691802986384
0,20,d0,1,1516,0.10314739054657064
0,20,d0,1,1521,0.14667010633610558
0,20,d0,1,1526,0.3997532747636893
0,20,d0,1,1531,6.840322871800038
0,20,d0,1,1536,3.7991656630368076
0,20,d0,1,1541,1.8002673266515847
0,20,d0,1,1546,1.0018255398617157
0,20,d0,1,1551,2.2829380362652953
0,20,d0,1,1556,0.8332785387252626
0,20,d0,1,1561,0.6280344658228578
0,20,d0,1,1566,0.44011505533377004
0,20,d0,1,1571,0.6137229958926878
0,20,d0,1,1576,1.1817399830759698
0,20,d0,1,1581,4.88787849304717
0,20,d0,1,1586,1.5705364513106004
0,20,d0,1,1591,3.437344870263712
0,20,d0,1,1596,1.5550136210804757
0,20,d0,1,1601,12.165097523426187
0,20,d0,1,1606,1.3694260942280796
0,20,d0,1,1611,2.673955928680357
0,20,d0,1,1616,2.5353764890618677
0,20,d0,1,1621,3.236891274097804
0,20,d0,1,1626,0.1446847209977318
0,20,d0,1,1631,1.2972005986679096
0,20,d0,1,1636,2.810049975927956
0,20,d0,1,1641,1.777777546176471
0,20,d0,1,1646,2.0360050331429895
0,20,d0,1,1651,0.03945387279391108
0,20,d0,1,1656,0.008136352873731897
0,20,d0,1,1661,1.6304872422712235
0,20,d0,1,1666,1.082887476786075
0,20,d0,1,1671,0.1822843146392788
0,20,d0,1,1676,6.901247249888276
0,20,d0,1,1681,0.6389730652335438
0,20,d0,1,1686,4.54052724837697
0,20,d0,1,1691,0.7028069543410649
0,20,d0,1,1696,1.518865321170021
0,20,d0,1,1701,1.7909466651435086
0,20,d0,1,1706,4.169427579186458
0,20,d0,1,1711,8.225387221241808
0,20,d0,1,1716,1.3807724976318114
0,20,d0,1,1721,1.161862515956104
0,20,d0,1,1726,0.7508958357469745
0,20,d0,1,1731,2.046798129349621
0,20,d0,1,1736,0.8732894931490087
0,20,d0,1,1741,0.013037001477705678
0,20,d0,1,1746,0.030645925360154234
0,20,d0,1,1751,1.3351940300399754
0,20,d0,1,1756,2.916478730918518
0,20,d0,1,1761,1.0144635061610956
0,20,d0,1,1766,0.3817162265704953
0,20,d0,1,1771,2.875075693833105
0,20,d0,1,1776,0.5363160820655724
0,20,d0,1,1781,2.0218816432639843
0,20,d0,1,1786,0.1129021446062447
0,20,d0,1,1791,2.0234272866694902
0,20,d0,1,1796,0.6008542964435858
0,20,d0,1,1801,0.03411443790063066
0,20,d0,1,1806,0.09719820887448068
0,20,d0,1,1811,0.9320335574390768
0,20,d0,1,1816,1.5246569625202717
0,20,d0,1,1821,1.008414221742008
0,20,d0,1,1826,2.677221953608372
0,20,d0,1,1831,0.35209706815187686
0,20,d0,1,1836,1.1015888704263452
0,20,d0,1,1841,0.69512075574537735
0,20,d0,1,1846,0.21360884264236008
0,20,d0,1,1851,1.4308277720302203
0,20,d0,1,1856,1.2932756261160738
0,20,d0,1,1861,1.285197517927191
0,20,d0,1,1866,1.4626022288595864
0,20,d0,1,1871,2.7168118855143293
0,20,d0,1,1876,1.7158177956127167
0,20,d0,1,1881,2.535845800230768
0,20,d0,1,1886,0.623665678037404
0,20,d0,1,1891,0.44249455031370005
0,20,d0,1,1896,0.21597560034744218
0,20,d0,1,1901,2.986409063460858
0,20,d0,1,1906,0.6721996850017165
0,20,d0,1,1911,0.8067387447445028
0,20,d0,1,1916,0.7183408808356266
0,20,d0,1,1921,3.07440521682677
0,20,d0,1,1926,0.3952136099272683
0,20,d0,1,1931,0.7067011463632371
0,20,d0,1,1936,0.8671103057704367
0,20,d0,1,1941,1.2082089410620274
0,20,d0,1,1946,12.3526662530982
0,20,d0,1,1951,1.6463997494005727
0,20,d0,1,1956,3.4423178640390306
0,20,d0,1,1961,0.23421678896455622
0,20,d0,1,1966,0.7442745880853673
0,20,d0,1,1971,1.8144941126364307
0,20,d0,1,1976,0.007827470358526123
0,20,d0,1,1981,0.5505291620718272
0,20,d0,1,1986,0.5465458300952282
0,20,d0,1,1991,1.800602668188007
0,20,d0,1,1996,0.019592351442411816
0,20,d0,1,2001,2.1913184642423835
0,20,d0,1,2006,1.1345625047870465
0,20,d0,1,2011,0.3252820049809858
0,20,d0,1,2016,0.9946537953479301
0,20,d0,1,2021,0.6467348807346717
0,20,d0,1,2026,2.010070984206263
0,20,d0,1,2031,2.3871592437222597
0,20,d0,1,2036,0.19902901961071184
0,20,d0,1,2041,0.8102928225470565
0,20,d0,1,2046,0.3760997817096341
0,20,d0,1,2051,0.013479325476561495
0,20,d0,1,2056,0.6429729075026703
0,20,d0,1,2061,1.0289526924608539
0,20,d0,1,2066,0.19335248862291438
0,20,d0,1,2071,1.0442571947325048
0,20,d0,1,2076,0.11466329209124065
0,20,d0,1,2081,2.6041641898453007
0,20,d0,1,2086,0.3018070775922173
0,20,d0,1,2091,1.2140751581114324
0,20,d0,1,2096,0.4428577788201326
0,20,d0,1,2101,0.23380604586470355
0,20,d0,1,2106,0.7149407999149977
0,20,d0,1,2111,4.171683996089041
0,20,d0,1,2116,0.4830030939438098
0,20,d0,1,2121,3.8442509203534216
0,20,d0,1,2126,0.1399694053161415
0,20,d0,1,2131,1.0807621549181918
0,20,d0,1,2136,2.992694646950443
0,20,d0,1,2141,1.4309642915237406
0,20,d0,1,2146,0.8452329801165205
0,20,d0,1,2151,1.6610012412998325
0,20,d0,1,2156,1.2770570198614748
0,20,d0,1,2161,1.6858897817007625
0,20,d0,1,2166,2.4239144276308906
0,20,d0,1,2171,2.2894896424567297
0,20,d0,1,2176,0.14302600064817111
0,20,d0,1,2181,1.3741235933184015
0,20,d0,1,2186,0.26172722762545986
0,20,d0,1,2191,0.10779385830332687
0,20,d0,1,2196,0.013343454608202616
0,20,d0,1,2201,1.4607070537901692
0,20,d0,1,2206,4.419577113153437
0,20,d0,1,2211,0.33151657616798974
0,20,d0,1,2216,0.7833025451525886
0,20,d0,1,2221,0.4812536214190903
0,20,d0,1,2226,2.917549616172902
0,20,d0,1,2231,1.955828268704967
0,20,d0,1,2236,1.090075386044693
0,20,d0,1,2241,2.6714601182200095
0,20,d0,1,2246,1.1573670412495018
0,20,d0,1,2251,1.9253385146164657
0,20,d0,1,2256,0.4664055252797172
0,20,d0,1,2261,1.3875735042145159
0,20,d0,1,2266,1.3461583974100189
0,20,d0,1,2271,0.9035026850753729
0,20,d0,1,2276,2.626447062436708
0,20,d0,1,2281,1.1979591370576501
0,20,d0,1,2286,0.7930371637718205
0,20,d0,1,2291,0.3722467051270624
0,20,d0,1,2296,1.5404427903433793
0,20,d0,1,2301,0.6522888190280542
0,20,d0,1,2306,1.0880586445450775
0,20,d0,1,2311,2.0585199218472887
0,20,d0,1,2316,0.2106608084239527
0,20,d0,1,2321,0.8008274639727049
0,20,d0,1,2326,3.4764429374650505
0,20,d0,1,2331,3.474720903178901
0,20,d0,1,2336,1.2437620440488746
0,20,d0,1,2341,2.260053928343048
0,20,d0,1,2346,0.8320892484141726
0,20,d0,1,2351,0.11595039542664415
0,20,d0,1,2356,2.645339308782333
0,20,d0,1,2361,0.22216662427045114
0,20,d0,1,2366,3.9854914685860114
0,20,d0,1,2371,0.9871340930545354
0,20,d0,1,2376,3.004838620504554
0,20,d0,1,2381,0.09113669578054988
0,20,d0,1,2386,1.1899472916425058
0,20,d0,1,2391,0.6261691251776826
0,20,d0,1,2396,2.760294834635481
0,20,d0,1,2401,0.2369694007715334
0,20,d0,1,2406,1.7980852690754214
0,20,d0,1,2411,0.46980003753547395
0,20,d0,1,2416,0.13212488916728307
0,20,d0,1,2421,1.6033246698385069
0,20,d0,1,2426,0.04333553076376973
0,20,d0,1,2431,0.024835379472783106
0,20,d0,1,2436,2.362130383435927
0,20,d0,1,2441,0.6860366992591018
0,20,d0,1,2446,3.385978959560478
0,20,d0,1,2451,1.4091956291498835
0,20,d0,1,2456,5.51227694558984
0,20,d0,1,2461,1.7369740192661567
0,20,d0,1,2466,0.6718128461341224
0,20,d0,1,2471,0.4674677497279644
0,20,d0,1,2476,0.6741664521367464
0,20,d0,1,2481,1.3396356131069216
0,20,d0,1,2486,1.8134289456569719
0,20,d0,1,2491,1.4442562849966099
0,20,d0,1,2496,0.8864216397970337
0,20,d0,1,2501,3.60236824699663
0,20,d0,1,2506,0.696517609636645
0,20,d0,1,2511,0.6244458080547116
0,20,d0,1,2516,0.0299820747769036
0,20,d0,1,2521,1.5440342565344352
0,20,d0,1,2526,0.6593356519613995
0,20,d0,1,2531,2.4166219276124727
0,20,d0,1,2536,0.7232473014116303
0,20,d0,1,2541,2.109996655945939
0,20,d0,1,2546,2.972330229680119
0,20,d0,1,2551,0.4559582007177997
0,20,d0,1,2556,1.2338022208702322
0,20,d0,1,2561,1.1937130645184755
0,20,d0,1,2566,1.5672929648276381
0,20,d0,1,2571,0.17116025279255706
0,20,d0,1,2576,0.4837689345914296
0,20,d0,1,2581,2.0464863713559036
0,20,d0,1,2586,1.2044548036807001
0,20,d0,1,2591,3.7996081014977525
0,20,d0,1,2596,0.6065357186532412
0,20,d0,1,2601,2.0854591878962787
0,20,d0,1,2606,0.9644709471800971
0,20,d0,1,2611,1.7444230902577478
0,20,d0,1,2616,0.7851267029352368
0,20,d0,1,2621,4.528477630718048
0,20,d0,1,2626,1.9885078234790696
0,20,d0,1,2631,0.45152790907419593
0,20,d0,1,2636,9.712248058064729
0,20,d0,1,2641,0.6347622290725917
0,20,d0,1,2646,1.337935773926093
0,20,d0,1,2651,2.016325744821967
0,20,d0,1,2656,0.04755942488612666
0,20,d0,1,2661,1.5125953634354687
0,20,d0,1,2666,1.1810770619667184
0,20,d0,1,2671,1.381558919541887
0,20,d0,1,2676,0.287393951498021
0,20,d0,1,2681,0.35596791374667586
0,20,d0,1,2686,1.2915786453858307
0,20,d0,1,2691,0.943058469714558
0,20,d0,1,2696,0.3042703794168805
0,20,d0,1,2701,0.08968839258300279
0,20,d0,1,2706,0.5440885972525377
0,20,d0,1,2711,0.26478565977072227
0,20,d0,1,2716,0.9514764250801311
0,20,d0,1,2721,0.13462216032924762
0,20,d0,1,2726,1.2643924645055793
0,20,d0,1,2731,0.5733126299458555
0,20,d0,1,2736,0.4706728419761663
0,20,d0,1,2741,0.20169540621991985
0,20,d0,1,2746,0.6083767649176679
0,20,d0,1,2751,1.3154082201064397
0,20,d0,1,2756,0.6869562799663752
0,20,d0,1,2761,2.80710331663636
0,20,d0,1,2766,2.233002526340761
0,20,d0,1,2771,0.36386785129019916
0,20,d0,1,2776,1.8175971262801087
0,20,d0,1,2781,0.8807308474558381
0,20,d0,1,2786,0.2693663839892099
0,20,d0,1,2791,1.4170753107824852
0,20,d0,1,2796,0.25729222350716113
0,20,d0,1,2801,1.3797222633145614
0,20,d0,1,2806,0.3974213775671692
0,20,d0,1,2811,1.201866484159593
0,20,d0,1,2816,2.93338331005331
0,20,d0,1,2821,0.39226169898595686
0,20,d0,1,2826,1.60229656908762
0,20,d0,1,2831,2.166483151196137
0,20,d0,1,2836,3.5540090505442223
0,20,d0,1,2841,0.8778200400514968
0,20,d0,1,2846,0.9364194202429154
0,20,d0,1,2851,0.14453018171652854
0,20,d0,1,2856,2.1331861284958715
0,20,d0,1,2861,1.5442308047702027
0,20,d0,1,2866,0.846405490534364
0,20,d0,1,2871,1.2788686142711247
0,20,d0,1,2876,5.753661312334147
0,20,d0,1,2881,3.2828091446002716
0,20,d0,1,2886,2.154072955186092
0,20,d0,1,2891,3.491006195105633
0,20,d0,1,2896,3.1826953564059495
0,20,d0,1,2901,1.2998048223347085
0,20,d0,1,2906,0.7260666673740451
0,20,d0,1,2911,1.3418938598599661
0,20,d0,1,2916,1.1666876582024681
0,20,d0,1,2921,0.46147104111175197
0,20,d0,1,2926,1.380647726529311
0,20,d0,1,2931,2.564506197711187
0,20,d0,1,2936,1.7265125109917983
0,20,d0,1,2941,2.434638045360945
0,20,d0,1,2946,1.8373451867799417
0,20,d0,1,2951,0.6325058214559891
0,20,d0,1,2956,1.1889483679875474
0,20,d0,1,2961,1.009256976916717
0,20,d0,1,2966,0.3226017467867865
0,20,d0,1,2971,5.146697629664162
0,20,d0,1,2976,0.326518343392639
0,20,d0,1,2981,0.967417321918796
0,20,d0,1,2986,0.5668435940239293
0,20,d0,1,2991,2.0195059449689365
0,20,d0,1,2996,0.5176563978747956
0,20,d1,1,1,2.7146383167756345
0,20,d1,1,6,0.5388097740336827
0,20,d1,1,11,1.59117554383319
0,20,d1,1,16,3.8607786774378896
0,20,d1,1,21,1.250078767533677
0,20,d1,1,26,2.4173045295731224
0,20,d1,1,31,0.8386976642940316
0,20,d1,1,36,1.0466134797001234
0,20,d1,1,41,2.168929403046292
0,20,d1,1,46,1.777768297835967
0,20,d1,1,51,1.3778041763905948
0,20,d1,1,56,4.694753933664463
0,20,d1,1,61,1.2531181537224854
0,20,d1,1,66,0.6289202401215944
0,20,d1,1,71,0.783728245659807
0,20,d1,1,76,1.4242490764293154
0,20,d1,1,81,0.7422305201316275
0,20,d1,1,86,0.09479740845302012
0,20,d1,1,91,12.103307897373112
0,20,d1,1,96,1.1340030875994567
0,20,d1,1,101,0.7174109062725977
0,20,d1,1,106,0.5361551113768728
0,20,d1,1,111,2.386214202692849
0,20,d1,1,116,4.9644635813940186
0,20,d1,1,121,0.8605640293246468
0,20,d1,1,126,1.158830663697093
0,20,d1,1,131,1.7847861027461736
0,20,d1,1,136,1.290500199441801
0,20,d1,1,141,2.242436591221058
0,20,d1,1,146,1.9160376828627903
0,20,d1,1,151,0.6370345236179746
0,20,d1,1,156,1.6983695247059656
0,20,d1,1,161,1.4407569634150084
0,20,d1,1,166,1.0066253552516702
0,20,d1,1,171,2.154433366690822
0,20,d1,1,176,0.46426138176562304
0,20,d1,1,181,2.4669625323082833
0,20,d1,1,186,1.4982094191025415
0,20,d1,1,191,1.6398094687723581
0,20,d1,1,196,0.809262659664598
0,20,d1,1,201,0.3771486298779478
0,20,d1,1,206,0.7790507756977888
0,20,d1,1,211,0.439627851336992
0,20,d1,1,216,1.5309172459494076
0,20,d1,1,221,1.182728113203346
0,20,d1,1,226,2.980602620898666
0,20,d1,1,231,1.7039780487216905
0,20,d1,1,236,1.8819234056831873
0,20,d1,1,241,1.129362558131796
0,20,d1,1,246,1.0763440152346844
0,20,d1,1,251,0.3864611796771866
0,20,d1,1,256,1.3927939365086912
0,20,d1,1,261,0.6492269218960255
0,20,d1,1,266,3.5593255666502155
0,20,d1,1,271,0.831911889228505
0,20,d1,1,276,2.2873240916176365
0,20,d1,1,281,0.5604114862632528
0,20,d1,1,286,0.33369187413288837
0,20,d1,1,291,2.00697461894194
0,20,d1,1,296,0.8368835519045673
0,20,d1,1,301,1.8853709493375919
0,20,d1,1,306,1.523115691211323
0,20,d1,1,311,1.7280478319692183
0,20,d1,1,316,3.313911684829539
0,20,d1,1,321,3.3305526548493076
0,20,d1,1,326,0.817288909554372
0,20,d1,1,331,2.1084862519079604
0,20,d1,1,336,2.8114668554729776
0,20,d1,1,341,0.6439818847008184
0,20,d1,1,346,0.5819167767226539
0,20,d1,1,351,0.8952622544389759
0,20,d1,1,356,2.9334066327218684
0,20,d1,1,361,3.8841461241780793
0,20,d1,1,366,0.6109487003830076
0,20,d1,1,371,0.3508278140540783
0,20,d1,1,376,0.8653229099654945
0,20,d1,1,381,0.4811003797215331
0,20,d1,1,386,1.7508744649091343
0,20,d1,1,391,1.674325788761195
0,20,d1,1,396,0.7891863268576945
0,20,d1,1,401,2.557818787899863
0,20,d1,1,406,2.2759812038080436
0,20,d1,1,411,1.3262591467729743
0,20,d1,1,416,1.9473295040688874
0,20,d1,1,421,6.300952295094291
0,20,d1,1,426,0.9936212590596734
