delta_true,N,order,replicate,log_bf10_bridge,bf10_bridge,bridge_alt_logml,bridge_null_logml
2,20,d0,1,-0.5043670469973769,0.6038876870096865,10.743364421063625,11.247731468061001
2,50,d0,1,4.435117977564843,84.3620771336336,35.36945338554862,30.934335407983774
2,100,d0,1,8.546413598216532,5148.257558311351,79.86777285668629,71.32135925846976
2,200,d0,1,24.20786898741565,32609483483.47452,146.48806736906047,122.28019838164482
2,20,d0,2,4.255665148356811,70.50369701390261,7.28965308711449,3.0339879387576794
2,50,d0,2,12.934421616555309,414331.4832274968,26.21401055101441,13.279588934459102
2,100,d0,2,37.920985481549224,29435725409738480,72.78393731769773,34.86295183614851
2,200,d0,2,82.61488355693609,757160678714414e21,165.1002350891314,82.4853515321953
2,20,d0,3,-0.47695920317426044,0.6206678500550513,4.689216245348416,5.166175448522677
2,50,d0,3,10.0056129911619,22150.447782028998,34.51743969662309,24.511826705461193
2,100,d0,3,17.695043634055807,48401609.92543185,77.26795561801005,59.57291198395424
2,200,d0,3,40.935399049905925,599815828139303600,160.36246436865255,119.42706531874663
2,20,d0,4,-0.11247746952549775,0.8936174805075666,14.069896709939702,14.1823741794652
2,50,d0,4,-1.4150778797518484,0.24290669519893332,38.22900023477164,39.64407811452349
2,100,d0,4,0.3777096622588658,1.4589392962387469,82.45302223218897,82.0753125699301
2,200,d0,4,5.876446510640278,356.54002678206024,182.02423156322084,176.14778505258056
2,20,d0,5,-0.6765935309150031,0.5083457102283208,8.462190039989823,9.138783570904826
2,50,d0,5,4.677205308301037,107.46930891079593,26.18303745165615,21.505832143355114
2,100,d0,5,13.701924765314317,892627.6122377735,64.14980978497107,50.44788501965675
2,200,d0,5,30.848112379120607,24955425742681.625,152.50751619406816,121.65940381494755
2,20,d0,6,5.216761891160044,184.3363155584963,11.542394631788055,6.32563274062801
2,50,d0,6,14.621688394527958,2239332.513830846,30.63133041646877,16.009642021940813
2,100,d0,6,36.38522183590279,6337253299075875,79.95103275711507,43.56581092121228
2,200,d0,6,71.80563803660128,153035564145093e17,161.88277848178495,90.07714044518367
2,20,d0,7,-1.20959363144385,0.29831848205257666,10.041852722166254,11.251446353610104
2,50,d0,7,0.052513000813796396,1.0539162637585728,34.33060121810936,34.27808821729556
2,100,d0,7,0.3691857298825596,1.4465562474483336,74.003095916389,73.63391018650644
2,200,d0,7,2.8203155613179547,16.782145632647524,164.31901557921546,161.4987000178975
2,20,d0,8,4.034824126915909,56.5329767349801,14.749746482767927,10.714922355852018
2,50,d0,8,11.370408329278597,86717.2694561054,49.72826070198943,38.35785237271083
2,100,d0,8,13.633234904926539,833371.5873415108,80.39416182016804,66.7609269152415
2,200,d0,8,33.25982137135702,278327994741259.78,182.9772307742617,149.71740940290468
2,20,d0,9,1.5860245589555682,4.884293062013694,6.284783197352694,4.698758638397126
2,50,d0,9,6.57868012145866,719.5889321926054,36.03435743648586,29.455677315027202
2,100,d0,9,17.19936991248744,29484342.34649406,79.45098915686476,62.25161924437732
2,200,d0,9,34.70788229947789,1184245549295446,166.64831349266825,131.94043119319036
2,20,d0,10,1.9039136293923278,6.712111824377969,6.676830005781668,4.7729163763893405
2,50,d0,10,10.813199133940405,49672.12223776041,33.726929824359914,22.91373069041951
2,100,d0,10,27.79706452869629,1180624354781.6528,77.6139283886168,49.81686385992051
2,200,d0,10,46.98438526442024,25413194242869294e4,157.19666146474106,110.21227620032082
2,20,d0,11,-1.3547238391586767,0.2580185392307348,10.461863538346007,11.816587377504684
2,50,d0,11,-0.8976715320278501,0.4075174471898898,34.2417348474188,35.13940637944665
2,100,d0,11,2.3068308093675682,10.042547421964587,76.17592891637813,73.86909810701056
2,200,d0,11,6.889109386303829,981.5268665621502,159.03336269403198,152.14425330772815
2,20,d0,12,-0.866239800447282,0.420529856190608,18.637309815282645,19.503549615729927
2,50,d0,12,-2.3580708299833546,0.09460255167462679,43.36896465032258,45.727035480305936
2,100,d0,12,-2.30017217136853,0.10024158350637292,81.72482776338515,84.02499993475368
2,200,d0,12,-2.238400894754875,0.10662887891909807,156.241104563783,158.4795054585379
2,20,d0,13,2.0999072091364326,8.165412201764289,16.053465715987265,13.953558506850833
2,50,d0,13,7.308213586370819,1492.5085686224088,42.50429123685851,35.196077650487695
2,100,d0,13,10.611873272640636,40614.20952426645,87.95028946673813,77.33841619409749
2,200,d0,13,25.90106831472167,177292777777.5413,169.16314494040688,143.2620766256852
2,20,d0,14,-1.7437495302954513,0.17486351383545393,8.611499633734619,10.35524916403007
2,50,d0,14,-1.6696107633596,0.18832035255619264,39.458611225435504,41.128221988795104
2,100,d0,14,-2.076416651993455,0.1253786836602018,78.09808059039916,80.17449724239262
2,200,d0,14,-1.036375529793645,0.35473809235922577,158.57601028989347,159.61238581968712
2,20,d0,15,4.137831782480609,62.66679878811547,18.027867898936655,13.890036116456047
2,50,d0,15,11.354549325341303,85352.86756225307,45.73951497535116,34.38496565000986
2,100,d0,15,27.484775128225436,863945157159.0361,101.9695457039797,74.48477057575427
2,200,d0,15,31.858505149122777,68544559209522.12,180.45213456153738,148.5936294124146
2,20,d0,16,12.435925790233394,251683.03828452274,8.380163073291945,-4.055762716941451
2,50,d0,16,34.85880888289043,1377172505161635,26.88814209232414,-7.970666790566285
2,100,d0,16,76.56383650466448,17834120935302348e17,64.22030259638697,-12.343533908277509
2,200,d0,16,163.22559019720046,7726327769933641e55,146.25739204343256,-16.96819815376789
2,20,d0,17,-1.9457271032365497,0.14288329465323882,11.15671695885536,13.10244406209191
2,50,d0,17,-1.9663465882844022,0.1399672813562248,39.5480263640543,41.514372952338704
2,100,d0,17,-2.7683093536974894,0.06276803363219877,83.2565430339829,86.02485238768038
2,200,d0,17,-2.688116108842621,0.06800894020516082,175.29541812768778,177.9835342365304
2,20,d0,18,0.02633573091464214,1.0266855807074182,18.42354914829784,18.3972134173832
2,50,d0,18,5.189427485275026,179.3658339494798,41.02793436049204,35.838506875217014
2,100,d0,18,5.266951843429098,193.82425441947285,81.99597425746344,76.72902241403435
2,200,d0,18,5.728067262935639,307.37461959271474,164.1835204462343,158.45545318329866
2,20,d0,19,4.632563386308657,102.77718435421514,12.637119469298186,8.004556082989529
2,50,d0,19,15.441144208683788,5081638.000798585,38.12572563700606,22.684581428322275
2,100,d0,19,25.050090288985764,75703504354.92387,74.83271351485249,49.78262322586672
2,200,d0,19,60.18590773486714,13753322207455126e10,169.45875515421423,109.27284741934709
