delta_true,N,order,replicate,log_bf10_bridge,bf10_bridge,bridge_alt_logml,bridge_null_logml
1,50,d0,12,-2.065797375050032,0.12671720913247153,41.244979079977455,43.31077645502749
1,100,d0,12,-1.8290311594506647,0.16056905825487516,85.07589295023477,86.90492410968544
1,200,d0,12,-2.369858036851639,0.09349399803830014,164.94656915394938,167.31642719080102
1,20,d0,13,-1.2419549610625715,0.2888190356955013,12.836553603697716,14.078508564760288
1,50,d0,13,-0.943297093100945,0.3893420199089698,39.10712639961433,40.050423492715275
1,100,d0,13,4.496648334428073,89.71592902726995,84.52894290133615,80.03229456690808
1,200,d0,13,13.171319759789156,525087.2718159646,187.161576803488,173.99025704369885
1,20,d0,14,-1.8280491582074916,0.16072681471553943,7.157780007652843,8.985829165860334
1,50,d0,14,-2.1178794519103015,0.12028643141742633,29.58009301570802,31.69797246761832
1,100,d0,14,-2.190708836123889,0.11183744609260826,69.61904051069382,71.80974934681771
1,200,d0,14,-2.2389700707219333,0.10656820559236065,142.72733881921,144.96630888993192
1,20,d0,15,2.8776841345248023,17.773065453582024,15.291309798687521,12.41362566416272
1,50,d0,15,-1.0824627219956326,0.3387602252528139,36.637354042865674,37.71981676486131
1,100,d0,15,-1.4231733085737375,0.24094819946497725,84.355466466062,85.77863977463574
1,200,d0,15,0.5979992706240864,1.818476878245333,167.05582708438047,166.45782781375638
1,20,d0,16,-2.000402734031468,0.13528079008625457,14.023795251186304,16.02419798521777
1,50,d0,16,-2.281401091823014,0.10214099749794407,46.25831892510969,48.539720016932705
1,100,d0,16,-2.467894637331227,0.08476312840107034,92.78800937067444,95.25590400800567
1,200,d0,16,-3.039915382953012,0.04783893731254516,186.27045318725638,189.3103685702094
1,20,d0,17,-0.21752515989409282,0.8045073633451323,8.361397906437794,8.578923066331887
1,50,d0,17,-0.8901555126778717,0.4105918955419831,36.99226542339097,37.88242093606884
1,100,d0,17,0.6028082198500613,1.827242902009445,78.88068142785332,78.27787320800326
1,200,d0,17,2.104783394232527,8.205325496266454,177.31090155905378,175.20611816482125
1,20,d0,18,0.3238540447576943,1.3824455172232504,8.141696862926658,7.817842818168963
1,50,d0,18,0.9484266146577092,2.5816445404762716,27.518480777119358,26.57005416246165
1,100,d0,18,6.670088623269649,788.4654777550309,72.78047883478078,66.11039021151113
1,200,d0,18,17.50228214368417,39915774.06401799,148.29077358191537,130.7884914382312
1,20,d0,19,2.261311472733288,9.595665371779694,13.057361183072558,10.79604971033927
1,50,d0,19,7.684847711934168,2175.1387007170747,39.8597845448921,32.17493683295793
1,100,d0,19,19.25773989899787,230956490.7462627,94.07433983403371,74.81659993503584
1,200,d0,19,35.81313264939811,3576398378490657.5,173.4404064710532,137.62727382165508
1,20,d0,20,-2.005706138765552,0.13456524040559692,11.040730560380151,13.046436699145703
1,50,d0,20,-1.3304539233032529,0.2643572361509064,37.61796696249616,38.948420885799415
1,100,d0,20,-0.7666478794929645,0.4645677481939073,80.45342718072516,81.22007506021812
1,200,d0,20,2.2000902857030837,9.025828365908101,169.93572998307903,167.73563969737594
1,20,d0,21,-1.0612873865210304,0.34601007476824513,13.351867614326993,14.413155000848024
1,50,d0,21,-1.4083050191012276,0.2445574522601505,42.54592264805672,43.954227667157944
1,100,d0,21,-1.2841827026100816,0.2768767818549126,84.5698562828122,85.85403898542228
1,200,d0,21,-1.2139524726235607,0.29702098900570756,168.98336270646834,170.1973151790919
1,20,d0,22,-0.18235346841624533,0.8333067407390664,10.63433540543634,10.816688873852586
1,50,d0,22,3.6536350364610435,38.61477736353532,31.551182075414687,27.897547038953643
1,100,d0,22,11.151105383084193,69640.76529223696,74.34380160718884,63.192696224104644
1,200,d0,22,25.24183775757143,91704543055.48419,157.02247872662028,131.78064096904885
1,20,d0,23,-1.1213060798795063,0.32585392531839685,13.722587273353366,14.843893353232872
1,50,d0,23,-1.7646321764608075,0.17124976459631466,38.72839933332519,40.493031509786
1,100,d0,23,3.1536975600272967,23.42251080208685,86.21954153460383,83.06584397457654
1,200,d0,23,8.242866876944419,3800.4200418872233,164.46327428827763,156.2204074113332
1,20,d0,24,-0.3324606581253313,0.7171568826051845,9.986370545800954,10.318831203926285
1,50,d0,24,0.3908432844662144,1.4782268341523814,32.28816008199227,31.897316797526052
1,100,d0,24,-0.1634497364453864,0.8492091822009782,71.73205770025217,71.89550743669756
1,200,d0,24,4.815471444843325,123.40497723848321,162.02966750374264,157.21419605889932
1,20,d0,25,0.6250751016241392,1.8683862710067396,10.049123883766745,9.424048782142606
1,50,d0,25,6.04453112444039,421.7999394277171,43.016634310770804,36.972103186330415
1,100,d0,25,12.872933867239595,389622.60387983744,86.4935885197079,73.6206546524683
1,200,d0,25,12.493777530338775,266672.7500312065,154.9646955489767,142.47091801863792
1,20,d0,26,-0.6761067483633649,0.5085932242881352,9.428590217733488,10.104696966096853
1,50,d0,26,6.118289546928814,454.0873347940156,38.17156163790006,32.05327209097125
1,100,d0,26,10.77131313027563,47634.526802679145,80.87982225983747,70.10850912956184
1,200,d0,26,20.25527382457898,626258525.9605751,171.03867293724758,150.7833991126686
1,20,d0,27,-1.5427523770285898,0.21379185509407214,10.839037898845481,12.38179027587407
1,50,d0,27,-2.002825920247602,0.1349533763927941,42.64693629989955,44.64976222014715
1,100,d0,27,-1.7627741743231837,0.17156824279997365,91.93843460533682,93.70120877966
1,200,d0,27,-1.9360281942385313,0.14427584893774484,172.98217856486514,174.91820675910367
1,20,d0,28,-1.8795632607931374,0.15265676239337098,17.008808505041113,18.88837176583425
1,50,d0,28,-1.6672390921498206,0.1887675165679705,38.83257576473171,40.49981485688153
1,100,d0,28,-0.383618885512675,0.6813910657070771,77.35562978396085,77.73924866947353
1,200,d0,28,1.8691895796120264,6.483040281721608,170.09532105584276,168.22613147623073
1,20,d0,29,-0.904303202980671,0.4048238669133857,11.195635412256104,12.099938615236775
1,50,d0,29,0.97917543843554,2.662260139257492,41.75788762638389,40.77871218794835
1,100,d0,29,-1.8214237680261647,0.16179522799482213,80.46989978090973,82.29132354893589
1,200,d0,29,0.537940436038923,1.7124762732793828,172.91179964400166,172.37385920796274
1,20,d0,30,-0.4283327500467182,0.6515945606011293,6.297993352590335,6.726326102637053
1,50,d0,30,3.1592163591418725,23.55213228242651,26.85061509477437,23.691398735632497
1,100,d0,30,8.848598924930528,6964.624169801501,65.56314319082425,56.71454426589372
1,200,d0,30,29.951507618848964,10180626005750.955,139.88394110157085,109.93243348272189
1,20,d0,31,-0.6229225606927606,0.5363745574788398,13.084299164019717,13.707221724712477
1,50,d0,31,-1.5653858615053622,0.20900734972122806,42.745475083908424,44.310860945413786
1,100,d0,31,-2.4920069500826543,0.08274373727365253,79.9826271348732,82.47463408495585
1,200,d0,31,-0.7201331265402189,0.48668746062927676,156.94617137477186,157.66630450131208
1,20,d0,32,-1.6293766513499506,0.19605174463590114,13.882044330823344,15.511420982173295
1,50,d0,32,-1.962952310074897,0.14044317645265003,37.20338660940617,39.16633891948106
1,100,d0,32,-2.0759203412500256,0.125440925892366,78.03316572820658,80.10908606945661
1,200,d0,32,-2.1941108667494973,0.11145761813542086,170.73717010781948,172.93128097456898
1,20,d0,33,0.6868635175440794,1.987472075816655,9.587520621824966,8.900657104280887
1,50,d0,33,3.272589455036176,26.379559662041178,37.735043738787105,34.46245428375093
1,100,d0,33,3.6487409573598484,38.42625528591332,79.83831924230464,76.18957828494479
1,200,d0,33,6.7435084274272015,848.5325344495792,167.41521550808105,160.67170708065385
1,20,d0,34,-1.943678726998213,0.14317627336173308,12.76792456757958,14.711603294577793
1,50,d0,34,-2.4132110923835626,0.08952735191657096,38.55559865940621,40.96880975178977
1,100,d0,34,-2.523854636200241,0.08015006121268906,80.7796708203057,83.30352545650594
1,200,d0,34,-3.002378048112462,0.049668812988126976,169.98785841565638,172.99023646376884
1,20,d0,35,-1.0946216204339478,0.334666213851134,17.968500194270895,19.063121814704843
1,50,d0,35,1.0181078792024678,2.767952505532889,45.95769484014161,44.939586960939145
1,100,d0,35,0.7609691707611717,2.1403495798463714,91.68316459419088,90.92219542342971
1,200,d0,35,2.1959259470902452,8.988319913484526,166.4733737623324,164.27744781524214
1,20,d0,36,1.0030262441943574,2.7265204728483594,14.121209404596977,13.11818316040262
1,50,d0,36,3.275294872141423,26.45102400081305,40.06848149984671,36.79318662770529
1,100,d0,36,11.766931460007754,128917.95329243147,84.7205577890309,72.95362632902315
1,200,d0,36,24.158152813598804,31027905489.593395,169.39255339734353,145.23440058374473
1,20,d0,37,-0.9328712708961984,0.39342246461971025,10.822701031015196,11.755572301911394
1,50,d0,37,-1.4468801130882483,0.23530326367141635,34.77720704988223,36.22408716297048
1,100,d0,37,-2.0527697669515135,0.12837883125267083,72.3004773933279,74.35324716027941
1,200,d0,37,-2.92285781650952,0.05377977475003521,155.35117995003893,158.27403776654845
1,20,d0,38,-1.8039936503647613,0.16464005869937906,15.789034921817153,17.593028572181915
1,50,d0,38,-2.3496303556578297,0.09540442140305823,39.39689073212836,41.74652108778619
1,100,d0,38,-2.1719567494461813,0.11395441836521165,88.0492736325276,90.22123038197378
1,200,d0,38,-2.6730292965812907,0.06904275721065162,180.30019254986607,182.97322184644736
1,20,d0,39,0.6962151827141767,2.006145426579066,13.901232508528873,13.205017325814696
1,50,d0,39,5.979407858610443,395.20628085946583,39.46414318328086,33.48473532467042
1,100,d0,39,15.160955687902543,3839895.412644665,86.22968851873613,71.06873283083358
1,200,d0,39,30.800788828705436,23801954824242.92,167.97147691449578,137.17068808579035
1,20,d0,40,-1.1431374832833718,0.3188171674541455,8.172632954987868,9.31577043827124
1,50,d0,40,-1.351813923104558,0.2587704449810391,30.677520775866704,32.02933469897126
1,100,d0,40,1.3647727428100325,3.91483327688296,73.09644727224351,71.73167452943348
1,200,d0,40,5.593540500164806,268.68521775343083,174.40932219682196,168.81578169665715
1,20,d0,41,-0.3709191346909382,0.6900997444316173,4.609068359170294,4.979987493861232
1,50,d0,41,5.012313642329978,150.251963617259,30.320138458807364,25.307824816477385
1,100,d0,41,14.634703927251145,2268669.1210846184,72.59233636513684,57.9576324378857
1,200,d0,41,34.494022316847264,956232611495782.9,173.06313214225605,138.5691098254088
1,20,d0,42,-0.923175615823137,0.3972555050262224,12.529584294631514,13.45275991045465
1,50,d0,42,-1.654085330383559,0.19126692176290516,36.421099237238145,38.075184567621704
1,100,d0,42,-1.231821112576668,0.291760764384497,79.35042937226756,80.58225048484422
1,200,d0,42,2.174933878098244,8.80160312420934,167.1686825447325,164.99374866663425
1,20,d0,43,-0.043026573541714797,0.9578859353069608,8.94209755839996,8.985124131941674
1,50,d0,43,5.6555775403434225,285.88154318201634,39.18625268640727,33.53067514606385
1,100,d0,43,8.843981034369676,6932.536443414609,86.3946490162591,77.55066798188942
1,200,d0,43,14.724032231308001,2480652.6065046717,174.77972711488806,160.05569488358006
1,20,d0,44,-1.0987552941689316,0.33328566824132577,17.932852450475103,19.031607744644035
1,50,d0,44,-0.7840585268484688,0.45654932844800467,44.22544619869422,45.00950472554269
1,100,d0,44,-0.7441660845615843,0.4751303533163385,85.4367483366702,86.18091442123179
1,200,d0,44,-0.48423049583536226,0.6161711606565579,176.2398330842221,176.72406358005748
1,20,d0,45,1.4291200578603274,4.175023795720411,12.929724671631458,11.50060461377113
1,50,d0,45,4.776445537524481,118.68174960554511,32.1894405760508,27.41299503852632
1,100,d0,45,19.308443307422934,242968729.3989117,82.57771084646436,63.26926753904142
1,200,d0,45,59.35775631774192,6008222771331056e10,191.42356718625007,132.06581086850815
1,20,d0,46,-1.017141589343133,0.3616271431200311,18.443609198778667,19.4607507881218
1,50,d0,46,-1.8311266073366426,0.16023294643658723,38.72400878505207,40.55513539238871
1,100,d0,46,-0.33469590487595724,0.7155556502550462,79.33230949287426,79.66700539775022
1,200,d0,46,5.3712054311184545,215.12202625877848,170.3813381365359,165.01013270541745
1,20,d0,47,-1.067635491020484,0.34382052375801336,11.294334087501111,12.361969578521595
1,50,d0,47,-0.28264321705973927,0.7537886788301776,28.486058731587494,28.768701948647234
1,100,d0,47,0.29249891324521116,1.3397712805602457,66.15354921581348,65.86105030256827
1,200,d0,47,4.971254402210434,144.20766837914246,157.85650517177632,152.88525076956589
1,20,d0,48,-1.594995229189319,0.20290949654302828,13.011178475471295,14.606173704660614
1,50,d0,48,-1.3622862402706417,0.2560746590079138,33.07617495172645,34.43846119199709
1,100,d0,48,-1.5739956131506148,0.20721557279363426,81.30203686783709,82.8760324809877
1,200,d0,48,-2.1186729016600054,0.12019102803242657,163.71432317298925,165.83299607464926
1,20,d0,49,-0.5937095498747027,0.5522747892956326,8.227273858408438,8.82098340828314
1,50,d0,49,3.702942109398805,40.566479982275155,35.971890200205095,32.26894809080629
1,100,d0,49,10.162092948531352,25902.452867994936,78.89938804791872,68.73729509938737
1,200,d0,49,26.358400129620804,280096529696.8712,164.61068147527916,138.25228134565836
1,20,d0,50,-1.857859570065859,0.15600619358295859,10.68793246305442,12.545792033120279
1,50,d0,50,-2.2124747659763813,0.10942950073501541,42.500408668428186,44.71288343440457
1,100,d0,50,-2.383327481597945,0.09224312896516253,81.12492499410376,83.50825247570171
1,200,d0,50,-0.5143054087668304,0.5979157574606168,162.21947402250615,162.73377943127298
